"current_id","duplicate_group_size","candidate_type","source_origin","preferred_source_subset","effective_rgb","effective_name","modlu_source_id","orijinal_source_id","primary_status","rgb_resolution_status","source_id_conflict_status","notes"
"10098","2","single_source","modlu","modlu_kalan","136,48,49","Vopnafjordur","10098","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10098","2","single_source","orijinal","orijinal_dogu","124,243,147","b_youzhou_guiren","","10098","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10099","2","single_source","modlu","modlu_kalan","178,51,177","Assynt","10099","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10099","2","single_source","orijinal","orijinal_dogu","249,68,156","b_xiazhou_shuofan","","10099","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10100","2","single_source","modlu","modlu_kalan","10,54,50","Tain","10100","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10100","2","single_source","orijinal","orijinal_dogu","129,241,24","b_xiazhou_dejing","","10100","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10101","2","single_source","modlu","modlu_kalan","52,57,178","Applecross","10101","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10101","2","single_source","orijinal","orijinal_dogu","252,166,142","b_xiazhou_ningshuo","","10101","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10102","2","single_source","modlu","modlu_kalan","94,60,51","Glenelg","10102","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10102","2","single_source","orijinal","orijinal_dogu","28,74,146","b_linzhou_xintai","","10102","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10103","2","single_source","modlu","modlu_kalan","136,63,179","Urquhart","10103","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10103","2","single_source","orijinal","orijinal_dogu","150,24,138","b_linzhou_yincheng","","10103","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10104","2","single_source","modlu","modlu_kalan","178,66,52","Wigton","10104","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10104","2","single_source","orijinal","orijinal_dogu","180,38,184","b_yinzhou_kaiguang","","10104","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10105","2","single_source","modlu","modlu_kalan","10,69,180","Dungannon","10105","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10105","2","single_source","orijinal","orijinal_dogu","107,151,183","b_yinzhou_zhenxiang","","10105","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10106","2","single_source","modlu","modlu_kalan","52,72,53","Bangor","10106","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10106","2","single_source","orijinal","orijinal_dogu","118,226,236","b_yinzhou_rulin","","10106","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10107","2","single_source","modlu","modlu_kalan","94,75,181","Clogher","10107","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10107","2","single_source","orijinal","orijinal_dogu","66,99,104","b_suizhou_longquan","","10107","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10108","2","single_source","modlu","modlu_kalan","136,78,54","Killala","10108","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10108","2","single_source","orijinal","orijinal_dogu","201,72,235","b_shengzhou_hebin","","10108","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10109","2","single_source","modlu","modlu_kalan","178,81,182","Cruachu","10109","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10109","2","single_source","orijinal","orijinal_dogu","211,101,173","b_shengzhou_yulin","","10109","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10110","2","single_source","modlu","modlu_kalan","10,84,55","Tuam","10110","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10110","2","single_source","orijinal","orijinal_dogu","212,155,254","b_fengzhou_something","","10110","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10111","2","single_source","modlu","modlu_kalan","52,87,183","Da_Chainoc","10111","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10111","2","single_source","orijinal","orijinal_dogu","2,94,65","b_xiaoguan_xiaoguan","","10111","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10112","2","single_source","modlu","modlu_kalan","94,90,56","Adragh","10112","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10112","2","single_source","orijinal","orijinal_dogu","159,97,17","b_xiaoguan_huaide","","10112","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10113","2","single_source","modlu","modlu_kalan","136,93,184","Kincora","10113","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10113","2","single_source","orijinal","orijinal_dogu","14,207,49","b_yuanzhou_pinggao","","10113","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10114","2","single_source","modlu","modlu_kalan","178,96,57","Kilmallock","10114","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10114","2","single_source","orijinal","orijinal_dogu","96,152,182","b_yuanzhou_pingliang","","10114","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10115","2","single_source","modlu","modlu_kalan","10,99,185","Uddevalla","10115","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10115","2","single_source","orijinal","orijinal_dogu","41,198,140","b_yuanzhou_baiquan","","10115","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10116","2","single_source","modlu","modlu_kalan","52,102,58","Ski","10116","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10116","2","single_source","orijinal","orijinal_dogu","3,74,246","b_huanzhou_fangqu","","10116","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10117","2","single_source","modlu","modlu_kalan","94,105,186","Stange","10117","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10117","2","single_source","orijinal","orijinal_dogu","64,137,58","b_huanzhou_huai_an","","10117","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10118","2","single_source","modlu","modlu_kalan","136,108,59","Ume","10118","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10118","2","single_source","orijinal","orijinal_dogu","130,63,117","b_huanzhou_luoyuan","","10118","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10119","2","single_source","modlu","modlu_kalan","178,111,187","Vettanen","10119","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10119","2","single_source","orijinal","orijinal_dogu","53,220,91","b_qingzhou_an_hua","","10119","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10120","2","single_source","modlu","modlu_kalan","10,114,60","Ylikainuu","10120","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10120","2","single_source","orijinal","orijinal_dogu","167,202,206","b_qingzhou_tongchuan","","10120","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10121","2","single_source","modlu","modlu_kalan","52,117,188","Kangos","10121","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10121","2","single_source","orijinal","orijinal_dogu","186,72,83","b_tongzhou_huachi","","10121","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10122","2","single_source","modlu","modlu_kalan","94,120,61","Roavvenjarga","10122","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10122","2","single_source","orijinal","orijinal_dogu","22,6,132","b_something_ding_an","","10122","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10123","2","single_source","modlu","modlu_kalan","136,123,189","Kuusama","10123","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10123","2","single_source","orijinal","orijinal_dogu","218,219,60","b_something_pengyuan","","10123","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10124","2","single_source","modlu","modlu_kalan","178,126,62","Suenekele","10124","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10124","2","single_source","orijinal","orijinal_dogu","181,113,71","b_binzhou_xinping","","10124","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10125","2","single_source","modlu","modlu_kalan","10,129,190","Santhia","10125","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10125","2","single_source","orijinal","orijinal_dogu","98,203,24","b_binzhou_sanshui","","10125","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10126","2","single_source","modlu","modlu_kalan","52,132,63","Mondovi","10126","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10126","2","single_source","orijinal","orijinal_dogu","226,71,167","b_jingzhou_baoding","","10126","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10127","2","single_source","modlu","modlu_kalan","94,135,191","Tirano","10127","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10127","2","single_source","orijinal","orijinal_dogu","192,9,200","b_jingzhou_linjing","","10127","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10128","2","single_source","modlu","modlu_kalan","136,138,64","Malamacco","10128","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10128","2","single_source","orijinal","orijinal_dogu","227,108,241","b_jingzhou_lintai","","10128","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10129","2","single_source","modlu","modlu_kalan","178,141,192","Tropea","10129","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10129","2","single_source","orijinal","orijinal_dogu","213,16,7","b_longzhou_qianyuan","","10129","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10130","2","single_source","modlu","modlu_kalan","10,144,65","Belvedere","10130","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
