"candidate_type","source_origin","preferred_source_subset","current_id","effective_rgb","effective_name","modlu_source_id","modlu_source_rgb","modlu_source_name","orijinal_source_id","orijinal_source_rgb","orijinal_source_name","primary_status","rgb_resolution_status","source_id_conflict_status","final_new_id","final_id_status","notes"
"single_source","modlu","modlu_kalan","6640","6,111,20","TABON","6640","6,111,20","TABON","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6641","48,114,148","BANGASI","6641","48,114,148","BANGASI","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6642","90,117,21","LANBA","6642","90,117,21","LANBA","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6643","132,120,149","TAMANI","6643","132,120,149","TAMANI","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6644","174,123,22","SANADO","6644","174,123,22","SANADO","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6645","6,126,150","SEGOU","6645","6,126,150","SEGOU","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6646","48,129,23","SOUM","6646","48,129,23","SOUM","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6647","90,132,151","KANIANA","6647","90,132,151","KANIANA","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6648","132,135,24","TABA","6648","132,135,24","TABA","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6649","174,138,152","SAN","6649","174,138,152","SAN","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6650","6,141,25","AGHARAF_ROAD","6650","6,141,25","AGHARAF_ROAD","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6651","48,144,153","IGUIDI_WEST","6651","48,144,153","IGUIDI_WEST","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6652","90,147,26","TINDOUF_ROAD","6652","90,147,26","TINDOUF_ROAD","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6653","132,150,154","IGUIDI_EAST","6653","132,150,154","IGUIDI_EAST","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6654","174,153,27","TAGHAZA_ROAD","6654","174,153,27","TAGHAZA_ROAD","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6655","6,156,155","SAOURA","6655","6,156,155","SAOURA","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6656","48,159,28","ARAWAN_ROAD","6656","48,159,28","ARAWAN_ROAD","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6657","90,162,156","KAWAR_ROAD","6657","90,162,156","KAWAR_ROAD","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6658","132,165,29","AIR_ROUTE","6658","132,165,29","AIR_ROUTE","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6659","174,168,157","FACHI","6659","174,168,157","FACHI","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6660","6,171,30","FACHI_ROUTE","6660","6,171,30","FACHI_ROUTE","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6661","48,174,158","GHAT_ROUTE","6661","48,174,158","GHAT_ROUTE","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6662","90,177,31","EAST_AHAGGAR","6662","90,177,31","EAST_AHAGGAR","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6663","132,180,159","AHAGGAR","6663","132,180,159","AHAGGAR","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6664","174,183,32","TADMEKKA_ROUTE","6664","174,183,32","TADMEKKA_ROUTE","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6665","6,186,160","BAHR_EL-GHAZAL_ROUTE","6665","6,186,160","BAHR_EL-GHAZAL_ROUTE","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6666","48,189,33","TIBESTI_ROUTE","6666","48,189,33","TIBESTI_ROUTE","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6667","90,192,161","FEZZAN_ROUTE","6667","90,192,161","FEZZAN_ROUTE","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6668","132,195,34","DJADO_ROUTE","6668","132,195,34","DJADO_ROUTE","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6669","174,198,162","TRAGHAN","6669","174,198,162","TRAGHAN","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6670","6,201,35","BANGU","6670","6,201,35","BANGU","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6671","48,204,163","SAFARE","6671","48,204,163","SAFARE","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6672","90,207,36","NGUMA","6672","90,207,36","NGUMA","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6673","132,210,164","KORIENZA","6673","132,210,164","KORIENZA","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6674","174,0,37","ZAMPIA","6674","174,0,37","ZAMPIA","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6675","6,3,165","DOUENTZA","6675","6,3,165","DOUENTZA","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6676","48,6,38","SAMYERE","6676","48,6,38","SAMYERE","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6677","90,9,166","HOMBORI","6677","90,9,166","HOMBORI","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6678","132,12,39","DINDE","6678","132,12,39","DINDE","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6679","174,15,167","OURSI","6679","174,15,167","OURSI","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6680","6,18,40","KISSI","6680","6,18,40","KISSI","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6681","48,21,168","SAOUGA","6681","48,21,168","SAOUGA","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6682","90,24,41","DORI","6682","90,24,41","DORI","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6683","132,27,169","GABOU","6683","132,27,169","GABOU","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6684","174,30,42","BURA","6684","174,30,42","BURA","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6685","6,33,170","ARIBINDA","6685","6,33,170","ARIBINDA","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6686","48,36,43","SIRBA","6686","48,36,43","SIRBA","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6687","90,39,171","TONDIKWAREY","6687","90,39,171","TONDIKWAREY","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6688","132,42,44","SAY","6688","132,42,44","SAY","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6689","174,45,172","BILANGA","6689","174,45,172","BILANGA","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6690","6,48,45","GURMA-WEST","6690","6,48,45","GURMA-WEST","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6691","48,51,173","NUNGU","6691","48,51,173","NUNGU","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6692","90,54,46","TENKUDUGO","6692","90,54,46","TENKUDUGO","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6693","132,57,174","BURZANGA","6693","132,57,174","BURZANGA","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6694","174,60,47","GITI","6694","174,60,47","GITI","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6695","6,63,175","MERGAO","6695","6,63,175","MERGAO","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6696","48,66,48","WALGUYO","6696","48,66,48","WALGUYO","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6697","90,69,176","ZONDOMA","6697","90,69,176","ZONDOMA","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6698","132,72,49","GURSI","6698","132,72,49","GURSI","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6699","174,75,177","GUILONGU","6699","174,75,177","GUILONGU","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6700","6,78,50","WAGADUGU","6700","6,78,50","WAGADUGU","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6701","48,81,178","DOUNA","6701","48,81,178","DOUNA","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6702","90,84,51","RIM","6702","90,84,51","RIM","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6703","132,87,179","SANGA","6703","132,87,179","SANGA","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6704","174,90,52","OUNJOUGOU","6704","174,90,52","OUNJOUGOU","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6705","6,93,180","BANDIAGARA","6705","6,93,180","BANDIAGARA","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6706","48,96,53","BANKASS","6706","48,96,53","BANKASS","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6707","90,99,181","SENO-SOUTH","6707","90,99,181","SENO-SOUTH","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6708","132,102,54","BENA","6708","132,102,54","BENA","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6709","174,105,182","DOUROLA","6709","174,105,182","DOUROLA","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6710","6,108,55","MOPTI","6710","6,108,55","MOPTI","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6711","48,111,183","JENNE-JENO","6711","48,111,183","JENNE-JENO","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6712","90,114,56","KIRI-BARA","6712","90,114,56","KIRI-BARA","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6713","132,117,184","BURUNFONGO","6713","132,117,184","BURUNFONGO","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6714","174,120,57","PEKINGA","6714","174,120,57","PEKINGA","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6715","6,123,185","BIRNIN_LAFIYA","6715","6,123,185","BIRNIN_LAFIYA","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6716","48,126,58","SOTA","6716","48,126,58","SOTA","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6717","90,129,186","MADEKALI","6717","90,129,186","MADEKALI","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6718","132,132,59","BUSA","6718","132,132,59","BUSA","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6719","174,135,187","GOBNANGOU","6719","174,135,187","GOBNANGOU","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6720","6,138,60","PENTENGA","6720","6,138,60","PENTENGA","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6721","48,141,188","BIUN","6721","48,141,188","BIUN","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6722","90,144,61","SIKASSO","6722","90,144,61","SIKASSO","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6723","132,147,189","KUMYA","6723","132,147,189","KUMYA","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6724","174,150,62","BANINKO","6724","174,150,62","BANINKO","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6725","6,153,190","MANI","6725","6,153,190","MANI","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6726","48,156,63","MORIBUGU","6726","48,156,63","MORIBUGU","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","modlu","modlu_kalan","6727","90,159,191","DAKAJALAN","6727","90,159,191","DAKAJALAN","","","","mod_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
