source_province_id,source_province_name,source_root_title,source_kingdom,source_duchy,source_county,source_barony,target_province_id,target_province_name,target_root_title,target_kingdom,target_duchy,target_county,target_barony,classification,status,apply_to_history,promotion_hint,target_kind,source_history_exists,confidence,overlap_score,target_coverage,target_source_count_all,target_best_source_id,target_best_overlap_score,target_overlap_gap,notes,top_candidates
11651,,e_panyupayana,k_butuan,d_himologan,c_ramulog,b_ag_ramag,12670,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,sea,,0.544118,0.857595,0.014600,,,,,auto: best_target_shared_by_multiple_sources,1:12670:0.8576:0.0146 | 2:12669:0.1424:0.0026
10458,,e_kalimantan,k_tarakan,d_tidung,c_malinau,b_malinau,12926,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.544063,0.737774,0.175491,,,,,auto: best_target_shared_by_multiple_sources,1:12926:0.7378:0.1755 | 2:11103:0.1197:0.0967 | 3:11102:0.0987:0.0899 | 4:11104:0.0438:0.0350
12769,,h_china,k_liang_china,d_biansong,c_suzhou_song_china,b_xiangyi_zhecheng_china,10475,,<blank>,<blank>,<blank>,<blank>,<blank>,split,manual_review,no,blocked:no_target_title,unbound,,0.543973,0.544304,0.260212,,,,,auto: top_two_overlap_share,1:10475:0.5443:0.2602 | 2:10472:0.3165:0.0906 | 3:10476:0.1392:0.0700
10384,,e_srivijaya,k_palembang,d_basemah,c_empat_lawang,b_lahat,11297,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.543796,0.616876,0.335400,,,,,auto: best_target_shared_by_multiple_sources,1:11297:0.6169:0.3354 | 2:11293:0.2201:0.1766 | 3:11294:0.1631:0.0992
12977,,h_china,k_zhao_china,d_weibo_china,c_chanzhou_china,b_changle_china,10352,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.543700,0.742664,0.190504,,,,,auto: best_target_shared_by_multiple_sources,1:10352:0.7427:0.1905 | 2:10353:0.1670:0.0725 | 3:10354:0.0903:0.0258
11350,,h_china,k_viet,d_lo,c_vunsanh,b_yensanh,13266,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.543612,0.641089,0.163717,,,,,auto: best_target_shared_by_multiple_sources,1:13266:0.6411:0.1637 | 2:10907:0.3589:0.0696
11220,,e_maluku,k_sulawesi,d_kaili,c_pasangkayu,b_pasangkayu,12706,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,sea,,0.543516,0.880488,0.030390,,,,,auto: best_target_shared_by_multiple_sources,1:12706:0.8805:0.0304 | 2:11150:0.1195:0.0225
12520,,h_china,k_yue_china,d_zhenhai_china,c_changzhou_china,b_changzhou_jinling_china,8941,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.543420,0.617188,0.307992,,,,,auto: best_target_shared_by_multiple_sources,1:8941:0.6172:0.3080 | 2:4058:0.2051:0.1651 | 3:13009:0.1289:0.0469 | 4:8937:0.0449:0.0334 | 5:8942:0.0039:0.0027
11621,,<blank>,<blank>,<blank>,<blank>,<blank>,12864,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.543282,0.691542,0.123556,,,,,auto: best_target_shared_by_multiple_sources,1:12864:0.6915:0.1236 | 2:12900:0.3085:0.0169
12666,,h_china,k_liang_china,d_xusi_china,c_suzhou_xu_china,b_hongxian_xiaqiu_china,9364,,<blank>,<blank>,<blank>,<blank>,<blank>,manual_review,manual_review,no,blocked:no_target_title,unbound,,0.543254,0.571429,0.608237,,,,,auto: low_confidence,1:9364:0.5714:0.6082 | 2:13121:0.1488:0.1270 | 3:9367:0.1409:0.1130 | 4:13112:0.0714:0.0681 | 5:9268:0.0605:0.1136
12776,,h_china,k_liang_china,d_biansong,c_songzhou_song_china,b_songcheng_china,10476,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.543125,0.543507,0.645469,,,,,auto: best_target_shared_by_multiple_sources,1:10476:0.5435:0.6455 | 2:8887:0.2048:0.2598 | 3:10475:0.1539:0.1740 | 4:8890:0.0736:0.0704 | 5:9401:0.0201:0.0106
12346,,h_china,k_jingnan,d_jingnan_china,c_xiazhou_chu_china,b_yidu_chu_china,12092,,<blank>,<blank>,<blank>,<blank>,<blank>,split,manual_review,no,blocked:no_target_title,unbound,,0.543012,0.633663,0.189911,,,,,auto: top_two_overlap_share,1:12092:0.6337:0.1899 | 2:13215:0.3234:0.0341 | 3:10461:0.0396:0.0207 | 4:12096:0.0033:0.0005
11853,,e_jurchen_china,k_luzhen,d_BAL_hoewon,c_BAL_central_hoewon,b_FIC_EMan_Beihuaicun,11685,,<blank>,<blank>,<blank>,<blank>,<blank>,split,manual_review,no,blocked:no_target_title,unbound,,0.542968,0.511836,0.424520,,,,,auto: top_two_overlap_share,1:11685:0.5118:0.4245 | 2:11687:0.4882:0.2688
13823,,e_japan,k_azuma,d_west_bando,c_musashi,b_saitama,12590,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,sea,,0.542886,0.845133,0.041014,,,,,auto: best_target_shared_by_multiple_sources,1:12590:0.8451:0.0410 | 2:12765:0.1173:0.0007 | 3:10641:0.0376:0.0708
14449,,e_tunguse,k_shiwei,d_SW_lingxiguo,c_SW_powoguo,b_FIC_Amur_Ganyijiang,11509,,<blank>,<blank>,<blank>,<blank>,<blank>,manual_review,manual_review,no,blocked:no_target_title,impassable,,0.542772,0.502392,0.394572,,,,,auto: low_confidence,1:11509:0.5024:0.3946 | 2:11613:0.2493:0.1762 | 3:11612:0.2483:0.1795
11841,,h_china,k_qi_china,d_yihai_china,c_mizhou_qi_china,b_mizhou_zhucheng_china,13170,,<blank>,<blank>,<blank>,<blank>,<blank>,split,manual_review,no,blocked:no_target_title,unbound,,0.542691,0.622206,0.349958,,,,,auto: top_two_overlap_share,1:13170:0.6222:0.3500 | 2:8875:0.3003:0.4414 | 3:8877:0.0410:0.0559 | 4:8878:0.0298:0.0851 | 5:8874:0.0067:0.0094
12254,,h_china,k_yue_china,d_zhexi,c_muzhou_yue_china,b_muzhou_jiande_china,10374,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.542688,0.586864,0.427469,,,,,auto: best_target_shared_by_multiple_sources,1:10374:0.5869:0.4275 | 2:10366:0.4131:0.2748
13497,,<blank>,<blank>,<blank>,<blank>,<blank>,12757,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,sea,,0.542643,0.748968,0.181891,,,,,auto: best_target_shared_by_multiple_sources,1:12757:0.7490:0.1819 | 2:11161:0.1621:0.5462 | 3:11164:0.0556:0.4105 | 4:12671:0.0241:0.0079 | 5:12758:0.0076:0.0008
12844,,h_china,k_liang_china,d_biansong,c_songzhou_song_china,b_chuqiu_china,10474,,<blank>,<blank>,<blank>,<blank>,<blank>,manual_review,manual_review,no,blocked:no_target_title,unbound,,0.542543,0.569468,0.483965,,,,,auto: low_confidence,1:10474:0.5695:0.4840 | 2:13031:0.2264:0.1941 | 3:8890:0.2024:0.1511 | 4:13032:0.0017:0.0016
13811,,e_japan,k_azuma,d_tokaido,c_suruga,b_ihara,12593,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,sea,,0.542452,0.825000,0.026460,,,,,auto: best_target_shared_by_multiple_sources,1:12593:0.8250:0.0265 | 2:12591:0.1182:0.0045 | 3:12590:0.0568:0.0027
10731,,e_kambuja,k_isana,d_mae_si,c_roi_et,b_khao_din_bueng_don,10909,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.542266,0.741593,0.148266,,,,,auto: best_target_shared_by_multiple_sources,1:10909:0.7416:0.1483 | 2:10957:0.2584:0.0862
12949,,h_china,k_luodian,d_yushi,c_anlong_china,b_xilin_tuoniangjiang_china,10449,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.542259,0.717033,0.266462,,,,,auto: best_target_shared_by_multiple_sources,1:10449:0.7170:0.2665 | 2:12260:0.1607:0.1035 | 3:13153:0.0962:0.0274 | 4:10521:0.0261:0.0174
11760,,e_ramanya,k_thaton,d_tanintharyi,c_tanangsi,b_lenya,11435,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.542185,0.623037,0.301648,,,,,auto: best_target_shared_by_multiple_sources,1:11435:0.6230:0.3016 | 2:11432:0.1911:0.0388 | 3:11436:0.1335:0.0622 | 4:11396:0.0524:0.0055
11345,,h_china,k_dali,d_tonghai,c_butou,b_qujiang,10891,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.542168,0.702454,0.228088,,,,,auto: best_target_shared_by_multiple_sources,1:10891:0.7025:0.2281 | 2:11477:0.2975:0.0686
12883,,h_china,k_zhou_china,d_zhenghua_china,c_zhengzhou_china,b_yangwu_china,12229,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.542074,0.775244,0.176820,,,,,auto: best_target_shared_by_multiple_sources,1:12229:0.7752:0.1768 | 2:11938:0.1629:0.2273 | 3:13033:0.0554:0.0237 | 4:10356:0.0065:0.0018
11940,,h_china,k_jin_china,d_hedong_china,c_fenzhou_china,b_pingyao_china,12245,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.542052,0.655602,0.192918,,,,,auto: best_target_shared_by_multiple_sources,1:12245:0.6556:0.1929 | 2:12239:0.2075:0.0728 | 3:12240:0.1369:0.0463
13788,,e_panyupayana,k_ruucuu,d_ruucuu,c_ucinaa,b_nanzan,12621,,<blank>,<blank>,<blank>,<blank>,<blank>,split,manual_review,no,blocked:no_target_title,sea,,0.542011,0.829268,0.003594,,,,,auto: top_two_overlap_share,1:12621:0.8293:0.0036 | 2:12618:0.1707:0.0005
11041,,e_java,k_sunda,d_buni,c_pamanukan,b_ciremai,12715,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,sea,,0.541886,0.836680,0.041167,,,,,auto: best_target_shared_by_multiple_sources,1:12715:0.8367:0.0412 | 2:12716:0.1633:0.0110
12433,,h_china,k_jingnan,d_jingxiang_china,c_yingzhou_chu_china,b_changshou_zhongxiang_china,12102,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.541808,0.622744,0.473576,,,,,auto: best_target_shared_by_multiple_sources,1:12102:0.6227:0.4736 | 2:13007:0.1597:0.3774 | 3:13028:0.1561:0.1784 | 4:12114:0.0614:0.1491
11063,,e_ramanya,k_pegu,d_ramannadesa,c_pegu,b_vaan,9596,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.541715,0.751969,0.218286,,,,,auto: best_target_shared_by_multiple_sources,1:9596:0.7520:0.2183 | 2:9636:0.2480:0.0343
10598,,<blank>,<blank>,<blank>,<blank>,<blank>,12678,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,sea,,0.541692,0.643811,0.320958,,,,,auto: best_target_shared_by_multiple_sources,1:12678:0.6438:0.3210 | 2:12675:0.3039:0.1461 | 3:12676:0.0523:0.0239
11079,,e_java,k_sunda,d_buni,c_sundakalapa,b_kalapa,12716,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,sea,,0.541656,0.844639,0.034913,,,,,auto: best_target_shared_by_multiple_sources,1:12716:0.8446:0.0349 | 2:12717:0.1554:0.0075
12237,,h_china,k_wu_china,d_jiangzhou_china,c_raozhou_china,b_fuliang_china,13012,,<blank>,<blank>,<blank>,<blank>,<blank>,split,manual_review,no,blocked:no_target_title,unbound,,0.541649,0.630277,0.678683,,,,,auto: top_two_overlap_share,1:13012:0.6303:0.6787 | 2:10458:0.2882:0.2360 | 3:13011:0.0335:0.0368 | 4:12995:0.0335:0.0332 | 5:8986:0.0102:0.0134
12406,,h_china,k_yinshan_china,d_zhenwu_china,c_xuandezhou_china,b_nintyninespring_china,12395,,<blank>,<blank>,<blank>,<blank>,<blank>,manual_review,manual_review,no,blocked:no_target_title,unbound,,0.541611,0.434908,0.548705,,,,,auto: low_confidence,1:12395:0.4349:0.5487 | 2:12393:0.2567:0.3119 | 3:12394:0.2501:0.3447 | 4:402:0.0407:0.0075 | 5:12556:0.0177:0.0109
13090,,h_china,k_dali,d_huichuan,c_huichuan,b_nyi_ddix,10868,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.541597,0.725904,0.194198,,,,,auto: best_target_shared_by_multiple_sources,1:10868:0.7259:0.1942 | 2:10871:0.2741:0.0666
14571,,e_mongolia,k_mongolia,d_khiyat_china,c_EM_khoyorgol,b_FIC_Mong_Zatalbar,11590,,<blank>,<blank>,<blank>,<blank>,<blank>,split,manual_review,no,blocked:no_target_title,unbound,,0.541577,0.484307,0.501646,,,,,auto: top_two_overlap_share,1:11590:0.4843:0.5016 | 2:11557:0.3568:0.4177 | 3:11556:0.0914:0.1069 | 4:11588:0.0667:0.0608 | 5:11589:0.0008:0.0012
14066,,<blank>,<blank>,<blank>,<blank>,<blank>,9073,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.541535,0.493955,0.410330,,,,,auto: best_target_shared_by_multiple_sources,1:9073:0.4940:0.4103 | 2:12324:0.3558:0.2700 | 3:12325:0.0864:0.0649 | 4:12326:0.0639:0.0545
12153,,h_china,k_xia_china,d_ordos_china,c_ordos_china,b_ulanmulun_china,12173,,<blank>,<blank>,<blank>,<blank>,<blank>,manual_review,manual_review,no,blocked:no_target_title,unbound,,0.541516,0.570645,0.662420,,,,,auto: low_confidence,1:12173:0.5706:0.6624 | 2:13077:0.2236:0.2002 | 3:13139:0.1358:0.1984 | 4:12175:0.0700:0.0968
13297,,e_kambuja,k_isana,d_nong_khai,c_udon_thani,b_kumphawapi,11443,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.541459,0.657975,0.253846,,,,,auto: best_target_shared_by_multiple_sources,1:11443:0.6580:0.2538 | 2:10909:0.1794:0.0414 | 3:10959:0.1626:0.1136
12315,,h_china,k_shu_china,d_dongchuan_china,c_puzhou_dongchuan_china,b_puzhouanyue_china,8744,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.541450,0.517615,0.719397,,,,,auto: best_target_shared_by_multiple_sources,1:8744:0.5176:0.7194 | 2:8753:0.2046:0.2323 | 3:8756:0.1233:0.2022 | 4:8745:0.1179:0.1891 | 5:8746:0.0366:0.0286
11560,,e_angkor,k_lavapura,d_lop_buri,c_raeng_khoi,b_raeng_khoi,12511,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.541352,0.697872,0.121572,,,,,auto: best_target_shared_by_multiple_sources,1:12511:0.6979:0.1216 | 2:10994:0.3021:0.0499
11718,,e_maluku,k_maluku,d_halmahera,c_sawai,b_weda,12667,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,sea,,0.541350,0.855042,0.022228,,,,,auto: best_target_shared_by_multiple_sources,1:12667:0.8550:0.0222 | 2:12679:0.1303:0.0031 | 3:11214:0.0147:0.0110
12156,,h_china,k_jin_china,d_yunzhong_china,c_yuzhou_dai_china,b_feihudao_china,13111,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.541247,0.635108,0.295956,,,,,auto: best_target_shared_by_multiple_sources,1:13111:0.6351:0.2960 | 2:12133:0.1558:0.2068 | 3:13163:0.1361:0.0503 | 4:13164:0.0730:0.0584
14407,,e_jurchen_china,k_balhae,d_okjeo_china,c_nanhai_okjeo_china,b_Liao_Nanjing,11797,,<blank>,<blank>,<blank>,<blank>,<blank>,manual_review,manual_review,no,blocked:no_target_title,unbound,,0.541245,0.441667,0.501182,,,,,auto: low_confidence,1:11797:0.4417:0.5012 | 2:11795:0.2451:0.2272 | 3:11796:0.2076:0.2332 | 4:11798:0.1056:0.0981
14462,,e_tunguse,k_shiwei,d_SW_qingxingan,c_SW_luotuoguo,b_FIC_Amur_Yalujiang,11505,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,impassable,,0.541218,0.773940,0.089021,,,,,auto: best_target_shared_by_multiple_sources,1:11505:0.7739:0.0890 | 2:11656:0.2077:0.1559 | 3:11650:0.0183:0.0147
12839,,h_china,k_zhou_china,d_shaanguo_china,c_shaanzhou_china,b_shanxian_shanzhou_china,9073,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.540944,0.586387,0.321377,,,,,auto: best_target_shared_by_multiple_sources,1:9073:0.5864:0.3214 | 2:12324:0.2880:0.1442 | 3:12326:0.1230:0.0692 | 4:11940:0.0026:0.0019
12933,,h_china,k_nanyue_china,d_lingnan_china,c_hezhou_guangzhou_china,b_hezhou_linhe_china,12347,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.540786,0.593804,0.518407,,,,,auto: best_target_shared_by_multiple_sources,1:12347:0.5938:0.5184 | 2:12350:0.1687:0.5976 | 3:10387:0.1523:0.2455 | 4:12128:0.0835:0.1160 | 5:13133:0.0017:0.0033
14065,,<blank>,<blank>,<blank>,<blank>,<blank>,13183,,<blank>,<blank>,<blank>,<blank>,<blank>,split,manual_review,no,blocked:no_target_title,unbound,,0.540580,0.465217,0.587912,,,,,auto: top_two_overlap_share,1:13183:0.4652:0.5879 | 2:9188:0.3652:0.0661 | 3:12111:0.1696:0.0457
14604,,e_great_liao,k_khitan_china,d_xarmoron_china,c_LIAO_raozhou,b_FIC_Liao_Xilin,12573,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.540508,0.561596,0.402404,,,,,auto: best_target_shared_by_multiple_sources,1:12573:0.5616:0.4024 | 2:11521:0.3968:0.0131 | 3:408:0.0399:0.0066 | 4:11713:0.0017:0.0015
11171,,e_maluku,k_south_sulawesi,d_mamuju,c_toraja,b_toraja,11205,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.540454,0.474453,0.469653,,,,,auto: best_target_shared_by_multiple_sources,1:11205:0.4745:0.4697 | 2:12706:0.3007:0.0173 | 3:11204:0.1460:0.1001 | 4:12707:0.0774:0.0043 | 5:11166:0.0015:0.0001
14475,,e_tunguse,k_shiwei,d_SW_ruzheguo,c_SW_dongruzhe,b_FIC_Amur_Fanlinan,11651,,<blank>,<blank>,<blank>,<blank>,<blank>,split,manual_review,no,blocked:no_target_title,unbound,,0.540320,0.502281,0.598099,,,,,auto: top_two_overlap_share,1:11651:0.5023:0.5981 | 2:11648:0.4094:0.2987 | 3:11655:0.0559:0.0380 | 4:11650:0.0194:0.0142 | 5:11657:0.0131:0.0112
10498,,e_kalimantan,k_tanjungnagara,d_wijayapura,c_lemukutan,b_tamarato,12735,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,sea,,0.540291,0.790837,0.022059,,,,,auto: best_target_shared_by_multiple_sources,1:12735:0.7908:0.0221 | 2:12736:0.2092:0.0068
11203,,e_maluku,k_south_sulawesi,d_SuMa_luwu,c_burau,b_palopo,11205,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.539917,0.581218,0.330925,,,,,auto: best_target_shared_by_multiple_sources,1:11205:0.5812:0.3309 | 2:11166:0.2360:0.0127 | 3:12706:0.1548:0.0051 | 4:11206:0.0279:0.0127
11541,,e_ramanya,k_thaton,d_yebyu,c_kawkareik,b_zartabyin,10995,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.539864,0.710611,0.124507,,,,,auto: best_target_shared_by_multiple_sources,1:10995:0.7106:0.1245 | 2:10964:0.2894:0.0535
14623,,e_great_liao,k_khitan_china,d_xarmoron_china,c_LIAO_longhuazhou,b_FIC_Liao_Huopingan,11709,,<blank>,<blank>,<blank>,<blank>,<blank>,manual_review,manual_review,no,blocked:no_target_title,unbound,,0.539863,0.506266,0.498765,,,,,auto: low_confidence,1:11709:0.5063:0.4988 | 2:11711:0.2863:0.3548 | 3:11726:0.1566:0.0868 | 4:11708:0.0508:0.0425
10659,,e_kambuja,k_chenla,d_koh_kong,c_koh_kong,b_srae_ambel,10823,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.539859,0.652174,0.227964,,,,,auto: best_target_shared_by_multiple_sources,1:10823:0.6522:0.2280 | 2:12523:0.3478:0.0366
10387,,e_srivijaya,k_palembang,d_basemah,c_pagaralam,b_baturaja,11297,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.539854,0.608501,0.337260,,,,,auto: best_target_shared_by_multiple_sources,1:11297:0.6085:0.3373 | 2:11296:0.3870:0.2550 | 3:11295:0.0045:0.0025
13337,,e_angkor,k_lavapura,d_u_thong,c_phra_bang,b_phra_bang,10968,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.539719,0.729064,0.124474,,,,,auto: best_target_shared_by_multiple_sources,1:10968:0.7291:0.1245 | 2:12851:0.2709:0.0737
10375,,e_srivijaya,k_minangkabau,d_kerinci,c_merangin,b_sarolangun,11286,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.539718,0.525000,0.232365,,,,,auto: best_target_shared_by_multiple_sources,1:11286:0.5250:0.2324 | 2:11282:0.4313:0.1627 | 3:11283:0.0344:0.0082 | 4:11281:0.0063:0.0018 | 5:11241:0.0031:0.0020
11935,,h_china,k_qianzhong_china,d_wuxi_china,c_langxi_china,b_tongdao_wuzhou_china,12306,,<blank>,<blank>,<blank>,<blank>,<blank>,split,manual_review,no,blocked:no_target_title,unbound,,0.539573,0.513889,0.421053,,,,,auto: top_two_overlap_share,1:12306:0.5139:0.4211 | 2:13246:0.4410:0.3109 | 3:12307:0.0417:0.0252 | 4:13083:0.0035:0.0015
13234,,e_kambuja,k_loeu,d_sekong,c_saysetha,b_sanamsai,12901,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.539253,0.705007,0.359063,,,,,auto: best_target_shared_by_multiple_sources,1:12901:0.7050:0.3591 | 2:10949:0.2409:0.1117 | 3:12529:0.0419:0.0876 | 4:11440:0.0122:0.0056
13230,,e_kambuja,k_loeu,d_sekong,c_sekong,b_sekong,11440,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.539238,0.693517,0.221455,,,,,auto: best_target_shared_by_multiple_sources,1:11440:0.6935:0.2215 | 2:12521:0.1788:0.0186 | 3:11460:0.1179:0.0775 | 4:12901:0.0098:0.0034
11403,,e_angkor,k_laos,d_kengtung,c_mongyawng,b_mongyawng,10895,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.539068,0.576720,0.307042,,,,,auto: best_target_shared_by_multiple_sources,1:10895:0.5767:0.3070 | 2:10894:0.2847:0.1897 | 3:12879:0.0984:0.1319 | 4:12870:0.0233:0.0309 | 5:11482:0.0169:0.0112
13298,,e_kambuja,k_isana,d_nong_khai,c_nong_bua_lam_phu,b_nong_bua_lam_phu,10998,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.539032,0.674099,0.185377,,,,,auto: best_target_shared_by_multiple_sources,1:10998:0.6741:0.1854 | 2:10959:0.3259:0.2036
11619,,<blank>,<blank>,<blank>,<blank>,<blank>,12523,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.538984,0.767442,0.030229,,,,,auto: best_target_shared_by_multiple_sources,1:12523:0.7674:0.0302 | 2:11461:0.1783:0.0233 | 3:10951:0.0543:0.0035
10361,,e_srivijaya,k_minangkabau,d_SUM_minangkabau,c_inderapura,b_mukomuko,11239,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,impassable,,0.538936,0.831622,0.066975,,,,,auto: best_target_shared_by_multiple_sources,1:11239:0.8316:0.0670 | 2:11290:0.1684:0.0564
13944,,<blank>,<blank>,<blank>,<blank>,<blank>,1466,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.538915,0.909414,0.013443,,,,,auto: best_target_shared_by_multiple_sources,1:1466:0.9094:0.0134 | 2:12485:0.0662:0.0679 | 3:12550:0.0244:0.0003
12632,,h_china,k_jingnan,d_nanyang_china,c_tangzhou_chu_china,b_tangzhou_miyang_china,12108,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.538829,0.602423,0.540514,,,,,auto: best_target_shared_by_multiple_sources,1:12108:0.6024:0.5405 | 2:12109:0.3161:0.2633 | 3:12111:0.0793:0.0844 | 4:13025:0.0022:0.0020
