source_province_id,source_name,source_rgb,classification,status,apply_to_history,target_province_id,target_name,confidence
13025,Mong Nai,"96,40,184",merge,manual_review,no,10970,Mongnai,0.514764
13026,Keng Tawng,"50,40,184",merge,manual_review,no,10970,Mongnai,0.744395
13027,Mawkmai,"179,173,90",merge,manual_review,no,10973,Mawkmai,0.768659
13028,Mongpan,"179,40,184",merge,manual_review,no,10973,Mawkmai,0.475001
13029,Kengtung,"54,53,182",merge,manual_review,no,12869,Yunnan_Mountains,0.549077
13030,Mong Hsat,"53,160,182",merge,manual_review,no,10898,Jinglong_Lanna,0.593742
13031,Tha Khilek,"53,182,173",merge,manual_review,no,10898,Jinglong_Lanna,0.501468
13032,Mong Hpayak,"53,118,182",merge,manual_review,no,10898,Jinglong_Lanna,0.435105
13033,Hkamti,"144,39,144",merge,manual_review,no,9567,Naga Hills,0.395450
13034,Homalin,"182,53,182",merge,manual_review,no,9567,Naga Hills,0.650968
13036,Layshi,"39,109,144",merge,manual_review,no,9567,Naga Hills,0.632413
13037,Lahe,"32,70,89",merge,manual_review,no,9567,Naga Hills,0.658411
13038,Nanyun,"21,75,47",split,manual_review,no,10488,Patkai Hills,0.609901
13039,Cangwang,"213,131,58",merge,manual_review,no,10987,Momauk,0.486866
13040,Mongyang,"213,58,203",merge,manual_review,no,10982,Monyin,0.561585
13041,Mongkawng,"213,58,96",split,manual_review,no,10985,Mogaung,0.767994
13042,Jinsheng,"168,103,178",merge,manual_review,no,10989,Myitkyina,0.503852
13043,Lishui,"144,103,178",split,manual_review,no,10988,Waingmaw,0.723894
13044,Danai,"103,105,178",merge,manual_review,no,10984,Danai,0.516081
13045,Triang Bang,"60,51,196",split,manual_review,no,10980,Sawlaw,0.452452
13046,Putao,"178,163,103",split,manual_review,no,10979,Putao,0.670424
13047,Sumprabum,"120,106,51",split,manual_review,no,10981,Sumpra_Bum,0.627378
13048,Nogmung,"160,154,131",split,manual_review,no,10977,Nongmun,0.658019
13049,Mangshi,"178,134,103",merge,manual_review,no,10978,Hkawlanghu,0.363667
13050,Thayetchaung,"30,176,41",merge,manual_review,no,11396,IMPASSABLE Kra Isthmus mountains 2,0.444500
13051,Dawei,"41,202,183",split,manual_review,no,10996,Dawei,0.620777
13052,Rew,"28,189,85",merge,manual_review,no,10997,Ye,0.601441
13053,Hpapun,"45,19,144",merge,manual_review,no,10960,Mae_Hong_Song,0.418422
13054,Indawgyi Lake,"53,164,101",merge,manual_review,no,10982,Monyin,0.633859
13055,Mongtung,"127,110,113",merge,manual_review,no,10975,Hsipaw,0.630198
13056,Mong Mao,"192,92,20",merge,manual_review,no,11480,Bumangdian,0.609262
13057,Zhen'xi,"200,66,32",split,manual_review,no,10991,Nujiang_Lisu,0.545180
13058,Deang Wat,"200,179,32",merge,manual_review,no,12877,Yunnan_Mountains,0.614023
13059,Yongchang,"142,102,42",merge,manual_review,no,10901,Yongchang_Yongchang,0.735247
13060,Kion Dam,"219,151,50",merge,manual_review,no,10870,Dali_Yunlong,0.506802
13061,Nomu,"142,46,42",merge,manual_review,no,10876,Moutong_Lanxi,0.517141
13062,Yi Du,"145,116,127",merge,manual_review,no,10875,,0.738377
13063,Yongning,"210,31,19",merge,manual_review,no,10888,Shanju_Luogang,0.687518
13064,Maso,"240,99,89",merge,manual_review,no,10888,Shanju_Luogang,0.563807
13065,Lo Ho,"255,230,0",merge,manual_review,no,10870,Dali_Yunlong,0.480517
13066,Shengxiang,"190,184,135",merge,manual_review,no,10899,Yongchang_Shengxiang,0.876009
13067,Er Guer,"255,153,51",merge,manual_review,no,10899,Yongchang_Shengxiang,0.567440
13068,Ddi Yi,"129,25,148",merge,manual_review,no,10866,Nongdong_North,0.577491
13069,La Ga,"148,25,43",merge,manual_review,no,11476,Xuchu,0.636421
13070,Yinsheng,"36,144,34",manual_review,manual_review,no,12874,Yunnan_Mountains,0.419882
13071,Khiang Lang,"221,39,66",merge,manual_review,no,10900,Yongchang_Qingdian,0.359070
13072,Mang Kueng,"139,195,223",merge,manual_review,no,11470,Gengma,0.446431
13073,Qang Ying,"221,172,39",merge,manual_review,no,11470,Gengma,0.429250
13074,Tai Dam,"6,125,131",merge,manual_review,no,10902,Weichu_Buteng,0.565057
13075,Mang Sian,"210,139,225",merge,manual_review,no,11471,Moeng Cae,0.317614
13076,Kainan,"43,34,144",merge,manual_review,no,10903,Weichu_Luotuo,0.689432
13077,Zhenyuan,"34,90,144",merge,manual_review,no,10906,Weichu_Yinyuan,0.415463
13078,Erhai Lake,"99,214,220",merge,manual_review,no,12863,Heqing,0.476539
13079,In Yuan,"61,163,127",merge,manual_review,no,10906,Weichu_Yinyuan,0.589795
13080,Mueang Hai,"104,53,94",merge,manual_review,no,12540,Chiang Coeng,0.567228
13081,Linan,"224,69,194",merge,manual_review,no,10892,Moeng Hing,0.538301
13082,Chiang Hung,"163,61,143",merge,manual_review,no,10894,Chiang Rung,0.702838
13083,Phuang Ba,"225,185,42",split,manual_review,no,10880,Jianchang_Adu,0.703084
13084,Jianchang,"203,0,160",split,manual_review,no,10883,Jianchang_Qu,0.558696
13085,Baozhai,"119,21,137",split,manual_review,no,10881,Jianchang_Luolan,0.757328
13086,Kun Ming,"171,0,203",split,manual_review,no,10885,Shanju_Ruku,0.502581
13087,Ganluo,"55,117,40",merge,manual_review,no,13242,,0.526390
13088,A Du,"78,225,42",split,manual_review,no,13060,b_poyan_south,0.701490
13089,Nok Dam,"39,199,21",merge,manual_review,no,10868,Huichuan_Fawaina,0.496165
13090,Nyi Ddix,"30,134,19",merge,manual_review,no,10868,Huichuan_Fawaina,0.541597
13091,Lo Lu,"2,0,203",merge,manual_review,no,10872,Dongchuan_Yuepan,0.665803
13092,Lai Bin,"0,150,203",merge,manual_review,no,10437,Zhaotong_Huize,0.452543
13093,Dongchuan,"103,0,203",merge,manual_review,no,10872,Dongchuan_Yuepan,0.724207
13094,U Shwi,"0,203,169",merge,manual_review,no,10444,Qujing_Qujing,0.457684
13095,Me Ddi,"203,6,0",merge,manual_review,no,10865,Nongdong_Nongdong,0.434816
13096,Wo Lu Dam,"203,97,0",merge,manual_review,no,10863,Weichu_Elu,0.603610
13097,Li Lung,"200,203,0",split,manual_review,no,10867,Weichu_Huazhu,0.606240
13098,Lu By,"43,203,0",merge,manual_review,no,11474,Wenfuzhou,0.424729
13099,Zim Dam,"170,153,135",merge,manual_review,no,11475,Shicheng,0.451621
13100,Chang Kou,"15,48,30",merge,manual_review,no,10873,Shanchan_Shanchan,0.598444
13101,Shing Ma,"15,35,48",merge,manual_review,no,10873,Shanchan_Shanchan,0.430171
13102,Anning,"0,101,38",merge,manual_review,no,11474,Wenfuzhou,0.555047
13103,Laphu Lung,"212,133,152",merge,manual_review,no,10873,Shanchan_Shanchan,0.646138
13104,Bien Dam,"208,133,212",merge,manual_review,no,10905,Weichu_Luopan,0.508961
13105,Shi Tsong,"59,61,152",merge,manual_review,no,10448,Qujing_Datong,0.512408
13106,Tu Long,"59,126,152",merge,manual_review,no,13267,,0.347135
13107,Mie Lyr,"45,78,38",merge,manual_review,no,10467,Something_6,0.479835
13108,Nanzhao Mountains,"38,78,73",merge,manual_review,no,11483,Chiang Tong / Zhengdong,0.563121
13109,Huili,"29,112,60",merge,manual_review,no,11477,Nalou,0.730661
13110,Kayongbu,"112,101,29",merge,manual_review,no,11478,Muze,0.520351
13111,Honghe,"216,98,117",merge,manual_review,no,10890,Xiushan_Qixi,0.699352
13112,Tenasserim Hills,"212,216,98",split,manual_review,no,12861,Daen_Lao_Range,0.685932
13113,Koksang,"180,113,219",split,manual_review,no,10487,north_dali_impassable_1,0.672276
13114,Pangwaun,"64,233,202",merge,manual_review,no,11472,Moeng Laem,0.530882
13115,Muli,"213,90,51",split,manual_review,no,11454,Muli,0.780344
13116,Shipingyi,"38,66,78",merge,manual_review,no,10890,Xiushan_Qixi,0.480692
13117,Muong Lay,"219,115,71",merge,manual_review,no,10889,Xiushan_Mengpeng,0.643038
13118,Na Tiat,"71,142,219",merge,manual_review,no,10889,Xiushan_Mengpeng,0.675089
13119,Muang Fang,"219,129,71",merge,manual_review,no,11491,Sam_Nuea_North,0.673144
13120,Xieng My,"215,71,219",merge,manual_review,no,11478,Muze,0.654922
13121,Cam Duong,"219,71,86",merge,manual_review,no,12508,Zuining_Ayue_2,0.443434
13122,Thanh Qui,"81,71,219",merge,manual_review,no,11491,Sam_Nuea_North,0.420992
13123,Pho Hien,"35,53,101",merge,manual_review,no,10843,Nam_Dinh,0.419193
13124,Mai Da,"219,205,71",merge,manual_review,no,10858,Hoang_Giang,0.324709
13125,Muang Lo,"219,97,71",merge,manual_review,no,11491,Sam_Nuea_North,0.669948
13126,Muang Wat,"90,219,71",merge,manual_review,no,11446,Sam_Nuea,0.642697
13127,Yen Minh,"46,181,165",merge,manual_review,no,11499,Vi_Long_West,0.442257
13128,Trieu Le,"175,95,123",merge,manual_review,no,10862,Chau_Phong,0.640297
13129,Nghia Lo,"254,131,214",merge,manual_review,no,11445,Son_La,0.464344
13130,Tu Le,"173,131,254",merge,manual_review,no,11500,Son_La_West,0.473643
13131,Hoa Lu,"5,234,9",merge,manual_review,no,10841,Thanh_Hoa,0.525438
13132,Ba Be,"49,90,92",merge,manual_review,no,10855,Lam_Tay,0.605380
13133,Vinh Lai,"177,205,91",split,manual_review,no,10844,Long_Hung,0.518730
13134,Phu Ly,"193,196,200",merge,manual_review,no,10858,Hoang_Giang,0.546220
13135,That Nguyen,"220,117,154",merge,manual_review,no,10849,Van,0.674890
13136,Tan Yen,"181,46,52",merge,manual_review,no,10848,Lan_Song,0.558996
13137,Na Ngan,"181,177,46",merge,manual_review,no,10857,Ha_Bac,0.713053
13138,Thach That,"90,88,197",merge,manual_review,no,10858,Hoang_Giang,0.685132
13139,An Lao,"157,148,201",merge,manual_review,no,10861,Thang_Long,0.379529
13140,Thuy Duong,"163,85,226",merge,manual_review,no,10846,Tan_Hung,0.574660
13141,Duong Lam,"14,147,65",merge,manual_review,no,10860,Quoc_Oai,0.698764
13142,Thanh Lam,"0,255,143",merge,manual_review,no,10861,Thang_Long,0.638656
13143,Tuc Mac,"226,34,48",split,manual_review,no,10842,Truong_Yen,0.711780
13144,Dong Trieu,"111,209,227",merge,manual_review,no,10861,Thang_Long,0.611502
13145,Duong Xam,"204,224,94",merge,manual_review,no,11492,Lam Son,0.464271
13146,Ke Vinh,"82,121,31",split,manual_review,no,10839,Nghe_An,0.682102
13147,Ngang,"131,145,113",split,manual_review,no,12509,Nghe_An_2,0.620221
13148,Long Bien,"20,63,89",merge,manual_review,no,10861,Thang_Long,0.570987
13149,Thanh Hoa,"219,136,71",merge,manual_review,no,10840,Dien_Chau,0.661749
13150,Chiang Ko,"116,175,95",merge,manual_review,no,11446,Sam_Nuea,0.721713
13151,Ky Son,"31,121,109",merge,manual_review,no,12543,Muang Khoun,0.656005
13152,Do Luong,"121,76,31",merge,manual_review,no,12545,Tra Lan,0.665539
13153,Amarendrapura,"169,157,72",merge,manual_review,no,10837,Dia_Ly,0.590195
13154,Ulik,"145,113,125",merge,manual_review,no,10838,Bo_Chinh,0.616523
13155,Kurung,"193,73,118",merge,manual_review,no,10838,Bo_Chinh,0.534944
13156,Navap,"113,137,145",merge,manual_review,no,12520,Annamite_Range,0.421867
13157,Kottinagara,"74,170,117",merge,manual_review,no,10810,Maha_Rosei,0.458680
13158,Yan Kaksmindra-Lokesvara,"232,220,139",merge,manual_review,no,12902,Viet_Mountains_7,0.617552
13159,Dravapura,"99,92,43",split,manual_review,no,10831,My_Son,0.617890
13160,Ia Krai,"139,146,222",merge,manual_review,no,11459,Attapeu,0.546429
13161,Bahnar,"176,222,139",merge,manual_review,no,12521,Viet_Mountains_2,0.398141
13162,Krong Buk,"166,110,38",merge,manual_review,no,11000,Ea_Sup,0.687918
13163,Yang Mum,"166,156,87",merge,manual_review,no,10999,Plei_Doch,0.473422
13164,Ro Ngoa,"255,234,86",merge,manual_review,no,12521,Viet_Mountains_2,0.552525
13165,Si To,"160,208,188",merge,manual_review,no,10929,Mondulkiri,0.598606
13166,Gar,"207,208,160",merge,manual_review,no,10929,Mondulkiri,0.368889
13167,Virapura,"70,203,182",merge,manual_review,no,12903,Viet_Mountains_8,0.598971
13168,Sre,"100,203,70",merge,manual_review,no,12903,Viet_Mountains_8,0.441256
13169,Po Nagar,"91,218,165",merge,manual_review,no,12903,Viet_Mountains_8,0.548018
13170,Trah Pung,"211,110,119",split,manual_review,no,10916,Thanh_Phu,0.480931
13171,K Ho,"69,121,53",merge,manual_review,no,12903,Viet_Mountains_8,0.605741
13172,Malithit,"189,203,70",merge,manual_review,no,10918,Xuan_Loc,0.560850
13173,Yang M'Tian,"161,255,86",merge,manual_review,no,12902,Viet_Mountains_7,0.400115
13174,Aia Ru,"95,166,38",split,manual_review,no,10925,Pleiku,0.697909
13175,Krong Kma,"38,166,113",merge,manual_review,no,11000,Ea_Sup,0.755905
13176,Uu Kan,"120,211,57",merge,manual_review,no,10923,Dinh_Tuong,0.532155
13177,Balau,"203,211,57",merge,manual_review,no,10924,Binh_Long,0.523806
13178,Prey Rodum,"28,122,34",merge,manual_review,no,10919,Tay_Ninh,0.489356
13179,Parik,"117,122,28",merge,manual_review,no,12903,Viet_Mountains_8,0.617931
13180,Kraong,"115,228,220",manual_review,manual_review,no,10835,Baigaur,0.435987
13181,Stieng,"28,122,108",merge,manual_review,no,10929,Mondulkiri,0.483966
13182,Ba Ra,"122,28,35",split,manual_review,no,12507,Binh_Long_3,0.628722
13183,Cho Lon,"166,38,39",merge,manual_review,no,10930,Svay_Rieng,0.677744
13184,Vung Gou,"166,38,122",merge,manual_review,no,10923,Dinh_Tuong,0.434575
13185,Phsar Dek,"131,38,166",merge,manual_review,no,10922,Kien_Phong,0.618660
13186,An Giang,"93,132,37",merge,manual_review,no,10810,Maha_Rosei,0.513903
13187,Mot Chrouk,"42,194,208",merge,manual_review,no,10809,Vyadhapura,0.623233
13188,Prey Kin,"211,82,59",split,manual_review,no,10813,Oc_Eo,0.658131
13189,Ca Mau,"40,38,98",merge,manual_review,no,12732,sea_gulf_of_siam,0.423996
13190,Bac Lieu,"205,211,59",split,manual_review,no,10912,Ca_Mau,0.691044
13191,Kien Giang,"208,42,51",split,manual_review,no,10812,Bayang,0.619568
13192,Soc Trang,"211,125,59",split,manual_review,no,10913,Soc_Trang,0.637741
13193,IMPASSABLE ANNAMITE MOUNTAINS,"84,97,52",merge,manual_review,no,12902,Viet_Mountains_7,0.506237
13194,Thai Nguyen,"46,162,180",merge,manual_review,no,10856,Phu_Luong,0.570807
13195,Khoua,"70,195,36",merge,manual_review,no,12541,Muang Sing,0.501614
13196,Yot Ou,"119,181,102",merge,manual_review,no,11483,Chiang Tong / Zhengdong,0.616011
13197,Nam Kha,"199,193,132",merge,manual_review,no,11485,Chiang Khaeng,0.442665
13198,Muang Sing,"195,181,36",merge,manual_review,no,12870,Yunnan_Mountains,0.509488
13199,Nam Tha,"107,101,33",merge,manual_review,no,11482,Moeng Long,0.655562
13200,Takka Sila,"155,113,112",merge,manual_review,no,12541,Muang Sing,0.491395
13201,Beng,"219,105,103",merge,manual_review,no,12868,Yunnan_Mountains,0.511924
13202,Sayaburi,"116,112,155",merge,manual_review,no,12503,Sainyabuli,0.711983
13203,Khop,"129,118,231",merge,manual_review,no,10962,Chiang Klang,0.547952
13204,Ken Thao,"56,47,145",merge,manual_review,no,10945,Muang Thong,0.700837
13205,Luang Prabang,"145,113,47",merge,manual_review,no,10893,Luang Prabang,0.686275
13206,Nam Bak,"209,174,101",merge,manual_review,no,11467,Muang Ngoi,0.618998
13207,Phonxay,"144,133,112",split,manual_review,no,10967,Muang Souy,0.612403
13208,Viengkham,"100,82,43",merge,manual_review,no,12864,Annamite_Range,0.404070
13209,Houaphanh,"81,143,208",merge,manual_review,no,12900,Annamite_Range,0.669606
13210,Muang Hiem,"154,175,196",merge,manual_review,no,12864,Annamite_Range,0.533971
13211,Viengxay,"53,87,122",merge,manual_review,no,12900,Annamite_Range,0.614386
13212,Phou Kout,"212,137,61",split,manual_review,no,12866,Yunnan_Mountains,0.569587
13213,Kham,"212,204,61",merge,manual_review,no,12900,Annamite_Range,0.409944
13214,Pakxan,"133,55,55",merge,manual_review,no,11463,Borikham,0.428327
13215,Khamkeut,"198,140,140",merge,manual_review,no,12520,Annamite_Range,0.481756
13216,Chantabuli,"133,94,55",merge,manual_review,no,10944,Loei,0.471104
13217,Xanakharm,"193,58,58",merge,manual_review,no,10944,Loei,0.548109
13218,Xaisomboun,"220,35,35",merge,manual_review,no,10966,Vang_Vieng,0.575981
13219,Tha Khek,"204,90,37",merge,manual_review,no,10938,Sakhon_Nakhon,0.608072
13220,Hineboun,"92,204,37",merge,manual_review,no,10938,Sakhon_Nakhon,0.522567
13221,Nakai,"204,192,37",merge,manual_review,no,12520,Annamite_Range,0.457876
13222,Savannakhet,"40,214,119",merge,manual_review,no,10941,Mukdahan,0.573330
13223,Assaphone,"39,146,87",merge,manual_review,no,10948,Mouang_Camphon,0.694958
13224,Seponh,"139,210,171",merge,manual_review,no,11466,Ban_Nathan,0.401008
13225,Phine,"42,93,65",merge,manual_review,no,11465,Salo_Tai,0.493965
13226,Nong,"39,133,146",merge,manual_review,no,11465,Salo_Tai,0.559871
13227,Thapangthong,"210,161,139",merge,manual_review,no,10948,Mouang_Camphon,0.675167
13228,Salavan,"144,74,42",merge,manual_review,no,11440,Sanasomboon,0.702987
13229,Thoumlane,"140,113,100",merge,manual_review,no,11465,Salo_Tai,0.482626
13230,Sekong,"187,139,210",merge,manual_review,no,11440,Sanasomboon,0.539238
13231,Kaleum,"111,65,133",merge,manual_review,no,12521,Viet_Mountains_2,0.445166
13232,Pakse,"119,58,106",merge,manual_review,no,11440,Sanasomboon,0.473942
13233,Don Khong,"214,44,178",merge,manual_review,no,10936,Choam_Khsant,0.490087
13234,Sanamsai,"128,58,60",merge,manual_review,no,12901,Viet_Mountains_6,0.539253
13235,Saysetha,"214,44,48",merge,manual_review,no,12901,Viet_Mountains_6,0.482212
13236,Kasy,"203,148,148",merge,manual_review,no,10893,Luang Prabang,0.326714
13237,Chiang Rai,"79,205,57",merge,manual_review,no,12501,Chiang Rai,0.749211
13238,Phan,"61,115,52",merge,manual_review,no,12855,Phayao,0.531896
13239,Chiang Khong,"160,211,151",merge,manual_review,no,12501,Chiang Rai,0.678106
13240,Chiang Dao,"202,108,50",merge,manual_review,no,11450,Chiang_Mai,0.487981
13241,Chang Khoeng,"198,198,139",merge,manual_review,no,11495,Chom Thong,0.459087
13242,Omkoi,"101,101,44",merge,manual_review,no,11497,Hot,0.503213
13243,Fang,"114,82,62",merge,manual_review,no,12856,Phrao,0.655980
13244,Lake Toba,"244,244,244",merge,manual_review,no,11261,SUM_Kemang,0.489675
13245,Phrao,"204,172,152",merge,manual_review,no,12856,Phrao,0.516372
13246,Haripunjaya,"49,101,44",split,manual_review,no,11441,Lamphun,0.634804
13247,Ban Don,"152,204,180",merge,manual_review,no,11494,Pai,0.409509
13248,Khun Yuam,"41,94,69",merge,manual_review,no,11494,Pai,0.342827
13249,Mae Sariang,"44,211,133",merge,manual_review,no,10960,Mae_Hong_Song,0.512321
13250,Tak,"211,44,67",merge,manual_review,no,11447,Mueang Tak,0.436324
13251,Sam Ngao,"208,140,149",merge,manual_review,no,12859,Khun_Tan_Range,0.456095
13252,Mae Ramat,"111,52,60",merge,manual_review,no,10964,Mae_Sot,0.564986
13253,Tha Song Yang,"135,143,65",merge,manual_review,no,11497,Hot,0.451507
13254,Bo Phloi,"111,170,132",merge,manual_review,no,12852,U Thong,0.636103
13255,Si Sawat,"39,141,75",merge,manual_review,no,12505,Uthai_Thani,0.602391
13256,Sai Yok,"45,109,67",merge,manual_review,no,12505,Uthai_Thani,0.411136
13257,Nong Lu,"110,204,143",merge,manual_review,no,12524,Viet_Mountains_5,0.419487
13258,Mae Chan,"158,116,25",merge,manual_review,no,12524,Viet_Mountains_5,0.623503
13259,Ratchaburi,"131,170,111",merge,manual_review,no,11437,THAI_Phetchaburi,0.562575
13260,Na Yang,"100,205,48",merge,manual_review,no,11437,THAI_Phetchaburi,0.671805
13261,Kuiburi,"222,125,59",merge,manual_review,no,11436,THAI_Na_Rang,0.717912
13262,Pribpri,"127,93,70",merge,manual_review,no,11436,THAI_Na_Rang,0.544376
13263,Uthomporn,"223,217,47",merge,manual_review,no,11434,THAI_Chumpon,0.633509
13264,Kra Buri,"223,57,47",merge,manual_review,no,11434,THAI_Chumpon,0.407379
13265,Ranong,"106,48,44",merge,manual_review,no,11430,THAI_Ranang,0.720083
13266,Tako,"183,132,129",merge,manual_review,no,11434,THAI_Chumpon,0.533359
13267,Sa Ulao,"102,71,202",merge,manual_review,no,11425,THAI_Kanchanadit,0.674262
13268,Chaiya,"60,45,109",merge,manual_review,no,11429,THAI_Chaiya,0.607831
13269,Khiri Rat Nikhom,"119,68,72",merge,manual_review,no,11429,THAI_Chaiya,0.381118
13270,Wiang Sa,"202,71,82",merge,manual_review,no,11394,IMPASSABLE Malay Peninsula mountains 5,0.458729
13271,Takola,"119,96,68",merge,manual_review,no,11428,THAI_Takua_Pa,0.658233
13272,Salang,"203,136,55",merge,manual_review,no,12727,sea_strait_of_malacca,0.427849
13273,Pantai Smor,"205,175,138",split,manual_review,no,11427,THAI_Gerbi,0.642008
13274,Nakhon Si,"159,205,138",merge,manual_review,no,11424,THAI_Ligor,0.623164
13275,Mokhlan,"88,202,38",merge,manual_review,no,11425,THAI_Kanchanadit,0.530938
13276,Thung Yai,"71,102,57",merge,manual_review,no,11426,THAI_Trang,0.561079
13277,Trang,"205,138,138",merge,manual_review,no,11426,THAI_Trang,0.398353
13278,Phattalung,"57,102,88",merge,manual_review,no,12731,sea_gulf_of_siam,0.534431
13279,Satun,"199,189,50",merge,manual_review,no,11416,MAL_Terang,0.528464
13280,Chenok,"57,196,49",merge,manual_review,no,11415,MAL_Saiburi,0.617142
13281,Singora,"177,215,174",merge,manual_review,no,11423,THAI_Mardelang,0.430100
13282,Narathiwat,"105,74,52",merge,manual_review,no,11414,MAL_Patani,0.558701
13283,Pattani,"199,113,50",merge,manual_review,no,11414,MAL_Patani,0.446545
