source_province_id,source_rgb,target_province_id,target_rgb,classification,confidence,overlap_score,centroid_score,neighbor_score,source_root_title,source_kingdom,source_duchy,source_county,source_barony,apply_to_history,notes,status,source_name,target_name,target_coverage,overlap_pixels,source_pixel_count,target_pixel_count,candidate_count,name_score,top_candidates
12925,"27,181,198",12226,"26,146,102",split,0.715954,0.840708,0.997664,0.500000,h_china,k_zhao_china,d_zelu_china,c_zezhou_china,b_zezhou_china,no,auto: top_two_overlap_share,manual_review,Zezhou,b_zezhou_jincheng,0.527778,380,452,720,5,0.333333,1:12226:0.8407:0.5278 | 2:12227:0.0708:0.0371 | 3:10405:0.0487:0.0232 | 4:13172:0.0221:0.0129 | 5:12229:0.0177:0.0059
12926,"220,217,18",12202,"227,108,241",merge,0.678267,0.787234,0.998290,0.428571,h_china,k_qin_china,d_jingyuan_china,c_pingliang_xia_china,b_pingliang_china,no,auto: best_target_shared_by_multiple_sources,manual_review,Pingliang,b_jingzhou_lintai,0.660714,518,658,784,5,0.000000,1:12202:0.7872:0.6607 | 2:12200:0.1398:0.1132 | 3:12204:0.0608:0.0669 | 4:12188:0.0106:0.0109 | 5:13177:0.0015:0.0027
12927,"6,122,153",12367,"200,158,25",merge,0.408296,0.467836,0.993549,0.142857,h_china,k_chu_china,d_guiguan_china,c_xiangzhou_laibin_china,b_longshui_wenquan_china,no,auto: best_target_shared_by_multiple_sources,manual_review,Longshui_Wenquan,b_zhixinzhou_leyan,0.309677,240,513,775,5,0.000000,1:12367:0.4678:0.3097 | 2:12370:0.2690:0.2009 | 3:12258:0.2242:0.0851 | 4:10390:0.0273:0.0198 | 5:13264:0.0117:0.0319
12928,"134,245,64",12315,"68,159,81",split,0.547836,0.596929,0.998520,0.285714,h_china,k_chu_china,d_guiguan_china,c_guancheng_china,b_guancheng_china,no,auto: top_two_overlap_share,manual_review,,b_xiangzhou_wuxian,0.615842,311,521,505,5,0.000000,1:12315:0.5969:0.6158 | 2:12311:0.2649:0.3067 | 3:13262:0.1209:0.2342 | 4:12312:0.0154:0.0110 | 5:8783:0.0019:0.0021
12929,"8,125,206",8885,"59,186,169",merge,0.394507,0.403974,0.994009,0.285714,h_china,k_qi_china,d_taining_china,c_yanzhou_china,b_yanzhou_xiaqiu_china,no,auto: best_target_shared_by_multiple_sources,manual_review,Yanzhou_Xiaqiu,b_puzhou_juancheng,0.239843,183,453,763,5,0.000000,1:8885:0.4040:0.2398 | 2:10357:0.3091:0.1783 | 3:11936:0.2759:0.3823 | 4:8886:0.0088:0.0068 | 5:13119:0.0022:0.0011
12930,"33,190,148",12258,"188,11,44",merge,0.440154,0.532220,0.993028,0.250000,h_china,k_chu_china,d_guiguan_china,c_shukunzhou_china,b_hechi_shukunzhou_china,no,auto: best_target_shared_by_multiple_sources,manual_review,Hechi_Shukunzhou,b_nazhou_nazhou,0.164941,223,419,1352,3,0.000000,1:12258:0.5322:0.1649 | 2:13091:0.3842:0.1731 | 3:13092:0.0835:0.0242
12931,"76,47,58",10519,"51,54,8",merge,0.497883,0.517079,0.993709,0.400000,h_china,k_luodian,d_baise,c_baise_china,b_bama_china,no,auto: best_target_shared_by_multiple_sources,manual_review,Bama,Lingnan_Guishunzhou_Jingxi,0.399818,439,849,1098,7,0.000000,1:10519:0.5171:0.3998 | 2:13091:0.2144:0.1957 | 3:10549:0.1249:0.1254 | 4:13093:0.0824:0.0859 | 5:13092:0.0542:0.0317
12932,"208,147,87",12197,"218,219,60",split,0.773138,0.808244,0.998328,0.833333,h_china,k_qin_china,d_binning_china,c_ningzhou_qin_china,b_pengyuan_china,no,auto: top_two_overlap_share,manual_review,Pengyuan,b_something_pengyuan,0.572335,451,558,788,4,0.333333,1:12197:0.8082:0.5723 | 2:13085:0.0824:0.0605 | 3:12196:0.0556:0.0424 | 4:12199:0.0538:0.0441
12933,"103,133,246",12347,"255,66,139",merge,0.540786,0.593804,0.994561,0.333333,h_china,k_nanyue_china,d_lingnan_china,c_hezhou_guangzhou_china,b_hezhou_linhe_china,no,auto: best_target_shared_by_multiple_sources,manual_review,Hezhou_Linhe,b_sishunzhou_cuo_e,0.518407,690,1162,1331,5,0.000000,1:12347:0.5938:0.5184 | 2:12350:0.1687:0.5976 | 3:10387:0.1523:0.2455 | 4:12128:0.0835:0.1160 | 5:13133:0.0017:0.0033
12934,"8,218,169",8962,"215,107,123",merge,0.422472,0.470320,0.991913,0.166667,h_china,k_nanyue_china,d_lingnan_china,c_shaoguan_guang_china,b_wengyuan_lingchishan_china,no,auto: best_target_shared_by_multiple_sources,manual_review,Wengyuan_Lingchishan,b_lianzhou_lianshan,0.365248,412,876,1128,6,0.000000,1:8962:0.4703:0.3652 | 2:12340:0.3105:0.3387 | 3:13261:0.1233:0.5047 | 4:12342:0.0936:0.1002 | 5:8927:0.0011:0.0023
12935,"253,128,72",10402,"215,183,128",merge,0.450285,0.417293,0.993698,0.571429,h_china,k_jin_china,d_hezhong_china,c_jiangzhou_china,b_jiangxian_china,no,auto: best_target_shared_by_multiple_sources,manual_review,Jiangxian,b_hezhongfu_wenxi,0.186555,111,266,595,4,0.000000,1:10402:0.4173:0.1866 | 2:13174:0.3496:0.3483 | 3:12444:0.2293:0.0699 | 4:12399:0.0038:0.0018
12936,"74,84,156",13172,"222,89,86",merge,0.497206,0.502521,0.994088,0.444444,h_china,k_zhao_china,d_xiangwei_china,c_weizhou_ji_china,b_sumenshan,no,auto: best_target_shared_by_multiple_sources,manual_review,Gongcheng_Sumenshan,,0.384319,299,595,778,5,0.000000,1:13172:0.5025:0.3843 | 2:12226:0.2437:0.2014 | 3:12229:0.1176:0.0520 | 4:10356:0.0958:0.0512 | 5:12228:0.0403:0.0368
12938,"241,135,52",10139,"168,138,18",merge,0.594645,0.828947,0.996795,0.125000,h_china,k_qin_china,d_fufang_china,c_fangzhou_china,b_fucheng_qin_china,no,auto: best_target_shared_by_multiple_sources,manual_review,Fucheng,b_fanzhou_fucheng,0.258833,315,380,1217,2,0.333333,1:10139:0.8289:0.2588 | 2:12222:0.1711:0.1354
12939,"88,12,43",10355,"144,155,90",merge,0.516486,0.614173,0.998364,0.333333,h_china,k_zhou_china,d_zhenghua_china,c_huazhou_liang_china,b_huazhou_baima_china,no,auto: best_target_shared_by_multiple_sources,manual_review,Huazhou_Baima,b_weizhou_gongcheng,0.285976,312,508,1091,3,0.000000,1:10355:0.6142:0.2860 | 2:10356:0.2008:0.0916 | 3:10352:0.1850:0.0544
12940,"158,190,220",13261,"246,228,208",manual_review,0.414345,0.357401,0.995854,0.333333,h_china,k_nanyue_china,d_lingnan_china,c_yingde,b_yingde_zhenyang_china,no,auto: low_confidence,manual_review,Yingde_Zhenyang,,0.462617,99,277,214,4,0.000000,1:13261:0.3574:0.4626 | 2:12341:0.3069:0.1139 | 3:12340:0.1805:0.0623 | 4:12342:0.1552:0.0526
12941,"114,131,106",10352,"25,37,198",merge,0.472031,0.620619,0.992142,0.181818,h_china,k_liang_china,d_pucao_china,c_puzhou_liang_china,b_puzhou_juancheng_china,no,auto: best_target_shared_by_multiple_sources,manual_review,Puzhou_Juancheng,b_xiangzhou_anyang,0.174291,301,485,1727,6,0.000000,1:10352:0.6206:0.1743 | 2:11937:0.1299:0.2165 | 3:10469:0.0887:0.0671 | 4:11936:0.0619:0.0917 | 5:10358:0.0619:0.0337
12942,"212,250,61",12313,"1,105,16",split,0.728527,0.787879,0.998054,0.666667,h_china,k_chu_china,d_guiguan_china,c_liuzhou_china,b_liuzhou_china,no,auto: top_two_overlap_share,manual_review,Liuzhou,b_liuzhou_langcangdong,0.565217,364,462,644,4,0.333333,1:12313:0.7879:0.5652 | 2:12370:0.1342:0.0902 | 3:10389:0.0736:0.0426 | 4:10393:0.0043:0.0035
12943,"246,152,6",12442,"96,100,14",merge,0.560945,0.452297,0.995021,1.000000,h_china,k_jin_china,d_hezhong_china,c_jiangzhou_china,b_jishan_china,no,auto: best_target_shared_by_multiple_sources,manual_review,Jishan,b_jiangzhou_longmen,0.235294,128,283,544,4,0.000000,1:12442:0.4523:0.2353 | 2:10402:0.3357:0.1597 | 3:10404:0.1060:0.0545 | 4:12443:0.1060:0.0386
12944,"76,138,171",8874,"91,46,193",manual_review,0.523642,0.510156,0.998656,0.333333,h_china,k_qi_china,d_yihai_china,c_yuzhou_qi_china,b_mulingguan_yishui_china,no,auto: low_confidence,manual_review,Mulingguan_Yishui,b_qizhou_yucheng,0.680208,653,1280,960,10,0.000000,1:8874:0.5102:0.6802 | 2:8879:0.1906:0.2433 | 3:8877:0.1367:0.1778 | 4:8883:0.0359:0.0354 | 5:8878:0.0336:0.0915
12945,"47,61,29",8963,"19,105,243",manual_review,0.392609,0.263846,0.997968,0.333333,h_china,k_nanyue_china,d_chaoshan_china,c_xunzhou_china,b_longchuan_xunzhou_china,no,auto: low_confidence,manual_review,Longchuan_Xunzhou,b_lianzhou_yangshan,0.628148,424,1607,675,8,0.000000,1:8963:0.2638:0.6281 | 2:13258:0.1948:0.4860 | 3:8903:0.1942:0.3791 | 4:8905:0.1898:0.4248 | 5:8961:0.0709:0.1224
12946,"17,145,165",10848,"160,255,190",merge,0.464143,0.649616,0.991756,0.100000,,,,,,no,auto: best_target_shared_by_multiple_sources,manual_review,,Lan_Song,0.134392,254,391,1890,2,0.000000,1:10848:0.6496:0.1344 | 2:9049:0.3504:0.0999
12947,"59,30,245",10519,"51,54,8",merge,0.450036,0.488273,0.996153,0.375000,h_china,k_luodian,d_baise,c_baise_china,b_sicheng_guilezhou_china,no,auto: best_target_shared_by_multiple_sources,manual_review,Sicheng_Guilezhou,Lingnan_Guishunzhou_Jingxi,0.208561,229,469,1098,3,0.000000,1:10519:0.4883:0.2086 | 2:13263:0.4670:0.3174 | 3:10521:0.0448:0.0192
12948,"141,163,214",13130,"53,58,55",split,0.622176,0.695087,0.996323,0.500000,h_china,k_nanyue_china,d_chaoshan_china,c_haka_china,b_meizhou_chengxiang_china,no,auto: top_two_overlap_share,manual_review,Meizhou_Chengxiang,b_shaozhou_wengyuan_southwest,0.500000,481,692,962,4,0.000000,1:13130:0.6951:0.5000 | 2:8904:0.2442:0.2022 | 3:8905:0.0448:0.0432 | 4:8902:0.0159:0.0104
12949,"101,201,112",10449,"49,130,122",merge,0.542259,0.717033,0.993284,0.222222,h_china,k_luodian,d_yushi,c_anlong_china,b_xilin_tuoniangjiang_china,no,auto: best_target_shared_by_multiple_sources,manual_review,Xilin_Tuoniangjiang,Qianxinan_Qianxinan,0.266462,522,728,1959,4,0.000000,1:10449:0.7170:0.2665 | 2:12260:0.1607:0.1035 | 3:13153:0.0962:0.0274 | 4:10521:0.0261:0.0174
12950,"118,134,189",12200,"226,71,167",merge,0.652605,0.912621,0.998205,0.222222,h_china,k_qin_china,d_jingyuan_china,c_jingzhou_xia_china,b_yinpan_china,no,auto: best_target_shared_by_multiple_sources,manual_review,Yinpan,b_jingzhou_baoding,0.346863,282,309,813,3,0.000000,1:12200:0.9126:0.3469 | 2:12201:0.0550:0.0305 | 3:13085:0.0324:0.0132
12951,"18,38,176",10352,"25,37,198",merge,0.528962,0.766497,0.994825,0.100000,h_china,k_liang_china,d_pucao_china,c_puzhou_liang_china,b_puyang_china,no,auto: best_target_shared_by_multiple_sources,manual_review,Puyang,b_xiangzhou_anyang,0.174870,302,394,1727,2,0.000000,1:10352:0.7665:0.1749 | 2:10355:0.2335:0.0843
12952,"202,25,201",12227,"180,82,227",merge,0.531821,0.529310,0.994579,0.571429,h_china,k_zhao_china,d_zelu_china,c_zezhou_china,b_duanshi_china,no,auto: best_target_shared_by_multiple_sources,manual_review,Duanshi,b_zezhou_qishui,0.356148,307,580,862,4,0.000000,1:12227:0.5293:0.3561 | 2:12399:0.3483:0.3563 | 3:12400:0.0621:0.0328 | 4:13174:0.0603:0.1311
12953,"91,68,44",10355,"144,155,90",merge,0.661413,0.710145,0.991817,0.800000,h_china,k_zhao_china,d_xiangwei_china,c_weizhou_ji_china,b_liyang_weixian_china,no,auto: best_target_shared_by_multiple_sources,manual_review,Liyang_Weixian,b_weizhou_gongcheng,0.314390,343,483,1091,4,0.000000,1:10355:0.7101:0.3144 | 2:10356:0.1718:0.0746 | 3:10353:0.0704:0.0333 | 4:13172:0.0476:0.0296
12954,"138,173,77",10357,"220,11,192",merge,0.614589,0.797546,0.994680,0.333333,h_china,k_liang_china,d_pucao_china,c_yunzhou_liang_china,b_yuncheng_china,no,auto: best_target_shared_by_multiple_sources,manual_review,Yuncheng,b_weizhou_guixiang,0.331210,260,326,785,3,0.000000,1:10357:0.7975:0.3312 | 2:10358:0.1350:0.0494 | 3:10352:0.0675:0.0127
12955,"174,100,204",12370,"117,125,241",manual_review,0.440499,0.307752,0.999415,0.500000,h_china,k_chu_china,d_guiguan_china,c_shukunzhou_china,b_anhua_yizhoulongshui_china,no,auto: low_confidence,manual_review,Anhua_Yizhoulongshui,b_wenzhou_wenzhou,0.577875,397,1290,687,7,0.000000,1:12370:0.3078:0.5779 | 2:10390:0.2868:0.5241 | 3:12372:0.1930:0.2089 | 4:12367:0.0953:0.1587 | 5:10389:0.0628:0.1014
12956,"199,195,111",9544,"158,186,105",split,0.609214,0.676568,0.997514,0.400000,h_china,k_min,d_qingyuan,c_zhangzhou_min_china,b_longxi_zhangzhou_china,no,auto: top_two_overlap_share,manual_review,Longxi_Zhangzhou,b_qianzhou_anyuan,0.607858,820,1212,1349,6,0.000000,1:9544:0.6766:0.6079 | 2:13252:0.1774:0.5556 | 3:13053:0.0776:0.0930 | 4:9546:0.0470:0.0468 | 5:13135:0.0206:0.0256
12957,"126,239,125",12188,"96,152,182",split,0.681033,0.933702,0.995723,0.375000,h_china,k_qin_china,d_jingyuan_china,c_yuanzou_xia_china,b_longshanguan_china,no,auto: top_two_overlap_share,manual_review,Longshanguan,b_yuanzhou_pingliang,0.264062,169,181,640,4,0.000000,1:12188:0.9337:0.2641 | 2:12202:0.0497:0.0115 | 3:12204:0.0110:0.0033 | 4:13177:0.0055:0.0027
12958,"18,183,61",10138,"100,16,185",merge,0.551988,0.655556,0.997684,0.375000,h_china,k_qin_china,d_fufang_china,c_fangzhou_china,b_fangzhouzhongbu_china,no,auto: best_target_shared_by_multiple_sources,manual_review,Fangzhouzhongbu,b_fanzhou_zhongbu,0.329609,295,450,895,4,0.000000,1:10138:0.6556:0.3296 | 2:12210:0.3156:0.1443 | 3:10139:0.0200:0.0074 | 4:12222:0.0089:0.0083
12959,"66,69,47",13039,"5,178,229",merge,0.485668,0.515152,0.993865,0.571429,h_china,k_jin_china,d_hezhong_china,c_jiangzhou_china,b_longmen_china,no,auto: best_target_shared_by_multiple_sources,manual_review,Longmen,b_tongzhou_heyang_northwest,0.096136,102,198,1061,2,0.000000,1:13039:0.5152:0.0961 | 2:12442:0.4848:0.1765
12960,"155,147,120",12400,"125,93,150",merge,0.469280,0.592287,0.993206,0.222222,h_china,k_jin_china,d_hezhong_china,c_jiangzhou_china,b_quwo_china,no,auto: best_target_shared_by_multiple_sources,manual_review,Quwo,b_jiangzhou_jiang,0.195811,215,363,1098,4,0.000000,1:12400:0.5923:0.1958 | 2:10402:0.1983:0.1210 | 3:13174:0.1185:0.1610 | 4:12443:0.0909:0.0425
12961,"140,52,205",8885,"59,186,169",merge,0.421758,0.513661,0.993965,0.142857,h_china,k_qi_china,d_taining_china,c_kongmeng_china,b_qufu_china,no,auto: best_target_shared_by_multiple_sources,manual_review,Qufu,b_puzhou_juancheng,0.246396,188,366,763,4,0.000000,1:8885:0.5137:0.2464 | 2:8884:0.2541:0.1243 | 3:8883:0.2213:0.0624 | 4:11936:0.0109:0.0122
12962,"35,132,100",12443,"58,156,2",split,0.658884,0.593052,0.995524,1.000000,h_china,k_jin_china,d_hezhong_china,c_jiangzhou_china,b_zhengping_china,no,auto: top_two_overlap_share,manual_review,Zhengping,b_jiangzhou_zhengping,0.307593,239,403,777,2,0.333333,1:12443:0.5931:0.3076 | 2:10402:0.4069:0.2756
12963,"3,93,54",10353,"114,235,20",merge,0.722930,0.776504,0.996148,0.714286,h_china,k_zhao_china,d_xiangwei_china,c_xiangzhou_china,b_xiangzhou_anyang_china,no,auto: best_target_shared_by_multiple_sources,manual_review,Xiangzhou_Anyang,b_xiangzhou_linlu,0.531373,542,698,1020,5,0.250000,1:10353:0.7765:0.5314 | 2:12230:0.1017:0.1205 | 3:13172:0.0917:0.0823 | 4:10355:0.0186:0.0119 | 5:12232:0.0115:0.0158
12964,"117,215,61",13085,"167,56,241",split,0.552072,0.526633,0.996198,0.428571,h_china,k_qin_china,d_jingyuan_china,c_jingzhou_xia_china,b_linjing_china,no,auto: top_two_overlap_share,manual_review,Linjing,b_huanzhou_fangqu_west,0.689474,524,995,760,4,0.000000,1:13085:0.5266:0.6895 | 2:12194:0.3327:0.3391 | 3:12201:0.1226:0.2190 | 4:12197:0.0181:0.0228
12965,"111,157,183",12366,"24,3,61",merge,0.601848,1.000000,0.992380,0.000000,h_china,k_longxi_china,d_shanzhou,c_hezhou_china,b_binglingsi_china,no,auto: best_target_shared_by_multiple_sources,manual_review,Binglingsi,CirQF_Longxi,0.017399,21,21,1207,1,0.000000,1:12366:1.0000:0.0174
12966,"171,29,36",12200,"226,71,167",merge,0.462633,0.476886,0.991386,0.444444,h_china,k_qin_china,d_jingyuan_china,c_yuanzou_xia_china,b_baiquan_china,no,auto: best_target_shared_by_multiple_sources,manual_review,Baiquan,b_jingzhou_baoding,0.241082,196,411,813,5,0.000000,1:12200:0.4769:0.2411 | 2:12201:0.3479:0.2567 | 3:12189:0.0803:0.0574 | 4:12188:0.0633:0.0406 | 5:12202:0.0316:0.0166
12967,"154,103,230",8906,"227,124,63",manual_review,0.360248,0.389718,0.995550,0.142857,h_china,k_nanyue_china,d_chaoshan_china,c_haka_china,b_jiaoling_china,no,auto: low_confidence,manual_review,Jiaoling,b_shaozhou_renhua,0.248414,235,603,946,3,0.000000,1:8906:0.3897:0.2484 | 2:13130:0.3151:0.1975 | 3:8905:0.2952:0.2479
12968,"151,3,40",10138,"100,16,185",merge,0.433111,0.447537,0.993140,0.375000,h_china,k_qin_china,d_fufang_china,c_fuzhou_qin_china,b_fuzhouluojiao_china,no,auto: best_target_shared_by_multiple_sources,manual_review,FuzhouLuojiao,b_fanzhou_zhongbu,0.233520,209,467,895,4,0.000000,1:10138:0.4475:0.2335 | 2:10139:0.3897:0.1495 | 3:12209:0.1520:0.0899 | 4:12208:0.0107:0.0083
12969,"136,73,244",12344,"122,193,156",manual_review,0.471213,0.472325,0.993627,0.500000,h_china,k_chu_china,d_lingling,c_lianzhou_china,b_lianshan_china,no,auto: low_confidence,manual_review,Lianshan,b_zhaozhou_pingle,0.237918,128,271,538,4,0.000000,1:12344:0.4723:0.2379 | 2:12347:0.3063:0.0624 | 3:12345:0.1218:0.0596 | 4:10426:0.0996:0.0410
12970,"153,97,12",12952,"40,42,57",merge,0.469063,0.529674,0.997497,0.250000,e_panyupayana,k_liuqiu,d_kiray,c_amis,b_doloman,no,auto: best_target_shared_by_multiple_sources,manual_review,Doloman,b_zhangzhou_longxi_northwest,0.363174,357,674,983,6,0.000000,1:12952:0.5297:0.3632 | 2:383:0.3427:0.2884 | 3:8805:0.0861:0.0445 | 4:8803:0.0193:0.0122 | 5:12624:0.0193:0.0012
12971,"98,168,254",12224,"139,193,70",merge,0.466209,0.508361,0.994784,0.285714,h_china,k_qin_china,d_fufang_china,c_danzhou_china,b_danzhouyichuan_china,no,auto: best_target_shared_by_multiple_sources,manual_review,Danzhouyichuan,b_danzhou_yichuan,0.369380,304,598,823,4,0.000000,1:12224:0.5084:0.3694 | 2:10139:0.2910:0.1430 | 3:13039:0.1940:0.1093 | 4:12209:0.0067:0.0051
12972,"195,237,77",12368,"93,75,209",merge,0.719861,0.885417,0.998567,0.333333,h_china,k_longxi_china,d_longxi_china,c_lanzhou_longxi_china,b_lanzhou_china,no,auto: best_target_shared_by_multiple_sources,manual_review,Lanzhou,CirQF_Dingxi,0.737527,680,768,922,4,0.000000,1:12368:0.8854:0.7375 | 2:12360:0.1042:0.1354 | 3:13179:0.0065:0.0080 | 4:12366:0.0039:0.0025
12973,"133,202,196",12227,"180,82,227",merge,0.594474,0.771654,0.995404,0.375000,h_china,k_zhao_china,d_zelu_china,c_zezhou_china,b_changpingguan_china,no,auto: best_target_shared_by_multiple_sources,manual_review,Changpingguan,b_zezhou_qishui,0.227378,196,254,862,3,0.000000,1:12227:0.7717:0.2274 | 2:12228:0.1378:0.0537 | 3:12226:0.0906:0.0319
12974,"7,191,50",10353,"114,235,20",merge,0.643651,0.921875,0.995415,0.285714,h_china,k_zhao_china,d_weibo_china,c_chanzhou_china,b_tanyuan_china,no,auto: best_target_shared_by_multiple_sources,manual_review,Tanyuan,b_xiangzhou_linlu,0.173529,177,192,1020,3,0.000000,1:10353:0.9219:0.1735 | 2:10355:0.0521:0.0092 | 3:10352:0.0260:0.0029
12975,"178,189,14",12442,"96,100,14",merge,0.370193,0.356354,0.993036,0.285714,h_china,k_jin_china,d_hezhong_china,c_cizhou_hezhong_china,b_jichang_china,no,auto: best_target_shared_by_multiple_sources,manual_review,Jichang,b_jiangzhou_longmen,0.237132,129,362,544,4,0.000000,1:12442:0.3564:0.2371 | 2:12440:0.3232:0.1884 | 3:13039:0.3039:0.1037 | 4:12224:0.0166:0.0073
12976,"60,29,187",10137,"185,241,54",merge,0.410771,0.331551,0.992668,0.500000,h_china,k_qin_china,d_fufang_china,c_fuzhou_qin_china,b_zhiluo_china,no,auto: best_target_shared_by_multiple_sources,manual_review,Zhiluo,b_fuzhou_zhiluo,0.193750,186,561,960,4,0.333333,1:10137:0.3316:0.1938 | 2:10138:0.2995:0.1877 | 3:12208:0.2282:0.2126 | 4:12210:0.1408:0.0803
12977,"26,96,164",10352,"25,37,198",merge,0.543700,0.742664,0.993483,0.222222,h_china,k_zhao_china,d_weibo_china,c_chanzhou_china,b_changle_china,no,auto: best_target_shared_by_multiple_sources,manual_review,Changle,b_xiangzhou_anyang,0.190504,329,443,1727,3,0.000000,1:10352:0.7427:0.1905 | 2:10353:0.1670:0.0725 | 3:10354:0.0903:0.0258
12978,"82,9,151",10358,"26,147,159",split,0.734157,0.889109,0.996427,0.571429,h_china,k_liang_china,d_pucao_china,c_yunzhou_liang_china,b_yunzhou_xuchang_china,no,auto: top_two_overlap_share,manual_review,Yunzhou_Xuchang,b_weizhou_guantao,0.504494,449,505,890,3,0.000000,1:10358:0.8891:0.5045 | 2:10352:0.0990:0.0290 | 3:10357:0.0119:0.0076
12979,"217,68,42",12400,"125,93,150",merge,0.488588,0.513732,0.993910,0.444444,h_china,k_jin_china,d_hezhong_china,c_jinzhou_hezhong_china,b_linfen_china,no,auto: best_target_shared_by_multiple_sources,manual_review,Linfen,b_jiangzhou_jiang,0.289617,318,619,1098,4,0.000000,1:12400:0.5137:0.2896 | 2:12443:0.4653:0.3707 | 3:12440:0.0178:0.0177 | 4:12247:0.0032:0.0015
12980,"170,233,243",12241,"99,84,236",merge,0.467989,0.505525,0.991805,0.428571,h_china,k_jin_china,d_hezhong_china,c_jinzhou_hezhong_china,b_fuchengguan_china,no,auto: best_target_shared_by_multiple_sources,manual_review,Fuchengguan,b_jinzhou_jishi,0.202210,183,362,905,3,0.000000,1:12241:0.5055:0.2022 | 2:12400:0.4807:0.1585 | 3:12227:0.0138:0.0058
12981,"241,187,221",12757,"38,127,240",merge,0.603317,1.000000,0.993308,0.000000,e_kalimantan,k_burune,d_burune,c_kinabalu,b_ranau,no,auto: best_target_shared_by_multiple_sources,manual_review,Ranau,sea_south_china,0.026574,663,663,24949,1,0.000000,1:12757:1.0000:0.0266
12982,"213,130,163",12757,"38,127,240",merge,0.638374,1.000000,0.984448,0.181818,e_kalimantan,k_burune,d_burune,c_kinabalu,b_kinabalu,no,auto: best_target_shared_by_multiple_sources,manual_review,Kinabalu,sea_south_china,0.023768,593,593,24949,1,0.000000,1:12757:1.0000:0.0238
12983,"177,47,163",11098,"89,109,24",merge,0.351388,0.372812,0.993205,0.142857,e_kalimantan,k_tarakan,d_tidung,c_tawau,b_lahad_datu,no,auto: best_target_shared_by_multiple_sources,manual_review,Lahad Datu,IMPASSABLE Borneo Mountains 1,0.247268,362,971,1464,5,0.000000,1:11098:0.3728:0.2473 | 2:12757:0.2327:0.0091 | 3:11164:0.2276:0.2692 | 4:11101:0.1658:0.1440 | 5:11163:0.0010:0.0005
12984,"18,17,218",11163,"72,124,102",merge,0.394494,0.526882,0.992377,0.125000,e_kalimantan,k_tarakan,d_tidung,c_tawau,b_semporna,no,auto: best_target_shared_by_multiple_sources,manual_review,Semporna,BOR_Dusun,0.045433,98,186,2157,3,0.000000,1:11163:0.5269:0.0454 | 2:11098:0.4409:0.0560 | 3:11162:0.0323:0.0066
12985,"250,39,205",11163,"72,124,102",merge,0.488660,0.691275,0.993123,0.111111,e_kalimantan,k_tarakan,d_tidung,c_tawau,b_tawau,no,auto: best_target_shared_by_multiple_sources,manual_review,Tawau,BOR_Dusun,0.143255,309,447,2157,2,0.000000,1:11163:0.6913:0.1433 | 2:11098:0.3087:0.0943
12986,"156,150,70",12757,"38,127,240",merge,0.606904,1.000000,0.983302,0.000000,e_kalimantan,k_tarakan,d_tidung,c_koningau,b_tongod,no,auto: best_target_shared_by_multiple_sources,manual_review,Tongod,sea_south_china,0.057157,1426,1426,24949,1,0.000000,1:12757:1.0000:0.0572
