source_province_id,source_rgb,source_name,candidate_rank,target_province_id,target_rgb,target_name,overlap_pixels,overlap_score,target_coverage
12208,"152,24,96",Hejiang_Wanshou,1,8754,"165,219,49",b_changzhou_yongchuan,164,0.436170,0.214099
12208,"152,24,96",Hejiang_Wanshou,2,10413,"32,29,24",b_luzhou_hejiang,155,0.412234,0.210312
12208,"152,24,96",Hejiang_Wanshou,3,8751,"118,66,245",b_luzhou_luchuan,38,0.101064,0.042222
12208,"152,24,96",Hejiang_Wanshou,4,12275,"185,89,73",b_yuzhou_bishan,12,0.031915,0.014724
12208,"152,24,96",Hejiang_Wanshou,5,12276,"82,175,204",b_yuzhou_jiangjin,7,0.018617,0.012567
12212,"39,181,33",Jieshi_Changli,1,12177,"23,43,33",CirLNJ_Yuyang,324,0.816121,0.358011
12212,"39,181,33",Jieshi_Changli,2,6305,"167,145,65",b_jizhou_sanhe,51,0.128463,0.065469
12212,"39,181,33",Jieshi_Changli,3,12419,"132,64,63",CirLZJ_Luanhe,21,0.052897,0.020251
12212,"39,181,33",Jieshi_Changli,4,6604,"95,145,12",b_guishunzhou_huairou,1,0.002519,0.001477
12214,"41,160,56",Huairen,1,10429,"215,182,209",b_shuozhuo_mayi,222,0.888000,0.162757
12214,"41,160,56",Huairen,2,13068,"88,49,5",b_yunzhou_yunzhong_southwest,28,0.112000,0.030939
12215,"172,23,240",Anbian,1,12129,"103,125,49",b_yunzhou_yunzhong,268,0.389535,0.266667
12215,"172,23,240",Anbian,2,12133,"148,197,209",b_shuozhou_mayi,185,0.268895,0.484293
12215,"172,23,240",Anbian,3,12131,"30,243,199",b_yunzhou_xingtang,129,0.187500,0.213930
12215,"172,23,240",Anbian,4,13110,"164,157,70",b_shuozhou_mayi_east,77,0.111919,0.403141
12215,"172,23,240",Anbian,5,13068,"88,49,5",b_yunzhou_yunzhong_southwest,29,0.042151,0.032044
12216,"42,103,141",Binhua,1,12955,"0,80,191",b_tingzhou_liancheng_northeast,367,0.497965,0.413754
12216,"42,103,141",Binhua,2,13230,"19,171,218",,173,0.234735,0.395881
12216,"42,103,141",Binhua,3,10414,"252,150,135",b_nanzhou_nanchuan,137,0.185889,0.232993
12216,"42,103,141",Binhua,4,12080,"214,152,106",b_qinzhou_ligao,53,0.071913,0.040864
12216,"42,103,141",Binhua,5,12081,"147,174,54",b_qinzhou_rongyi,7,0.009498,0.008816
12217,"112,237,5",Dayong,1,13147,"131,92,131",b_xizhou_3,712,0.438964,0.735537
12217,"112,237,5",Dayong,2,13146,"167,170,71",b_xizhou_2,643,0.396424,0.710497
12217,"112,237,5",Dayong,3,12096,"152,94,173",b_lizhou_cili,168,0.103576,0.082152
12217,"112,237,5",Dayong,4,13215,"183,214,78",,93,0.057337,0.032382
12217,"112,237,5",Dayong,5,13145,"92,29,208",b_xizhou_1,6,0.003699,0.005671
12218,"118,105,225",Huairou,1,12403,"239,229,28",CirLXJ_Longmen,231,0.420765,0.327660
12218,"118,105,225",Huairou,2,12170,"101,39,112",CirLNJ_Baihua,205,0.373406,0.233485
12218,"118,105,225",Huairou,3,13128,"163,25,214",b_yunzhou_xintang_southeast,71,0.129326,0.093544
12218,"118,105,225",Huairou,4,12401,"28,20,173",CirLXJ_Zhangjiakou,42,0.076503,0.076087
12219,"125,157,236",Yiwu,1,10367,"70,10,105",b_shezhou_qimen,380,0.989583,0.374753
12219,"125,157,236",Yiwu,2,10373,"96,131,49",b_chizhou_shidai,4,0.010417,0.004188
12220,"51,147,202",Tiantaishan_Tangxing,1,10371,"7,162,217",b_shezhou_xiuning,205,0.606509,0.236448
12220,"51,147,202",Tiantaishan_Tangxing,2,10369,"133,167,165",b_shezhou_taiping,124,0.366864,0.232210
12220,"51,147,202",Tiantaishan_Tangxing,3,10368,"50,183,183",b_shezhou_jixi,9,0.026627,0.016158
12221,"225,15,175",Heqingjun,1,10442,"190,226,160",,669,0.400120,0.139579
12221,"225,15,175",Heqingjun,2,12184,"212,155,254",b_fengzhou_something,405,0.242225,0.447020
12221,"225,15,175",Heqingjun,3,13075,"238,216,18",b_shengzhou_yulin_northeast,354,0.211722,0.346041
12221,"225,15,175",Heqingjun,4,13076,"88,198,75",b_shengzhou_yulin_southeast,137,0.081938,0.203566
12221,"225,15,175",Heqingjun,5,13077,"31,251,24",b_linzhou_xintai_northeast,107,0.063995,0.131450
12222,"120,68,246",Zigong,1,8750,"246,125,189",b_rongzhou_gongjing,269,0.766382,0.297896
12222,"120,68,246",Zigong,2,12293,"111,153,48",b_rongzhou_bodao,57,0.162393,0.102888
12222,"120,68,246",Zigong,3,8751,"118,66,245",b_luzhou_luchuan,21,0.059829,0.023333
12222,"120,68,246",Zigong,4,8745,"76,112,194",b_zizhou_panshi,4,0.011396,0.008696
12223,"75,81,231",DazuChangyuan,1,8754,"165,219,49",b_changzhou_yongchuan,439,0.590848,0.573107
12223,"75,81,231",DazuChangyuan,2,8751,"118,66,245",b_luzhou_luchuan,253,0.340511,0.281111
12223,"75,81,231",DazuChangyuan,3,8753,"246,73,49",b_changzhou_jingnan,51,0.068641,0.078462
12224,"121,251,11",Huarong,1,12097,"28,164,171",b_lizhou_liyang,154,0.819149,0.187805
12224,"121,251,11",Huarong,2,10461,"252,160,240",river_yangtze,27,0.143617,0.046552
12224,"121,251,11",Huarong,3,12093,"9,145,90",b_jianglingfu_shishou,5,0.026596,0.003855
12224,"121,251,11",Huarong,4,10460,"136,235,25",river_yangtze,2,0.010638,0.002950
12225,"78,104,121",Lulong_Pingzhou,1,12177,"23,43,33",CirLNJ_Yuyang,446,0.538647,0.492818
12225,"78,104,121",Lulong_Pingzhou,2,12174,"180,237,37",CirLNJ_Xingtang,232,0.280193,0.466801
12225,"78,104,121",Lulong_Pingzhou,3,12176,"124,142,112",CirLNJ_Jintao,98,0.118357,0.126779
12225,"78,104,121",Lulong_Pingzhou,4,6604,"95,145,12",b_guishunzhou_huairou,30,0.036232,0.044313
12225,"78,104,121",Lulong_Pingzhou,5,12405,"131,135,91",CirLXJ_Jinshan,22,0.026570,0.027534
12226,"34,45,248",Wuyuan_Huizhou,1,8986,"24,121,13",b_jiangzhou_xunyang,369,0.486807,0.708253
12226,"34,45,248",Wuyuan_Huizhou,2,10458,"130,133,85",river_yangtze,213,0.281003,0.253874
12226,"34,45,248",Wuyuan_Huizhou,3,10451,"174,123,84",Lake_Poyang,74,0.097625,0.070543
12226,"34,45,248",Wuyuan_Huizhou,4,13011,"182,157,54",b_qizhou_qichun_southwest,46,0.060686,0.073600
12226,"34,45,248",Wuyuan_Huizhou,5,13014,"243,90,10",b_raozhou_fuliang,28,0.036939,0.057026
12227,"45,239,31",Goryeo_Bukgye_Deokju,1,11794,"165,122,120",Liao_Diezhou,255,0.523614,0.167323
12227,"45,239,31",Goryeo_Bukgye_Deokju,2,11795,"92,17,232",Liao_Kaizhou,135,0.277207,0.086873
12227,"45,239,31",Goryeo_Bukgye_Deokju,3,11789,"166,21,214",Liao_Tongzhou,97,0.199179,0.076019
12228,"35,53,198",Okjeo_Wojo_Nanhaifu,1,11796,"10,48,42",Liao_Dandong,827,0.678982,0.645086
12228,"35,53,198",Okjeo_Wojo_Nanhaifu,2,11957,"93,69,46",Goryeo_Bukgye_Uiju,230,0.188834,0.363349
12228,"35,53,198",Okjeo_Wojo_Nanhaifu,3,12454,"116,24,248",FIC_EMan_Bao,69,0.056650,0.045575
12228,"35,53,198",Okjeo_Wojo_Nanhaifu,4,11800,"97,18,232",Liao_Fengcheng,55,0.045156,0.045193
12228,"35,53,198",Okjeo_Wojo_Nanhaifu,5,11801,"19,48,38",Liao_Kuandianzi,16,0.013136,0.012393
12229,"224,192,80",Baling_Yuezhou,1,10323,"160,146,225",b_something_huarong,269,0.303612,0.347995
12229,"224,192,80",Baling_Yuezhou,2,12099,"220,195,219",b_fuzhou_jianli,245,0.276524,0.295537
12229,"224,192,80",Baling_Yuezhou,3,10460,"136,235,25",river_yangtze,220,0.248307,0.324484
12229,"224,192,80",Baling_Yuezhou,4,12093,"9,145,90",b_jianglingfu_shishou,135,0.152370,0.104086
12229,"224,192,80",Baling_Yuezhou,5,13006,"26,228,204",b_fuzhou_jianli_northeast,17,0.019187,0.019451
12231,"49,82,14",Qianwei,1,12289,"252,36,248",b_jiazhou_qianwei,151,1.000000,0.290385
12232,"16,3,127",Datong,1,13067,"120,179,33",b_yunzhou_yunzhong_northwest,250,0.424448,0.232126
12232,"16,3,127",Datong,2,13068,"88,49,5",b_yunzhou_yunzhong_southwest,213,0.361630,0.235359
12232,"16,3,127",Datong,3,12387,"226,99,24",CirLXJ_Xuande,112,0.190153,0.065041
12232,"16,3,127",Datong,4,10429,"215,182,209",b_shuozhuo_mayi,14,0.023769,0.010264
12233,"135,48,150",Yuyang,1,12172,"33,61,15",CirLNJ_Changping,217,0.361667,0.236126
12233,"135,48,150",Yuyang,2,12405,"131,135,91",CirLXJ_Jinshan,211,0.351667,0.264080
12233,"135,48,150",Yuyang,3,12403,"239,229,28",CirLXJ_Longmen,99,0.165000,0.140426
12233,"135,48,150",Yuyang,4,12170,"101,39,112",CirLNJ_Baihua,73,0.121667,0.083144
12234,"59,83,169",Xiangshan_Ninghai,1,10347,"75,47,118",b_hangzhou_yuqian,245,0.345070,0.188317
12234,"59,83,169",Xiangshan_Ninghai,2,10368,"50,183,183",b_shezhou_jixi,236,0.332394,0.423698
12234,"59,83,169",Xiangshan_Ninghai,3,10369,"133,167,165",b_shezhou_taiping,138,0.194366,0.258427
12234,"59,83,169",Xiangshan_Ninghai,4,10351,"10,99,247",b_muzhou_qingxi,53,0.074648,0.075499
12234,"59,83,169",Xiangshan_Ninghai,5,13205,"15,75,190",,38,0.053521,0.250000
12236,"119,132,212",Hukou_Duchang,1,10401,"11,103,246",b_ezhou_yongxin,361,0.783080,0.365755
12236,"119,132,212",Hukou_Duchang,2,10396,"40,245,79",b_ezhou_wuchang,53,0.114967,0.056503
12236,"119,132,212",Hukou_Duchang,3,10458,"130,133,85",river_yangtze,38,0.082430,0.045292
12236,"119,132,212",Hukou_Duchang,4,12995,"166,160,160",b_xinzhou_yongfeng,8,0.017354,0.011561
12236,"119,132,212",Hukou_Duchang,5,13012,"11,174,254",b_qizhou_qichun_north,1,0.002169,0.001567
12237,"98,118,50",Fuliang,1,13012,"11,174,254",b_qizhou_qichun_north,433,0.630277,0.678683
12237,"98,118,50",Fuliang,2,10458,"130,133,85",river_yangtze,198,0.288210,0.235995
12237,"98,118,50",Fuliang,3,13011,"182,157,54",b_qizhou_qichun_southwest,23,0.033479,0.036800
12237,"98,118,50",Fuliang,4,12995,"166,160,160",b_xinzhou_yongfeng,23,0.033479,0.033237
12237,"98,118,50",Fuliang,5,8986,"24,121,13",b_jiangzhou_xunyang,7,0.010189,0.013436
12238,"142,25,14",Daxing_Pozhuocheng,1,12609,"175,236,248",sea_liaodong_bay,275,0.533981,0.036765
12238,"142,25,14",Daxing_Pozhuocheng,2,11763,"186,190,226",Liao_Haibeizhou,240,0.466019,0.149719
12239,"202,107,166",Qingxiguan,1,12280,"19,181,26",b_lizhou_tongwang,272,0.387464,0.549495
12239,"202,107,166",Qingxiguan,2,13059,"225,177,149",b_poyan_north,253,0.360399,0.460838
12239,"202,107,166",Qingxiguan,3,12267,"26,167,68",b_poyan_tribe,150,0.213675,0.166667
12239,"202,107,166",Qingxiguan,4,12279,"76,125,18",b_lizhou_hanyuan,19,0.027066,0.026723
12239,"202,107,166",Qingxiguan,5,12269,"134,39,220",b_nuozuo_nuozuo,6,0.008547,0.009188
12240,"100,141,101",Yuguan_Shanhaiguan,1,12419,"132,64,63",CirLZJ_Luanhe,122,0.648936,0.117647
12240,"100,141,101",Yuguan_Shanhaiguan,2,12418,"80,24,244",CirLZJ_Xinghua,66,0.351064,0.049438
12241,"105,114,132",Wulong,1,12080,"214,152,106",b_qinzhou_ligao,414,0.727592,0.319198
12241,"105,114,132",Wulong,2,12078,"202,20,17",b_fuzhou_wulong,107,0.188049,0.192101
12241,"105,114,132",Wulong,3,13155,"239,250,53",b_qianzhou_pengshui_2,43,0.075571,0.033752
12241,"105,114,132",Wulong,4,12955,"0,80,191",b_tingzhou_liancheng_northeast,5,0.008787,0.005637
12242,"62,139,216",Laifeng_Xianfeng,1,10478,"241,198,228",b_qianzhou_qianjiang,474,0.458414,0.442577
12242,"62,139,216",Laifeng_Xianfeng,2,13145,"92,29,208",b_xizhou_1,351,0.339458,0.331758
12242,"62,139,216",Laifeng_Xianfeng,3,10486,"218,174,157",b_xizhou_daxiang,114,0.110251,0.099912
12242,"62,139,216",Laifeng_Xianfeng,4,13050,"90,95,91",b_shizhou_qingjiang_northwest,46,0.044487,0.083183
12242,"62,139,216",Laifeng_Xianfeng,5,13215,"183,214,78",,38,0.036750,0.013231
12244,"164,125,218",Jingbianjun,1,12391,"10,58,252",CirLXJ_Zhenwu,317,0.866120,0.215353
12244,"164,125,218",Jingbianjun,2,13044,"248,132,225",b_shuozhou_shanyang_north,31,0.084699,0.027803
12244,"164,125,218",Jingbianjun,3,12386,"18,204,237",CirLXJ_Dongshengzhou,18,0.049180,0.015652
12246,"249,18,68",Jiananzhou,1,12423,"84,34,89",CirLZJ_Fusu,550,0.598477,0.429688
12246,"249,18,68",Jiananzhou,2,11775,"42,41,56",Liao_Andefu,256,0.278564,0.363121
12246,"249,18,68",Jiananzhou,3,11760,"57,17,232",Liao_Liping,106,0.115343,0.105578
12246,"249,18,68",Jiananzhou,4,12421,"99,87,90",CirLZJ_Longtan,5,0.005441,0.004088
12246,"249,18,68",Jiananzhou,5,12422,"206,213,229",CirLZJ_Qinhuangdao,2,0.002176,0.001936
12247,"15,121,24",Shengzhou,1,12182,"201,72,235",b_shengzhou_hebin,241,0.627604,0.362952
12247,"15,121,24",Shengzhou,2,12183,"211,101,173",b_shengzhou_yulin,121,0.315104,0.231358
12247,"15,121,24",Shengzhou,3,12386,"18,204,237",CirLXJ_Dongshengzhou,14,0.036458,0.012174
12247,"15,121,24",Shengzhou,4,13076,"88,198,75",b_shengzhou_yulin_southeast,8,0.020833,0.011887
12248,"79,171,42",Qingsaijun,1,13067,"120,179,33",b_yunzhou_yunzhong_northwest,425,0.639098,0.394615
12248,"79,171,42",Qingsaijun,2,12129,"103,125,49",b_yunzhou_yunzhong,111,0.166917,0.110448
12248,"79,171,42",Qingsaijun,3,12130,"158,241,41",b_yunzhou_something,102,0.153383,0.053292
12248,"79,171,42",Qingsaijun,4,13068,"88,49,5",b_yunzhou_yunzhong_southwest,27,0.040602,0.029834
12249,"56,139,246",Xunyang_Jiangzhou,1,10395,"106,6,30",b_ezhou_jiangxia,263,0.364771,0.198341
12249,"56,139,246",Xunyang_Jiangzhou,2,10397,"198,34,205",b_ezhou_puqi,227,0.314840,0.207875
12249,"56,139,246",Xunyang_Jiangzhou,3,10401,"11,103,246",b_ezhou_yongxin,162,0.224688,0.164134
12249,"56,139,246",Xunyang_Jiangzhou,4,10396,"40,245,79",b_ezhou_wuchang,69,0.095700,0.073561
12250,"176,139,198",Lizhou_Hanyuan,1,12269,"134,39,220",b_nuozuo_nuozuo,277,0.556225,0.424196
12250,"176,139,198",Lizhou_Hanyuan,2,12279,"76,125,18",b_lizhou_hanyuan,221,0.443775,0.310830
12251,"133,51,36",Huanchun_Chunan,1,10366,"70,148,138",b_chizhou_zhide,300,0.389105,0.211416
12251,"133,51,36",Huanchun_Chunan,2,10457,"91,131,150",river_yangtze,248,0.321660,0.314322
12251,"133,51,36",Huanchun_Chunan,3,1479,"54,105,188",b_raozhou_pengze,109,0.141375,0.257683
12251,"133,51,36",Huanchun_Chunan,4,10374,"248,169,233",b_chizhou_qiupu,87,0.112840,0.067130
12251,"133,51,36",Huanchun_Chunan,5,8946,"114,173,146",b_suzhou_wangjiang,26,0.033722,0.050000
12252,"210,181,87",Yuzhou_Baxian,1,12275,"185,89,73",b_yuzhou_bishan,406,0.282927,0.498160
12252,"210,181,87",Yuzhou_Baxian,2,10446,"165,85,161",Something_1,404,0.281533,0.618683
12252,"210,181,87",Yuzhou_Baxian,3,12276,"82,175,204",b_yuzhou_jiangjin,268,0.186760,0.481149
12252,"210,181,87",Yuzhou_Baxian,4,12955,"0,80,191",b_tingzhou_liancheng_northeast,258,0.179791,0.290868
12252,"210,181,87",Yuzhou_Baxian,5,12079,"43,138,232",b_fuzhou_lewen,77,0.053659,0.104762
12253,"80,50,89",Liyang_Lizhou,1,12096,"152,94,173",b_lizhou_cili,614,0.720657,0.300244
12253,"80,50,89",Liyang_Lizhou,2,12097,"28,164,171",b_lizhou_liyang,135,0.158451,0.164634
12253,"80,50,89",Liyang_Lizhou,3,13022,"29,78,149",b_lizhou_shimen_southeast,70,0.082160,0.074389
12253,"80,50,89",Liyang_Lizhou,4,12098,"13,12,175",b_langzhou_wuling,20,0.023474,0.021834
12253,"80,50,89",Liyang_Lizhou,5,13225,"45,30,54",,13,0.015258,0.010915
12254,"171,171,205",Muzhou_Jiande,1,10374,"248,169,233",b_chizhou_qiupu,554,0.586864,0.427469
12254,"171,171,205",Muzhou_Jiande,2,10366,"70,148,138",b_chizhou_zhide,390,0.413136,0.274841
12256,"73,26,226",RongzhouXuchuan,1,8749,"218,127,4",b_rongzhou_xuchuan,402,0.587719,0.873913
12256,"73,26,226",RongzhouXuchuan,2,8750,"246,125,189",b_rongzhou_gongjing,170,0.248538,0.188261
12256,"73,26,226",RongzhouXuchuan,3,8748,"148,73,204",b_lingzhou_jingyan,49,0.071637,0.053435
12256,"73,26,226",RongzhouXuchuan,4,12289,"252,36,248",b_jiazhou_qianwei,42,0.061404,0.080769
12256,"73,26,226",RongzhouXuchuan,5,12293,"111,153,48",b_rongzhou_bodao,21,0.030702,0.037906
12257,"108,89,97",Shanxian_CaoEjiang,1,10368,"50,183,183",b_shezhou_jixi,184,0.591640,0.330341
12257,"108,89,97",Shanxian_CaoEjiang,2,10341,"194,10,212",b_xuanzhou_jing,79,0.254019,0.094838
12257,"108,89,97",Shanxian_CaoEjiang,3,10371,"7,162,217",b_shezhou_xiuning,23,0.073955,0.026528
12257,"108,89,97",Shanxian_CaoEjiang,4,10373,"96,131,49",b_chizhou_shidai,17,0.054662,0.017801
12257,"108,89,97",Shanxian_CaoEjiang,5,10369,"133,167,165",b_shezhou_taiping,8,0.025723,0.014981
12258,"208,235,19",Wuzhou,1,12387,"226,99,24",CirLXJ_Xuande,230,0.779661,0.133566
12258,"208,235,19",Wuzhou,2,13044,"248,132,225",b_shuozhou_shanyang_north,41,0.138983,0.036771
12258,"208,235,19",Wuzhou,3,12391,"10,58,252",CirLXJ_Zhenwu,24,0.081356,0.016304
12259,"195,14,155",,1,11799,"4,25,68",Liao_Guidezhou,525,0.949367,0.322086
12259,"195,14,155",,2,11798,"158,109,134",Liao_Xiyuan,14,0.025316,0.009032
12259,"195,14,155",,3,11785,"255,146,119",Liao_Shenyang,14,0.025316,0.008069
12260,"208,237,3",JiazhouLongyou,1,12288,"94,95,54",b_jiazhou_longyou,197,0.445701,0.672355
12260,"208,237,3",JiazhouLongyou,2,8748,"148,73,204",b_lingzhou_jingyan,145,0.328054,0.158124
12260,"208,237,3",JiazhouLongyou,3,10438,"202,0,25",b_jiazhou_luomu,56,0.126697,0.115942
12260,"208,237,3",JiazhouLongyou,4,12289,"252,36,248",b_jiazhou_qianwei,32,0.072398,0.061538
12260,"208,237,3",JiazhouLongyou,5,12486,"161,7,245",b_qianzhou_zhaowu,11,0.024887,0.029178
12261,"28,222,216",Fuling,1,12079,"43,138,232",b_fuzhou_lewen,491,0.342399,0.668027
12261,"28,222,216",Fuling,2,12077,"254,66,214",b_fuzhou_fuling,287,0.200139,1.000000
12261,"28,222,216",Fuling,3,12955,"0,80,191",b_tingzhou_liancheng_northeast,257,0.179219,0.289741
12261,"28,222,216",Fuling,4,12078,"202,20,17",b_fuzhou_wulong,247,0.172245,0.443447
12261,"28,222,216",Fuling,5,8781,"30,159,88",b_zhongzhou_guixi,69,0.048117,0.079219
12262,"241,183,235",Guzhu_Juyongguan,1,13128,"163,25,214",b_yunzhou_xintang_southeast,184,0.421053,0.242424
12262,"241,183,235",Guzhu_Juyongguan,2,12403,"239,229,28",CirLXJ_Longmen,87,0.199085,0.123404
12262,"241,183,235",Guzhu_Juyongguan,3,13127,"193,32,86",b_yunzhou_xingtang_east,85,0.194508,0.253731
12262,"241,183,235",Guzhu_Juyongguan,4,12401,"28,20,173",CirLXJ_Zhangjiakou,52,0.118993,0.094203
12262,"241,183,235",Guzhu_Juyongguan,5,13080,"223,184,0",b_yunzhou_something_east,26,0.059497,0.020767
12263,"74,65,225",Hesuguan,1,11774,"175,151,154",Liao_Jinzhou,556,0.639080,0.655660
12263,"74,65,225",Hesuguan,2,11776,"51,14,46",Liao_Xizhou,229,0.263218,0.166545
12263,"74,65,225",Hesuguan,3,12423,"84,34,89",CirLZJ_Fusu,50,0.057471,0.039062
12263,"74,65,225",Hesuguan,4,11773,"54,62,150",Liao_Yizhou3,33,0.037931,0.041667
12263,"74,65,225",Hesuguan,5,12609,"175,236,248",sea_liaodong_bay,2,0.002299,0.000267
12264,"112,41,4",Wugucheng,1,11763,"186,190,226",Liao_Haibeizhou,497,0.506110,0.310044
12264,"112,41,4",Wugucheng,2,12609,"175,236,248",sea_liaodong_bay,297,0.302444,0.039706
12264,"112,41,4",Wugucheng,3,11773,"54,62,150",Liao_Yizhou3,146,0.148676,0.184343
12264,"112,41,4",Wugucheng,4,11774,"175,151,154",Liao_Jinzhou,42,0.042770,0.049528
12266,"200,142,128",Emeishan,1,12290,"36,237,38",b_jiazhou_suishan,375,0.625000,0.974026
12266,"200,142,128",Emeishan,2,12279,"76,125,18",b_lizhou_hanyuan,79,0.131667,0.111111
12266,"200,142,128",Emeishan,3,12288,"94,95,54",b_jiazhou_longyou,65,0.108333,0.221843
12266,"200,142,128",Emeishan,4,10438,"202,0,25",b_jiazhou_luomu,37,0.061667,0.076605
12266,"200,142,128",Emeishan,5,12267,"26,167,68",b_poyan_tribe,21,0.035000,0.023333
12267,"127,26,106",Shimen_Pushui,1,12096,"152,94,173",b_lizhou_cili,519,0.792366,0.253790
12267,"127,26,106",Shimen_Pushui,2,13215,"183,214,78",,129,0.196947,0.044916
12267,"127,26,106",Shimen_Pushui,3,13146,"167,170,71",b_xizhou_2,7,0.010687,0.007735
12268,"55,180,225",TanzhouMiyun,1,12403,"239,229,28",CirLXJ_Longmen,288,0.560311,0.408511
12268,"55,180,225",TanzhouMiyun,2,12401,"28,20,173",CirLXJ_Zhangjiakou,169,0.328794,0.306159
12268,"55,180,225",TanzhouMiyun,3,12405,"131,135,91",CirLXJ_Jinshan,57,0.110895,0.071339
12270,"90,211,47",EastSurrended,1,12396,"95,99,107",CirLXJ_Shanyu,286,0.498258,0.267790
12270,"90,211,47",EastSurrended,2,12386,"18,204,237",CirLXJ_Dongshengzhou,155,0.270035,0.134783
12270,"90,211,47",EastSurrended,3,12183,"211,101,173",b_shengzhou_yulin,88,0.153310,0.168260
12270,"90,211,47",EastSurrended,4,12182,"201,72,235",b_shengzhou_hebin,45,0.078397,0.067771
12271,"170,216,97",,1,12418,"80,24,244",CirLZJ_Xinghua,299,0.354265,0.223970
12271,"170,216,97",,2,12429,"56,33,86",CirLZJ_Beian,251,0.297393,0.158861
12271,"170,216,97",,3,12417,"25,53,38",CirLZJ_Liuheting,113,0.133886,0.116136
12271,"170,216,97",,4,12426,"38,23,155",CirLZJ_Chengde,64,0.075829,0.063429
12271,"170,216,97",,5,12176,"124,142,112",CirLNJ_Jintao,58,0.068720,0.075032
12272,"142,170,114",SanChanshui_Hongkuan,1,11801,"19,48,38",Liao_Kuandianzi,911,0.461733,0.705655
12272,"142,170,114",SanChanshui_Hongkuan,2,12454,"116,24,248",FIC_EMan_Bao,450,0.228079,0.297226
12272,"142,170,114",SanChanshui_Hongkuan,3,11805,"75,89,137",Liao_Huanzhou,442,0.224024,0.193945
12272,"142,170,114",SanChanshui_Hongkuan,4,11802,"45,79,65",Liao_Zhengzhou,170,0.086163,0.074431
12273,"45,132,174",Neijiang,1,8745,"76,112,194",b_zizhou_panshi,232,0.575682,0.504348
12273,"45,132,174",Neijiang,2,8750,"246,125,189",b_rongzhou_gongjing,106,0.263027,0.117386
12273,"45,132,174",Neijiang,3,8753,"246,73,49",b_changzhou_jingnan,65,0.161290,0.100000
12274,"41,231,68",Shishou,1,12097,"28,164,171",b_lizhou_liyang,187,0.772727,0.228049
12274,"41,231,68",Shishou,2,12095,"63,12,109",b_jianglingfu_gong_an,30,0.123967,0.034404
12274,"41,231,68",Shishou,3,10461,"252,160,240",river_yangtze,25,0.103306,0.043103
12275,"184,221,179",Zhuji,1,10373,"96,131,49",b_chizhou_shidai,373,0.755061,0.390576
12275,"184,221,179",Zhuji,2,13209,"78,174,247",,40,0.080972,0.404040
12275,"184,221,179",Zhuji,3,10375,"214,47,227",b_chizhou_qingyang,34,0.068826,0.032692
12275,"184,221,179",Zhuji,4,10367,"70,10,105",b_shezhou_qimen,24,0.048583,0.023669
12275,"184,221,179",Zhuji,5,10374,"248,169,233",b_chizhou_qiupu,23,0.046559,0.017747
12276,"158,66,221",Fenghua,1,10341,"194,10,212",b_xuanzhou_jing,228,0.811388,0.273709
12276,"158,66,221",Fenghua,2,10368,"50,183,183",b_shezhou_jixi,53,0.188612,0.095153
12277,"181,95,152",Zunhua,1,12405,"131,135,91",CirLXJ_Jinshan,303,0.699769,0.379224
12277,"181,95,152",Zunhua,2,13162,"157,2,193",,66,0.152425,0.033317
12277,"181,95,152",Zunhua,3,12172,"33,61,15",CirLNJ_Changping,64,0.147806,0.069641
12278,"7,195,254",Goryeo_Bukgye_Yeongwon,1,11798,"158,109,134",Liao_Xiyuan,200,0.512821,0.129032
12278,"7,195,254",Goryeo_Bukgye_Yeongwon,2,11795,"92,17,232",Liao_Kaizhou,190,0.487179,0.122265
12279,"9,193,132",Bailangshan,1,12425,"17,71,132",CirLZJ_Luexiating,552,0.422341,0.475452
12279,"9,193,132",Bailangshan,2,12418,"80,24,244",CirLZJ_Xinghua,541,0.413925,0.405243
12279,"9,193,132",Bailangshan,3,12420,"30,109,72",CirLZJ_Qinglonghe,186,0.142311,0.130986
12279,"9,193,132",Bailangshan,4,12426,"38,23,155",CirLZJ_Chengde,28,0.021423,0.027750
12280,"193,103,135",Shezhou_Shexian,1,8946,"114,173,146",b_suzhou_wangjiang,490,0.440647,0.942308
12280,"193,103,135",Shezhou_Shexian,2,10394,"248,211,210",b_shuzhou_susong,229,0.205935,0.617251
12280,"193,103,135",Shezhou_Shexian,3,10451,"174,123,84",Lake_Poyang,165,0.148381,0.157293
12280,"193,103,135",Shezhou_Shexian,4,8944,"231,154,20",b_shuzhou_huaining,98,0.088129,0.125320
12280,"193,103,135",Shezhou_Shexian,5,8945,"48,240,194",b_shuzhou_taihu,87,0.078237,0.113725
12281,"120,243,53",Jianli,1,12093,"9,145,90",b_jianglingfu_shishou,319,0.835079,0.245952
12281,"120,243,53",Jianli,2,13005,"231,15,0",b_fuzhou_jianli_north,47,0.123037,0.072197
