"line_number","barony","expected_name","current_id","current_name","new_id","new_name","reason","status"
"68595","b_abu_hammad","abu_hammad","6352","ABU-HAMMAD","","","already_matches_expected_name","kept"
"68601","b_korosko_road","korosko_road","6354","KOROSKO-ROAD","","","already_matches_expected_name","kept"
"68607","b_al-hajar_nubia","al-hajar_nubia","6370","AL-HAJAR_NUBIA","","","already_matches_expected_name","kept"
"68617","b_kurgus","kurgus","6351","KURGUS","","","already_matches_expected_name","kept"
"68623","b_tarfaya","tarfaya","6353","TARFAYA","","","already_matches_expected_name","kept"
"68656","b_soba","soba","6394","SOBA","","","already_matches_expected_name","kept"
"68662","b_geili","geili","6391","GEILI","","","already_matches_expected_name","kept"
"68668","b_kadero","kadero","6392","KADERO","","","already_matches_expected_name","kept"
"68674","b_alti","alti","6395","ALTI","","","already_matches_expected_name","kept"
"68680","b_kamlin","kamlin","6397","KAMLIN","","","already_matches_expected_name","kept"
"68690","b_geteina","geteina","6396","GETEINA","","","already_matches_expected_name","kept"
"68696","b_arbaji","arbaji","6398","ARBAJI","","","already_matches_expected_name","kept"
"68702","b_um_sunt","um_sunt","6399","UM_SUNT","","","already_matches_expected_name","kept"
"68708","b_saqadi","saqadi","6401","SAQADI","","","already_matches_expected_name","kept"
"68718","b_el-eleila","el-eleila","6405","EL-ELEILA","","","already_matches_expected_name","kept"
"68724","b_abu_geili","abu_geili","6404","ABU_GEILI","","","already_matches_expected_name","kept"
"68730","b_basharga","basharga","6406","BASHARGA","","","already_matches_expected_name","kept"
"68740","b_ushara","ushara","6393","USHARA","","","already_matches_expected_name","kept"
"68746","b_shaheinab","shaheinab","6390","SHAHEINAB","","","already_matches_expected_name","kept"
"68763","b_sennar","sennar","6400","SENNAR","","","already_matches_expected_name","kept"
"68769","b_jebel_moya","jebel_moya","6402","JEBEL_MOYA","","","already_matches_expected_name","kept"
"68775","b_singa","singa","6403","SINGA","","","already_matches_expected_name","kept"
"68781","b_renk","renk","6432","RENK","","","already_matches_expected_name","kept"
"68791","b_fazughli","fazughli","6433","FAZUGHLI","","","already_matches_expected_name","kept"
"68797","b_al-rusayrisi","al-rusayrisi","6434","AL-RUSAYRISI","","","already_matches_expected_name","kept"
"68803","b_fazughli_east","fazughli_east","6435","FAZUGHLI-EAST","","","already_matches_expected_name","kept"
"68813","b_kosti","kosti","6429","KOSTI","","","already_matches_expected_name","kept"
"68819","b_tagali","tagali","6430","TAGALI","","","already_matches_expected_name","kept"
"68825","b_tagali_south","tagali_south","6431","TAGALI_SOUTH","","","already_matches_expected_name","kept"
"68835","b_gumuz_north","gumuz_north","8514","GUMUZ-NORTH","","","already_matches_expected_name","kept"
"68841","b_gumuz_west","gumuz_west","8515","GUMUZ-WEST","","","already_matches_expected_name","kept"
"68847","b_gumuz_south","gumuz_south","8516","GUMUZ-SOUTH","","","already_matches_expected_name","kept"
"68865","b_al-abwab","al-abwab","6363","AL-ABWAB","","","already_matches_expected_name","kept"
"68871","b_shendi","shendi","6364","SHENDI","","","already_matches_expected_name","kept"
"68877","b_keli","keli","6365","KELI","","","already_matches_expected_name","kept"
"68883","b_wad_hamid","wad_hamid","6366","WAD_HAMID","","","already_matches_expected_name","kept"
"68889","b_al-ghazali","al-ghazali","6350","AL-GHAZALI","","","already_matches_expected_name","kept"
"68899","b_atbara","atbara","6356","ATBARA","","","already_matches_expected_name","kept"
"68905","b_berber","berber","6355","BERBER","","","already_matches_expected_name","kept"
"68911","b_al-bawga","al-bawga","6357","AL-BAWGA","","","already_matches_expected_name","kept"
"68917","b_ed-damer","ed-damer","6358","ED-DAMER","","","already_matches_expected_name","kept"
"68923","b_shunqayr","shunqayr","6389","SHUNQAYR","","","already_matches_expected_name","kept"
"68934","b_naga","naga","6407","NAGA","","","already_matches_expected_name","kept"
"68940","b_basa","basa","6408","BASA","","","already_matches_expected_name","kept"
"68946","b_umm_usuda","umm_usuda","6409","UMM_USUDA","","","already_matches_expected_name","kept"
"68952","b_jebel_geili","jebel_geili","6410","JEBEL_GEILI","","","already_matches_expected_name","kept"
"68985","b_aydhab","aydhab","6110","AYDHAB","","","already_matches_expected_name","kept"
"68991","b_lower_odib","lower_odib","6388","LOWER_ODIB","","","already_matches_expected_name","kept"
"69001","b_allaqi","allaqi","6113","ALLAQI","","","already_matches_expected_name","kept"
"69007","b_derahib","derahib","6111","DERAHIB","","","already_matches_expected_name","kept"
"69013","b_haimur","haimur","6112","HAIMUR","","","already_matches_expected_name","kept"
"69023","b_gebeit","gebeit","6373","GEBEIT","","","already_matches_expected_name","kept"
"69029","b_wadi_odib","wadi_odib","6372","WADI_ODIB","","","already_matches_expected_name","kept"
"69035","b_naqis-north","naqis-north","6374","NAQIS-NORTH","","","already_matches_expected_name","kept"
"69041","b_naqis-south","naqis-south","6384","NAQIS-SOUTH","","","already_matches_expected_name","kept"
"69051","b_khawr_nubt","khawr_nubt","6375","KHAWR_NUBT","","","already_matches_expected_name","kept"
"69057","b_wadi_amur","wadi_amur","6382","WADI_AMUR","","","already_matches_expected_name","kept"
"69063","b_upper_amur","upper_amur","6383","UPPER_AMUR","","","already_matches_expected_name","kept"
"69080","b_badi","badi","6380","BADI","","","already_matches_expected_name","kept"
"69096","b_massawa","massawa","8278","MASSAWA","","","already_matches_expected_name","kept"
"69102","b_dehono","dehono","8279","DEHONO","","","already_matches_expected_name","kept"
"69120","b_tokar","tokar","6378","TOKAR","","","already_matches_expected_name","kept"
"69126","b_akik","akik","6379","AKIK","","","already_matches_expected_name","kept"
"69132","b_bazin","bazin","6381","BAZIN","","","already_matches_expected_name","kept"
"69142","b_suakin","suakin","6377","SUAKIN","","","already_matches_expected_name","kept"
"69148","b_dungunab","dungunab","6371","DUNGUNAB","","","already_matches_expected_name","kept"
"69165","b_sinkat","sinkat","6376","SINKAT","","","already_matches_expected_name","kept"
"69171","b_baqlin-north","baqlin-north","6385","BAQLIN-NORTH","","","already_matches_expected_name","kept"
"69177","b_baqlin-west","baqlin-west","6386","BAQLIN-WEST","","","already_matches_expected_name","kept"
"69183","b_baqlin-east","baqlin-east","6387","BAQLIN-EAST","","","already_matches_expected_name","kept"
"69193","b_dherbe","dherbe","6440","DHERBE","","","already_matches_expected_name","kept"
"69199","b_djarin","djarin","6414","DJARIN","","","already_matches_expected_name","kept"
"69205","b_khawr_baraka","khawr_baraka","6413","KHAWR_BARAKA","","","already_matches_expected_name","kept"
"69215","b_qataa","qataa","6438","QATAA","","","already_matches_expected_name","kept"
"69221","b_marya","marya","6439","MARYA","","","already_matches_expected_name","kept"
"69231","b_kassala","kassala","6412","KASSALA","","","already_matches_expected_name","kept"
"69237","b_middle_atbara","middle_atbara","6411","MIDDLE_ATBARA","","","already_matches_expected_name","kept"
"69243","b_to_lus","to_lus","6442","TO_LUS","","","already_matches_expected_name","kept"
"69253","b_showak","showak","6437","SHOWAK","","","already_matches_expected_name","kept"
"69259","b_gash","gash","6443","GASH","","","already_matches_expected_name","kept"
"69265","b_showak_south","showak_south","6444","SHOWAK_SOUTH","","","already_matches_expected_name","kept"
"69275","b_wolqayt","wolqayt","6436","WOLQAYT","","","already_matches_expected_name","kept"
"69281","b_wad_abu_nahl","wad_abu_nahl","6445","WAD_ABU_NAHL","","","already_matches_expected_name","kept"
"69287","b_wegera","wegera","8302","WEGERA","","","already_matches_expected_name","kept"
"69355","b_katata","katata","8352","KATATA","","","already_matches_expected_name","kept"
"69361","b_debre_libanos","debre_libanos","8353","DEBRE_LIBANOS","","","already_matches_expected_name","kept"
"69367","b_warab","warab","8350","WARAB","","","already_matches_expected_name","kept"
"69373","b_mugar","mugar","8367","MUGAR","","","already_matches_expected_name","kept"
"69379","b_indegabtan","indegabtan","8386","INDEGABTAN","","","already_matches_expected_name","kept"
"69389","b_fatagar","fatagar","8378","FATAGAR","","","already_matches_expected_name","kept"
"69395","b_sarmat","sarmat","8351","SARMAT","","","already_matches_expected_name","kept"
"69401","b_silalish","silalish","8349","SILALISH","","","already_matches_expected_name","kept"
"69411","b_waj","waj","8364","WAJ","","","already_matches_expected_name","kept"
"69417","b_geberge","geberge","8385","GEBERGE","","","already_matches_expected_name","kept"
"69427","b_ifat","ifat","8347","IFAT","","","already_matches_expected_name","kept"
"69433","b_warjih","warjih","8348","WARJIH","","","already_matches_expected_name","kept"
"69439","b_gidim","gidim","8327","GIDIM","","","already_matches_expected_name","kept"
"69456","b_karayu","karayu","8354","KARAYU","","","already_matches_expected_name","kept"
"69462","b_dawaro","dawaro","8414","DAWARO","","","already_matches_expected_name","kept"
"69468","b_dawaro-west","dawaro-west","8415","DAWARO-WEST","","","already_matches_expected_name","kept"
"69478","b_bate","bate","8395","BATE","","","already_matches_expected_name","kept"
"69484","b_gendebelo","gendebelo","8396","GENDEBELO","","","already_matches_expected_name","kept"
"69490","b_gabal","gabal","8397","GABAL","","","already_matches_expected_name","kept"
"69496","b_gabal_south","gabal_south","8409","GABAL_SOUTH","","","already_matches_expected_name","kept"
"69506","b_arusi","arusi","8413","ARUSI-SOUTH","","","no_unique_definition_match","unresolved"
"69512","b_boke","boke","8384","BOKE","","","already_matches_expected_name","kept"
"69518","b_arusi-north","arusi-north","8412","ARUSI-NORTH","","","already_matches_expected_name","kept"
"69551","b_gondar","gondar","8312","GONDAR","","","already_matches_expected_name","kept"
"69557","b_dembiya","dembiya","8307","DEMBIYA","","","already_matches_expected_name","kept"
"69563","b_galila","galila","8313","GALILA","","","already_matches_expected_name","kept"
"69573","b_begemdir","begemdir","8309","BEGEMDIR","","","already_matches_expected_name","kept"
"69579","b_belasa","belasa","8306","BELASA","","","already_matches_expected_name","kept"
"69585","b_sana","sana","8310","SANA","","","already_matches_expected_name","kept"
"69591","b_gouzara","gouzara","8311","GOUZARA","","","already_matches_expected_name","kept"
"69597","b_kibran","kibran","8317","KIBRAN","","","already_matches_expected_name","kept"
"69607","b_kosoge","kosoge","8303","KOSOGE","","","already_matches_expected_name","kept"
"69613","b_semien","semien","8304","SEMIEN","","","already_matches_expected_name","kept"
"69619","b_falasha","falasha","8305","FALASHA","","","already_matches_expected_name","kept"
"69636","b_gojjam","gojjam","8321","GOJJAM","","","already_matches_expected_name","kept"
"69642","b_bad","bad","8316","BAD","","","already_matches_expected_name","kept"
"69648","b_bahir_giyorgis","bahir_giyorgis","8320","BAHIR _GIYORGIS","","","already_matches_expected_name","kept"
"69654","b_warq","warq","8322","WARQ","","","already_matches_expected_name","kept"
"69660","b_dima","dima","8323","DIMA","","","already_matches_expected_name","kept"
"69670","b_gafat","gafat","8366","GAFAT","","","already_matches_expected_name","kept"
"69676","b_west_gojjam","west_gojjam","8372","WEST_GOJJAM","","","already_matches_expected_name","kept"
"69686","b_agaw_meder","agaw_meder","8371","AGAW_MEDER","","","already_matches_expected_name","kept"
"69692","b_upper_dinder","upper_dinder","8314","UPPER_DINDER","","","already_matches_expected_name","kept"
"69698","b_dinder","dinder","8315","DINDER","","","already_matches_expected_name","kept"
"69723","b_dahlak_kebir","dahlak_kebir","8280","DAHLAK_KEBIR","","","already_matches_expected_name","kept"
"69729","b_gimhile","gimhile","8281","GIMHILE","","","already_matches_expected_name","kept"
"69761","b_aksum","aksum","8289","AKSUM","","","already_matches_expected_name","kept"
"69768","b_joha","joha","8293","JOHA","","","already_matches_expected_name","kept"
"69775","b_qiha","qiha","8296","QIHA","","","already_matches_expected_name","kept"
"69787","b_south_seraye","south_seraye","8290","SOUTH_SERAYE","","","already_matches_expected_name","kept"
"69793","b_tigre","tigre","8291","TIGRE","","","already_matches_expected_name","kept"
"69799","b_waldabba","waldabba","8292","WALDABBA","","","already_matches_expected_name","kept"
"69809","b_seraye","seraye","8283","SERAYE","","","already_matches_expected_name","kept"
"69815","b_hamasen","hamasen","8282","HAMASEN","","","already_matches_expected_name","kept"
"69821","b_shimazana","shimazana","8285","SHIMAZANA","","","already_matches_expected_name","kept"
"69831","b_wiqro","wiqro","8294","WIQRO","","","already_matches_expected_name","kept"
"69837","b_qohaito","qohaito","8284","QOHAITO","","","already_matches_expected_name","kept"
"69843","b_matara","matara","8288","MATARA","","","already_matches_expected_name","kept"
"69849","b_intarta","intarta","8295","INTARTA","","","already_matches_expected_name","kept"
"69866","b_lalibela","lalibela","8301","LALIBELA","","","already_matches_expected_name","kept"
"69872","b_tekeze","tekeze","8297","TEKEZE","","","already_matches_expected_name","kept"
"69878","b_lasta","lasta","8298","LASTA","","","already_matches_expected_name","kept"
"69884","b_adafa","adafa","8299","ADAFA","","","already_matches_expected_name","kept"
"69890","b_doba","doba","8300","DOBA","","","already_matches_expected_name","kept"
"69900","b_hayq","hayq","8326","HAYQ","","","already_matches_expected_name","kept"
"69906","b_dabahu","dabahu","8336","DABAHU","","","already_matches_expected_name","kept"
"69916","b_angot","angot","8308","ANGOT","","","already_matches_expected_name","kept"
"69922","b_bashila","bashila","8318","BASHILA","","","already_matches_expected_name","kept"
"69928","b_gishe","gishe","8319","GISHE","","","already_matches_expected_name","kept"
"69938","b_amhara","amhara","8324","AMHARA","","","already_matches_expected_name","kept"
"69944","b_east_amhara","east_amhara","8325","EAST_AMHARA","","","already_matches_expected_name","kept"
"69950","b_wagda","wagda","8328","WAGDA","","","already_matches_expected_name","kept"
"69956","b_walaqa","walaqa","8329","WALAQA","","","already_matches_expected_name","kept"
"69980","b_gambo","gambo","8387","GAMBO","","","already_matches_expected_name","kept"
"69986","b_bosha","bosha","8388","BOSHA","","","already_matches_expected_name","kept"
"69992","b_gurage","gurage","8363","GURAGE","","","already_matches_expected_name","kept"
"69998","b_bizamo","bizamo","8365","BIZAMO","","","already_matches_expected_name","kept"
"70004","b_jibat","jibat","8369","JIBAT","","","already_matches_expected_name","kept"
"70010","b_damot-west","damot-west","8370","DAMOT-WEST","","","already_matches_expected_name","kept"
"70020","b_berta","berta","8376","BERTA","","","already_matches_expected_name","kept"
