"source_title_id","source_tier","cluster_key","source_root_title","in_master","status","relation_type","rewrite_allowed","canonical_namespace","canonical_title_id"
"b_BOR_Sambiliong","b","e_nusantara > k_tanjungnagara > d_BOR_kutai","e_nusantara","yes","mapped","exact","yes","vanilla","b_BOR_Sambiliong"
"b_SUL_Tosora","b","e_nusantara > k_sulawesi > d_SuMa_luwu","e_nusantara","yes","mapped","exact","yes","vanilla","b_SUL_Tosora"
"b_BOR_Malu","b","e_nusantara > k_tanjungnagara > d_BOR_santubong","e_nusantara","yes","mapped","exact","yes","vanilla","b_BOR_Malu"
"c_PHI_samtoy","c","e_nusantara > k_lusung > d_PHI_ilocana","e_nusantara","yes","mapped","exact","yes","vanilla","c_PHI_samtoy"
"b_PHI_Nabingkalan","b","e_nusantara > k_kabisay-an > d_PHI_visayas","e_nusantara","yes","mapped","exact","yes","vanilla","b_PHI_Nabingkalan"
"c_BOR_sintang","c","e_nusantara > k_tanjungnagara > d_BOR_tanjungpura","e_nusantara","yes","mapped","exact","yes","vanilla","c_BOR_sintang"
"b_PHI_Pilila","b","e_nusantara > k_lusung > d_PHI_tondo","e_nusantara","yes","mapped","exact","yes","vanilla","b_PHI_Pilila"
"k_kabisay-an","k","e_nusantara > k_kabisay-an","e_nusantara","yes","mapped","exact","yes","vanilla","k_kabisay-an"
"c_IDO_humba","c","e_nusantara > k_maluku > d_IDO_lesser_sunda","e_nusantara","yes","mapped","exact","yes","vanilla","c_IDO_humba"
"c_SuMa_wenang","c","e_nusantara > k_sulawesi > d_SuMa_minahasa","e_nusantara","yes","mapped","exact","yes","vanilla","c_SuMa_wenang"
"b_taiwan_new_4","b","e_nusantara > k_liuqiu > d_liuqiu","e_nusantara","yes","mapped","exact","yes","vanilla","b_taiwan_new_4"
"c_SuMa_konawe","c","e_nusantara > k_sulawesi > d_SuMa_konawe","e_nusantara","yes","mapped","exact","yes","vanilla","c_SuMa_konawe"
"b_BOR_Rajang_Atas","b","e_nusantara > k_tanjungnagara > d_BOR_santubong","e_nusantara","yes","mapped","exact","yes","vanilla","b_BOR_Rajang_Atas"
"b_MAL_Golea","b","e_nusantara > k_maluku > d_SuMa_halmahera","e_nusantara","yes","mapped","exact","yes","vanilla","b_MAL_Golea"
"b_PHI_Kuambog","b","e_nusantara > k_kabisay-an > d_PHI_butuan","e_nusantara","yes","mapped","exact","yes","vanilla","b_PHI_Kuambog"
"c_PHI_panay","c","e_nusantara > k_kabisay-an > d_PHI_visayas","e_nusantara","yes","mapped","exact","yes","vanilla","c_PHI_panay"
"c_IDO_sonba_i","c","e_nusantara > k_maluku > d_IDO_timor","e_nusantara","yes","mapped","exact","yes","vanilla","c_IDO_sonba_i"
"c_BOR_waringin","c","e_nusantara > k_tanjungnagara > d_BOR_tanjungpura","e_nusantara","yes","mapped","exact","yes","vanilla","c_BOR_waringin"
"b_SUL_Pano","b","e_nusantara > k_sulawesi > d_SuMa_konawe","e_nusantara","yes","mapped","exact","yes","vanilla","b_SUL_Pano"
"b_PHI_Benguet","b","e_nusantara > k_lusung > d_PHI_ilocana","e_nusantara","yes","mapped","exact","yes","vanilla","b_PHI_Benguet"
"b_PHI_Bolong","b","e_nusantara > k_kabisay-an > d_PHI_maguindanao","e_nusantara","yes","mapped","exact","yes","vanilla","b_PHI_Bolong"
"b_PHI_Tagoloan","b","e_nusantara > k_kabisay-an > d_PHI_maguindanao","e_nusantara","yes","mapped","exact","yes","vanilla","b_PHI_Tagoloan"
"b_PHI_Nagparitan","b","e_nusantara > k_lusung > d_PHI_ilocana","e_nusantara","yes","mapped","exact","yes","vanilla","b_PHI_Nagparitan"
"c_SuMa_seram","c","e_nusantara > k_maluku > d_SuMa_maluku","e_nusantara","yes","mapped","exact","yes","vanilla","c_SuMa_seram"
"b_PHI_Agusan","b","e_nusantara > k_kabisay-an > d_PHI_butuan","e_nusantara","yes","mapped","exact","yes","vanilla","b_PHI_Agusan"
"d_SuMa_halmahera","d","e_nusantara > k_maluku > d_SuMa_halmahera","e_nusantara","yes","mapped","exact","yes","vanilla","d_SuMa_halmahera"
"b_BOR_Sangkira","b","e_nusantara > k_tanjungnagara > d_BOR_kutai","e_nusantara","yes","mapped","exact","yes","vanilla","b_BOR_Sangkira"
"b_PHI_Donblon","b","e_nusantara > k_lusung > d_PHI_tondo","e_nusantara","yes","mapped","exact","yes","vanilla","b_PHI_Donblon"
"b_PHI_Siargao","b","e_nusantara > k_kabisay-an > d_PHI_butuan","e_nusantara","yes","mapped","exact","yes","vanilla","b_PHI_Siargao"
"b_SUL_Rahambuu","b","e_nusantara > k_sulawesi > d_SuMa_konawe","e_nusantara","yes","mapped","exact","yes","vanilla","b_SUL_Rahambuu"
"c_PHI_kasiguranin","c","e_nusantara > k_lusung > d_PHI_cagayan","e_nusantara","yes","mapped","exact","yes","vanilla","c_PHI_kasiguranin"
"c_SuMa_siang","c","e_nusantara > k_sulawesi > d_SuMa_luwu","e_nusantara","yes","mapped","exact","yes","vanilla","c_SuMa_siang"
"c_IDO_wehale","c","e_nusantara > k_maluku > d_IDO_timor","e_nusantara","yes","mapped","exact","yes","vanilla","c_IDO_wehale"
"c_kepala_burung","c","e_nusantara > k_maluku > d_papua","e_nusantara","yes","mapped","exact","yes","vanilla","c_kepala_burung"
"b_PHI_Binalatongan","b","e_nusantara > k_lusung > d_PHI_ilocana","e_nusantara","yes","mapped","exact","yes","vanilla","b_PHI_Binalatongan"
"b_BOR_Sebangau","b","e_nusantara > k_tanjungnagara > d_BOR_nan_sarunai","e_nusantara","yes","mapped","exact","yes","vanilla","b_BOR_Sebangau"
"b_PHI_Engano","b","e_nusantara > k_lusung > d_PHI_cagayan","e_nusantara","yes","mapped","exact","yes","vanilla","b_PHI_Engano"
"b_SUL_Kabaena","b","e_nusantara > k_sulawesi > d_SuMa_konawe","e_nusantara","yes","mapped","exact","yes","vanilla","b_SUL_Kabaena"
"b_PHI_Pantabagan","b","e_nusantara > k_lusung > d_PHI_ilocana","e_nusantara","yes","mapped","exact","yes","vanilla","b_PHI_Pantabagan"
"c_BOR_tanah_taman","c","e_nusantara > k_tanjungnagara > d_BOR_santubong","e_nusantara","yes","mapped","exact","yes","vanilla","c_BOR_tanah_taman"
"b_PHI_Bool","b","e_nusantara > k_kabisay-an > d_PHI_visayas","e_nusantara","yes","mapped","exact","yes","vanilla","b_PHI_Bool"
"c_PHI_masbate","c","e_nusantara > k_lusung > d_PHI_tondo","e_nusantara","yes","mapped","exact","yes","vanilla","c_PHI_masbate"
"k_liuqiu","k","e_nusantara > k_liuqiu","e_nusantara","yes","mapped","contextual","yes","mod","k_liuqiu"
"b_PHI_Pangutaran","b","e_nusantara > k_kabisay-an > d_PHI_maguindanao","e_nusantara","yes","mapped","exact","yes","vanilla","b_PHI_Pangutaran"
"b_MAL_Waru","b","e_nusantara > k_maluku > d_SuMa_maluku","e_nusantara","yes","mapped","exact","yes","vanilla","b_MAL_Waru"
"c_SuMa_gorontalo","c","e_nusantara > k_sulawesi > d_SuMa_minahasa","e_nusantara","yes","mapped","exact","yes","vanilla","c_SuMa_gorontalo"
"b_PHI_Tagalao","b","e_nusantara > k_lusung > d_PHI_cagayan","e_nusantara","yes","mapped","exact","yes","vanilla","b_PHI_Tagalao"
"b_PHI_Aparri","b","e_nusantara > k_lusung > d_PHI_ilocana","e_nusantara","yes","mapped","exact","yes","vanilla","b_PHI_Aparri"
"b_taiwan_taipei","b","e_nusantara > k_liuqiu > d_liuqiu","e_nusantara","yes","mapped","exact","yes","vanilla","b_taiwan_taipei"
"b_kunjan_ucinaa","b","e_nusantara > k_ruucuu > d_ruucuu","e_nusantara","yes","mapped","exact","yes","vanilla","b_kunjan_ucinaa"
"b_PHI_Malita","b","e_nusantara > k_kabisay-an > d_PHI_butuan","e_nusantara","yes","mapped","exact","yes","vanilla","b_PHI_Malita"
"b_wokam","b","e_nusantara > k_maluku > d_papua","e_nusantara","yes","mapped","exact","yes","vanilla","b_wokam"
"b_PHI_Idalemen","b","e_nusantara > k_kabisay-an > d_PHI_maguindanao","e_nusantara","yes","mapped","exact","yes","vanilla","b_PHI_Idalemen"
"b_BOR_Tawau","b","e_nusantara > k_tanjungnagara > d_BOR_barune","e_nusantara","yes","mapped","exact","yes","vanilla","b_BOR_Tawau"
"c_PHI_butuan","c","e_nusantara > k_kabisay-an > d_PHI_butuan","e_nusantara","yes","mapped","exact","yes","vanilla","c_PHI_butuan"
"b_taiwan_changhua","b","e_nusantara > k_liuqiu > d_liuqiu","e_nusantara","yes","mapped","exact","yes","vanilla","b_taiwan_changhua"
"b_SUL_Polean","b","e_nusantara > k_sulawesi > d_SuMa_konawe","e_nusantara","yes","mapped","exact","yes","vanilla","b_SUL_Polean"
"b_PHI_Sarangani","b","e_nusantara > k_kabisay-an > d_PHI_butuan","e_nusantara","yes","mapped","exact","yes","vanilla","b_PHI_Sarangani"
"d_PHI_tondo","d","e_nusantara > k_lusung > d_PHI_tondo","e_nusantara","yes","mapped","exact","yes","vanilla","d_PHI_tondo"
"b_PHI_Sulug","b","e_nusantara > k_kabisay-an > d_PHI_maguindanao","e_nusantara","yes","mapped","exact","yes","vanilla","b_PHI_Sulug"
"b_IDO_Sawu","b","e_nusantara > k_maluku > d_IDO_lesser_sunda","e_nusantara","yes","mapped","exact","yes","vanilla","b_IDO_Sawu"
"b_SUL_Tukangbesi","b","e_nusantara > k_sulawesi > d_SuMa_konawe","e_nusantara","yes","mapped","exact","yes","vanilla","b_SUL_Tukangbesi"
"b_PHI_Borongan","b","e_nusantara > k_kabisay-an > d_PHI_visayas","e_nusantara","yes","mapped","exact","yes","vanilla","b_PHI_Borongan"
"b_BOR_Tanjung_Selor","b","e_nusantara > k_tanjungnagara > d_BOR_kutai","e_nusantara","yes","mapped","exact","yes","vanilla","b_BOR_Tanjung_Selor"
"b_PHI_Bondoc","b","e_nusantara > k_lusung > d_PHI_tondo","e_nusantara","yes","mapped","exact","yes","vanilla","b_PHI_Bondoc"
"b_SUL_Wenang","b","e_nusantara > k_sulawesi > d_SuMa_minahasa","e_nusantara","yes","mapped","exact","yes","vanilla","b_SUL_Wenang"
"b_PHI_Dananguet","b","e_nusantara > k_kabisay-an > d_PHI_visayas","e_nusantara","yes","mapped","exact","yes","vanilla","b_PHI_Dananguet"
"b_BOR_Sanggau","b","e_nusantara > k_tanjungnagara > d_BOR_tanjungpura","e_nusantara","yes","mapped","exact","yes","vanilla","b_BOR_Sanggau"
"b_BOR_Katingan","b","e_nusantara > k_tanjungnagara > d_BOR_nan_sarunai","e_nusantara","yes","mapped","exact","yes","vanilla","b_BOR_Katingan"
"c_BOR_kutai_jauh","c","e_nusantara > k_tanjungnagara > d_BOR_kutai","e_nusantara","yes","mapped","exact","yes","vanilla","c_BOR_kutai_jauh"
"d_IDO_lesser_sunda","d","e_nusantara > k_maluku > d_IDO_lesser_sunda","e_nusantara","yes","mapped","exact","yes","vanilla","d_IDO_lesser_sunda"
"c_SuMa_butun","c","e_nusantara > k_sulawesi > d_SuMa_konawe","e_nusantara","yes","mapped","exact","yes","vanilla","c_SuMa_butun"
"c_PHI_tandaya","c","e_nusantara > k_kabisay-an > d_PHI_visayas","e_nusantara","yes","mapped","exact","yes","vanilla","c_PHI_tandaya"
"b_IDO_Larantuka","b","e_nusantara > k_maluku > d_IDO_lesser_sunda","e_nusantara","yes","mapped","exact","yes","vanilla","b_IDO_Larantuka"
"b_PHI_Bongabong","b","e_nusantara > k_lusung > d_PHI_tondo","e_nusantara","yes","mapped","exact","yes","vanilla","b_PHI_Bongabong"
"b_taiwan_kaohsiung","b","e_nusantara > k_liuqiu > d_liuqiu","e_nusantara","yes","mapped","exact","yes","vanilla","b_taiwan_kaohsiung"
"b_SUL_Suwawa","b","e_nusantara > k_sulawesi > d_SuMa_minahasa","e_nusantara","yes","mapped","exact","yes","vanilla","b_SUL_Suwawa"
"b_PHI_Maynila","b","e_nusantara > k_lusung > d_PHI_tondo","e_nusantara","yes","mapped","exact","yes","vanilla","b_PHI_Maynila"
"b_PHI_Hamtik","b","e_nusantara > k_kabisay-an > d_PHI_visayas","e_nusantara","yes","mapped","exact","yes","vanilla","b_PHI_Hamtik"
"b_PHI_Baybay","b","e_nusantara > k_kabisay-an > d_PHI_visayas","e_nusantara","yes","mapped","exact","yes","vanilla","b_PHI_Baybay"
"c_PHI_zamboanga","c","e_nusantara > k_kabisay-an > d_PHI_maguindanao","e_nusantara","yes","mapped","exact","yes","vanilla","c_PHI_zamboanga"
"k_ruucuu","k","e_nusantara > k_ruucuu","e_nusantara","yes","mapped","contextual","yes","mod","k_ruucuu"
"b_PHI_Bigan","b","e_nusantara > k_lusung > d_PHI_ilocana","e_nusantara","yes","mapped","exact","yes","vanilla","b_PHI_Bigan"
"b_SUL_Tojo","b","e_nusantara > k_sulawesi > d_SuMa_tompotika","e_nusantara","yes","mapped","exact","yes","vanilla","b_SUL_Tojo"
"b_SUL_Panga","b","e_nusantara > k_sulawesi > d_SuMa_tompotika","e_nusantara","yes","mapped","exact","yes","vanilla","b_SUL_Panga"
"b_PHI_Magugpo","b","e_nusantara > k_kabisay-an > d_PHI_butuan","e_nusantara","yes","mapped","exact","yes","vanilla","b_PHI_Magugpo"
"b_PHI_Binalbagan","b","e_nusantara > k_kabisay-an > d_PHI_visayas","e_nusantara","yes","mapped","exact","yes","vanilla","b_PHI_Binalbagan"
"b_BOR_Muara_Wehea","b","e_nusantara > k_tanjungnagara > d_BOR_kutai","e_nusantara","yes","mapped","exact","yes","vanilla","b_BOR_Muara_Wehea"
"b_BOR_Marudu","b","e_nusantara > k_tanjungnagara > d_BOR_barune","e_nusantara","yes","mapped","exact","yes","vanilla","b_BOR_Marudu"
"c_SuMa_ajatappareng","c","e_nusantara > k_sulawesi > d_SuMa_luwu","e_nusantara","yes","mapped","exact","yes","vanilla","c_SuMa_ajatappareng"
"b_PHI_Daet","b","e_nusantara > k_lusung > d_PHI_tondo","e_nusantara","yes","mapped","exact","yes","vanilla","b_PHI_Daet"
"d_SuMa_tompotika","d","e_nusantara > k_sulawesi > d_SuMa_tompotika","e_nusantara","yes","mapped","contextual","yes","mod","d_SuMa_tompotika"
"d_PHI_sandao","d","e_nusantara > k_lusung > d_PHI_sandao","e_nusantara","yes","mapped","contextual","yes","mod","d_PHI_sandao"
"b_BOR_Seria","b","e_nusantara > k_tanjungnagara > d_BOR_barune","e_nusantara","yes","mapped","exact","yes","vanilla","b_BOR_Seria"
"b_IDO_Endeh","b","e_nusantara > k_maluku > d_IDO_lesser_sunda","e_nusantara","yes","mapped","exact","yes","vanilla","b_IDO_Endeh"
"b_PHI_Kapampangan","b","e_nusantara > k_lusung > d_PHI_tondo","e_nusantara","yes","mapped","exact","yes","vanilla","b_PHI_Kapampangan"
"b_PHI_Surigao","b","e_nusantara > k_kabisay-an > d_PHI_butuan","e_nusantara","yes","mapped","exact","yes","vanilla","b_PHI_Surigao"
"b_BOR_Taiao","b","e_nusantara > k_tanjungnagara > d_BOR_nan_sarunai","e_nusantara","yes","mapped","exact","yes","vanilla","b_BOR_Taiao"
"b_PHI_Cabadbaran","b","e_nusantara > k_kabisay-an > d_PHI_butuan","e_nusantara","yes","mapped","exact","yes","vanilla","b_PHI_Cabadbaran"
"b_BOR_Brunei","b","e_nusantara > k_tanjungnagara > d_BOR_barune","e_nusantara","yes","mapped","exact","yes","vanilla","b_BOR_Brunei"
"b_BOR_Punan","b","e_nusantara > k_tanjungnagara > d_BOR_barune","e_nusantara","yes","mapped","exact","yes","vanilla","b_BOR_Punan"
"c_PHI_tondo","c","e_nusantara > k_lusung > d_PHI_tondo","e_nusantara","yes","mapped","exact","yes","vanilla","c_PHI_tondo"
"c_SuMa_ternate","c","e_nusantara > k_maluku > d_SuMa_halmahera","e_nusantara","yes","mapped","exact","yes","vanilla","c_SuMa_ternate"
"b_taiwan_new_2","b","e_nusantara > k_liuqiu > d_liuqiu","e_nusantara","yes","mapped","exact","yes","vanilla","b_taiwan_new_2"
"b_BOR_Melak","b","e_nusantara > k_tanjungnagara > d_BOR_kutai","e_nusantara","yes","mapped","exact","yes","vanilla","b_BOR_Melak"
"b_BOR_Santubong","b","e_nusantara > k_tanjungnagara > d_BOR_santubong","e_nusantara","yes","mapped","exact","yes","vanilla","b_BOR_Santubong"
"b_PHI_Mati","b","e_nusantara > k_kabisay-an > d_PHI_butuan","e_nusantara","yes","mapped","exact","yes","vanilla","b_PHI_Mati"
"k_maluku","k","e_nusantara > k_maluku","e_nusantara","yes","mapped","contextual","yes","mod","k_maluku"
"b_PHI_Kalinga","b","e_nusantara > k_lusung > d_PHI_ilocana","e_nusantara","yes","mapped","exact","yes","vanilla","b_PHI_Kalinga"
"b_PHI_Panamao","b","e_nusantara > k_kabisay-an > d_PHI_visayas","e_nusantara","yes","mapped","exact","yes","vanilla","b_PHI_Panamao"
"b_IDO_Melolo","b","e_nusantara > k_maluku > d_IDO_lesser_sunda","e_nusantara","yes","mapped","exact","yes","vanilla","b_IDO_Melolo"
"c_papua_selatan","c","e_nusantara > k_maluku > d_papua","e_nusantara","yes","mapped","exact","yes","vanilla","c_papua_selatan"
"b_SUL_Tipor","b","e_nusantara > k_sulawesi > d_SuMa_luwu","e_nusantara","yes","mapped","exact","yes","vanilla","b_SUL_Tipor"
"b_MAL_Wasile","b","e_nusantara > k_maluku > d_SuMa_halmahera","e_nusantara","yes","mapped","exact","yes","vanilla","b_MAL_Wasile"
"b_SUL_Gorontalo","b","e_nusantara > k_sulawesi > d_SuMa_minahasa","e_nusantara","yes","mapped","exact","yes","vanilla","b_SUL_Gorontalo"
"b_BOR_Sintang","b","e_nusantara > k_tanjungnagara > d_BOR_tanjungpura","e_nusantara","yes","mapped","exact","yes","vanilla","b_BOR_Sintang"
"b_PHI_Cuyo","b","e_nusantara > k_lusung > d_PHI_sandao","e_nusantara","yes","mapped","exact","yes","vanilla","b_PHI_Cuyo"
"b_BOR_Tarakan","b","e_nusantara > k_tanjungnagara > d_BOR_barune","e_nusantara","yes","mapped","exact","yes","vanilla","b_BOR_Tarakan"
"b_SUL_Tamala","b","e_nusantara > k_sulawesi > d_SuMa_luwu","e_nusantara","yes","mapped","exact","yes","vanilla","b_SUL_Tamala"
"b_BOR_Bintulu","b","e_nusantara > k_tanjungnagara > d_BOR_santubong","e_nusantara","yes","mapped","exact","yes","vanilla","b_BOR_Bintulu"
"c_PHI_bool_and_cebu","c","e_nusantara > k_kabisay-an > d_PHI_visayas","e_nusantara","yes","mapped","exact","yes","vanilla","c_PHI_bool_and_cebu"
"b_SUL_Bantaeg","b","e_nusantara > k_sulawesi > d_SuMa_luwu","e_nusantara","yes","mapped","exact","yes","vanilla","b_SUL_Bantaeg"
"b_PHI_Sapakan","b","e_nusantara > k_kabisay-an > d_PHI_maguindanao","e_nusantara","yes","mapped","exact","yes","vanilla","b_PHI_Sapakan"
"b_SUL_Banggai","b","e_nusantara > k_sulawesi > d_SuMa_tompotika","e_nusantara","yes","mapped","exact","yes","vanilla","b_SUL_Banggai"
"b_BOR_Selamban","b","e_nusantara > k_tanjungnagara > d_BOR_barune","e_nusantara","yes","mapped","exact","yes","vanilla","b_BOR_Selamban"
"b_PHI_Lebak","b","e_nusantara > k_kabisay-an > d_PHI_maguindanao","e_nusantara","yes","mapped","exact","yes","vanilla","b_PHI_Lebak"
"c_SuMa_luwu","c","e_nusantara > k_sulawesi > d_SuMa_luwu","e_nusantara","yes","mapped","exact","yes","vanilla","c_SuMa_luwu"
"b_BOR_Miri","b","e_nusantara > k_tanjungnagara > d_BOR_santubong","e_nusantara","yes","mapped","exact","yes","vanilla","b_BOR_Miri"
"d_SuMa_minahasa","d","e_nusantara > k_sulawesi > d_SuMa_minahasa","e_nusantara","yes","mapped","exact","yes","vanilla","d_SuMa_minahasa"
"c_BOR_taiao","c","e_nusantara > k_tanjungnagara > d_BOR_nan_sarunai","e_nusantara","yes","mapped","exact","yes","vanilla","c_BOR_taiao"
"b_MAL_Obi","b","e_nusantara > k_maluku > d_SuMa_halmahera","e_nusantara","yes","mapped","exact","yes","vanilla","b_MAL_Obi"
"b_PHI_Apayo","b","e_nusantara > k_lusung > d_PHI_ilocana","e_nusantara","yes","mapped","exact","yes","vanilla","b_PHI_Apayo"
"b_BOR_Sampit","b","e_nusantara > k_tanjungnagara > d_BOR_nan_sarunai","e_nusantara","yes","mapped","exact","yes","vanilla","b_BOR_Sampit"
"c_BOR_kutai_utara","c","e_nusantara > k_tanjungnagara > d_BOR_kutai","e_nusantara","yes","mapped","exact","yes","vanilla","c_BOR_kutai_utara"
"b_BOR_Sibu","b","e_nusantara > k_tanjungnagara > d_BOR_santubong","e_nusantara","yes","mapped","exact","yes","vanilla","b_BOR_Sibu"
"b_BOR_Samedang","b","e_nusantara > k_tanjungnagara > d_BOR_tanjungpura","e_nusantara","yes","mapped","exact","yes","vanilla","b_BOR_Samedang"
"c_BOR_banjar","c","e_nusantara > k_tanjungnagara > d_BOR_nan_sarunai","e_nusantara","yes","mapped","exact","yes","vanilla","c_BOR_banjar"
"c_amis","c","e_nusantara > k_liuqiu > d_liuqiu","e_nusantara","yes","mapped","contextual","yes","mod","c_amis"
"d_papua","d","e_nusantara > k_maluku > d_papua","e_nusantara","yes","mapped","exact","yes","vanilla","d_papua"
"b_BOR_Papar","b","e_nusantara > k_tanjungnagara > d_BOR_barune","e_nusantara","yes","mapped","exact","yes","vanilla","b_BOR_Papar"
"b_BOR_Sepunang","b","e_nusantara > k_tanjungnagara > d_BOR_nan_sarunai","e_nusantara","yes","mapped","exact","yes","vanilla","b_BOR_Sepunang"
"b_bintuni","b","e_nusantara > k_maluku > d_papua","e_nusantara","yes","mapped","exact","yes","vanilla","b_bintuni"
"b_PHI_Himal-os","b","e_nusantara > k_kabisay-an > d_PHI_visayas","e_nusantara","yes","mapped","exact","yes","vanilla","b_PHI_Himal-os"
"b_SUL_Makassar","b","e_nusantara > k_sulawesi > d_SuMa_luwu","e_nusantara","yes","mapped","exact","yes","vanilla","b_SUL_Makassar"
"d_PHI_butuan","d","e_nusantara > k_kabisay-an > d_PHI_butuan","e_nusantara","yes","mapped","exact","yes","vanilla","d_PHI_butuan"
"b_IDO_Kupang","b","e_nusantara > k_maluku > d_IDO_timor","e_nusantara","yes","mapped","exact","yes","vanilla","b_IDO_Kupang"
"b_PHI_Sugbu","b","e_nusantara > k_kabisay-an > d_PHI_visayas","e_nusantara","yes","mapped","exact","yes","vanilla","b_PHI_Sugbu"
"k_sulawesi","k","e_nusantara > k_sulawesi","e_nusantara","yes","mapped","contextual","yes","mod","k_sulawesi"
"b_PHI_Tagbanwa","b","e_nusantara > k_lusung > d_PHI_sandao","e_nusantara","yes","mapped","exact","yes","vanilla","b_PHI_Tagbanwa"
"b_maybrat","b","e_nusantara > k_maluku > d_papua","e_nusantara","yes","mapped","exact","yes","vanilla","b_maybrat"
"b_PHI_Kumalarang","b","e_nusantara > k_kabisay-an > d_PHI_maguindanao","e_nusantara","yes","mapped","exact","yes","vanilla","b_PHI_Kumalarang"
