"source_title_id","source_tier","cluster_key","source_root_title","source_kingdom","source_duchy","source_county","source_file","source_title_path","source_province_count"
"c_nan_asia","c","e_suvarnabhumi > k_dvaravati > d_muang_sua","e_suvarnabhumi","k_dvaravati","d_muang_sua","c_nan_asia","03_seasia.txt","e_suvarnabhumi > k_dvaravati > d_muang_sua > c_nan_asia","3"
"c_sukhothai","c","e_suvarnabhumi > k_dvaravati > d_sukhothai","e_suvarnabhumi","k_dvaravati","d_sukhothai","c_sukhothai","03_seasia.txt","e_suvarnabhumi > k_dvaravati > d_sukhothai > c_sukhothai","4"
"b_phitsanulok","b","e_suvarnabhumi > k_dvaravati > d_sukhothai","e_suvarnabhumi","k_dvaravati","d_sukhothai","c_phetchabun","03_seasia.txt","e_suvarnabhumi > k_dvaravati > d_sukhothai > c_phetchabun > b_phitsanulok","1"
"b_mueang_sing","b","e_suvarnabhumi > k_dvaravati > d_lop_buri","e_suvarnabhumi","k_dvaravati","d_lop_buri","c_khu_bua","03_seasia.txt","e_suvarnabhumi > k_dvaravati > d_lop_buri > c_khu_bua > b_mueang_sing","1"
"b_maingmaw","b","e_suvarnabhumi > k_pagan > d_pagan","e_suvarnabhumi","k_pagan","d_pagan","c_kyaukse","03_seasia.txt","e_suvarnabhumi > k_pagan > d_pagan > c_kyaukse > b_maingmaw","1"
"b_krapan","b","e_suvarnabhumi > k_pagan > d_ramannadesa","e_suvarnabhumi","k_pagan","d_ramannadesa","c_dagon","03_seasia.txt","e_suvarnabhumi > k_pagan > d_ramannadesa > c_dagon > b_krapan","1"
"d_yongchang","d","e_suvarnabhumi > k_pagan > d_yongchang","e_suvarnabhumi","k_pagan","d_yongchang","","03_seasia.txt","e_suvarnabhumi > k_pagan > d_yongchang","9"
"b_haripunjaya","b","e_suvarnabhumi > k_dvaravati > d_haripunjaya","e_suvarnabhumi","k_dvaravati","d_haripunjaya","c_haripunjaya","03_seasia.txt","e_suvarnabhumi > k_dvaravati > d_haripunjaya > c_haripunjaya > b_haripunjaya","1"
"b_myaungmya","b","e_suvarnabhumi > k_pagan > d_ramannadesa","e_suvarnabhumi","k_pagan","d_ramannadesa","c_kusumi","03_seasia.txt","e_suvarnabhumi > k_pagan > d_ramannadesa > c_kusumi > b_myaungmya","1"
"b_sri_thep","b","e_suvarnabhumi > k_dvaravati > d_lop_buri","e_suvarnabhumi","k_dvaravati","d_lop_buri","c_lop_buri","03_seasia.txt","e_suvarnabhumi > k_dvaravati > d_lop_buri > c_lop_buri > b_sri_thep","1"
"c_luang_prabang","c","e_suvarnabhumi > k_dvaravati > d_muang_sua","e_suvarnabhumi","k_dvaravati","d_muang_sua","c_luang_prabang","03_seasia.txt","e_suvarnabhumi > k_dvaravati > d_muang_sua > c_luang_prabang","4"
"b_THAI_Mergui","b","e_suvarnabhumi > k_dvaravati > d_tun_sun","e_suvarnabhumi","k_dvaravati","d_tun_sun","c_THAI_tenasserim","03_seasia.txt","e_suvarnabhumi > k_dvaravati > d_tun_sun > c_THAI_tenasserim > b_THAI_Mergui","1"
"b_syriam","b","e_suvarnabhumi > k_pagan > d_ramannadesa","e_suvarnabhumi","k_pagan","d_ramannadesa","c_dagon","03_seasia.txt","e_suvarnabhumi > k_pagan > d_ramannadesa > c_dagon > b_syriam","1"
"b_phetchabun","b","e_suvarnabhumi > k_dvaravati > d_sukhothai","e_suvarnabhumi","k_dvaravati","d_sukhothai","c_phetchabun","03_seasia.txt","e_suvarnabhumi > k_dvaravati > d_sukhothai > c_phetchabun > b_phetchabun","1"
"b_shwegyin","b","e_suvarnabhumi > k_pagan > d_ramannadesa","e_suvarnabhumi","k_pagan","d_ramannadesa","c_sittaung","03_seasia.txt","e_suvarnabhumi > k_pagan > d_ramannadesa > c_sittaung > b_shwegyin","1"
"c_sagaing","c","e_suvarnabhumi > k_pagan > d_pagan","e_suvarnabhumi","k_pagan","d_pagan","c_sagaing","03_seasia.txt","e_suvarnabhumi > k_pagan > d_pagan > c_sagaing","3"
"b_muang_souy","b","e_suvarnabhumi > k_dvaravati > d_muang_sua","e_suvarnabhumi","k_dvaravati","d_muang_sua","c_luang_prabang","03_seasia.txt","e_suvarnabhumi > k_dvaravati > d_muang_sua > c_luang_prabang > b_muang_souy","1"
"c_kyaukse","c","e_suvarnabhumi > k_pagan > d_pagan","e_suvarnabhumi","k_pagan","d_pagan","c_kyaukse","03_seasia.txt","e_suvarnabhumi > k_pagan > d_pagan > c_kyaukse","4"
"b_negrais","b","e_suvarnabhumi > k_pagan > d_ramannadesa","e_suvarnabhumi","k_pagan","d_ramannadesa","c_kusumi","03_seasia.txt","e_suvarnabhumi > k_pagan > d_ramannadesa > c_kusumi > b_negrais","1"
"b_mueang_tak","b","e_suvarnabhumi > k_dvaravati > d_haripunjaya","e_suvarnabhumi","k_dvaravati","d_haripunjaya","c_hlaingbwe","03_seasia.txt","e_suvarnabhumi > k_dvaravati > d_haripunjaya > c_hlaingbwe > b_mueang_tak","1"
"b_nakhon_pathom","b","e_suvarnabhumi > k_dvaravati > d_lop_buri","e_suvarnabhumi","k_dvaravati","d_lop_buri","c_nakhon_pathom","03_seasia.txt","e_suvarnabhumi > k_dvaravati > d_lop_buri > c_nakhon_pathom > b_nakhon_pathom","1"
"b_myitche","b","e_suvarnabhumi > k_pagan > d_pagan","e_suvarnabhumi","k_pagan","d_pagan","c_pagan","03_seasia.txt","e_suvarnabhumi > k_pagan > d_pagan > c_pagan > b_myitche","1"
"b_kokang","b","e_suvarnabhumi > k_pagan > d_tengchong","e_suvarnabhumi","k_pagan","d_tengchong","c_nandian","03_seasia.txt","e_suvarnabhumi > k_pagan > d_tengchong > c_nandian > b_kokang","1"
"c_chiang_rung","c","e_suvarnabhumi > k_dvaravati > d_sipsongpanna","e_suvarnabhumi","k_dvaravati","d_sipsongpanna","c_chiang_rung","03_seasia.txt","e_suvarnabhumi > k_dvaravati > d_sipsongpanna > c_chiang_rung","5"
"c_phetchabun","c","e_suvarnabhumi > k_dvaravati > d_sukhothai","e_suvarnabhumi","k_dvaravati","d_sukhothai","c_phetchabun","03_seasia.txt","e_suvarnabhumi > k_dvaravati > d_sukhothai > c_phetchabun","4"
"b_uthai_thani","b","e_suvarnabhumi > k_dvaravati > d_lop_buri","e_suvarnabhumi","k_dvaravati","d_lop_buri","c_khu_bua","03_seasia.txt","e_suvarnabhumi > k_dvaravati > d_lop_buri > c_khu_bua > b_uthai_thani","1"
"b_hkawlanghu","b","e_suvarnabhumi > k_pagan > d_tengchong","e_suvarnabhumi","k_pagan","d_tengchong","c_putao","03_seasia.txt","e_suvarnabhumi > k_pagan > d_tengchong > c_putao > b_hkawlanghu","1"
"b_kusumi","b","e_suvarnabhumi > k_pagan > d_ramannadesa","e_suvarnabhumi","k_pagan","d_ramannadesa","c_kusumi","03_seasia.txt","e_suvarnabhumi > k_pagan > d_ramannadesa > c_kusumi > b_kusumi","1"
"c_lop_buri","c","e_suvarnabhumi > k_dvaravati > d_lop_buri","e_suvarnabhumi","k_dvaravati","d_lop_buri","c_lop_buri","03_seasia.txt","e_suvarnabhumi > k_dvaravati > d_lop_buri > c_lop_buri","3"
"b_hot","b","e_suvarnabhumi > k_dvaravati > d_haripunjaya","e_suvarnabhumi","k_dvaravati","d_haripunjaya","c_hlaingbwe","03_seasia.txt","e_suvarnabhumi > k_dvaravati > d_haripunjaya > c_hlaingbwe > b_hot","1"
"b_mong_pai","b","e_suvarnabhumi > k_pagan > d_sriksetra","e_suvarnabhumi","k_pagan","d_sriksetra","c_toungoo","03_seasia.txt","e_suvarnabhumi > k_pagan > d_sriksetra > c_toungoo > b_mong_pai","1"
"b_chom_thong","b","e_suvarnabhumi > k_dvaravati > d_haripunjaya","e_suvarnabhumi","k_dvaravati","d_haripunjaya","c_haripunjaya","03_seasia.txt","e_suvarnabhumi > k_dvaravati > d_haripunjaya > c_haripunjaya > b_chom_thong","1"
"b_khu_bua","b","e_suvarnabhumi > k_dvaravati > d_lop_buri","e_suvarnabhumi","k_dvaravati","d_lop_buri","c_khu_bua","03_seasia.txt","e_suvarnabhumi > k_dvaravati > d_lop_buri > c_khu_bua > b_khu_bua","1"
"b_thanbyuzayat","b","e_suvarnabhumi > k_dvaravati > d_tun_sun","e_suvarnabhumi","k_dvaravati","d_tun_sun","c_thanbyuzayat","03_seasia.txt","e_suvarnabhumi > k_dvaravati > d_tun_sun > c_thanbyuzayat > b_thanbyuzayat","1"
"c_magwe","c","e_suvarnabhumi > k_pagan > d_sriksetra","e_suvarnabhumi","k_pagan","d_sriksetra","c_magwe","03_seasia.txt","e_suvarnabhumi > k_pagan > d_sriksetra > c_magwe","2"
"b_moeng_phong","b","e_suvarnabhumi > k_dvaravati > d_muang_sua","e_suvarnabhumi","k_dvaravati","d_muang_sua","c_chiang_khaeng","03_seasia.txt","e_suvarnabhumi > k_dvaravati > d_muang_sua > c_chiang_khaeng > b_moeng_phong","1"
"b_kamphaeng_phet","b","e_suvarnabhumi > k_dvaravati > d_sukhothai","e_suvarnabhumi","k_dvaravati","d_sukhothai","c_chakangrao","03_seasia.txt","e_suvarnabhumi > k_dvaravati > d_sukhothai > c_chakangrao > b_kamphaeng_phet","1"
"b_tantkyitaung","b","e_suvarnabhumi > k_pagan > d_pagan","e_suvarnabhumi","k_pagan","d_pagan","c_pagan","03_seasia.txt","e_suvarnabhumi > k_pagan > d_pagan > c_pagan > b_tantkyitaung","1"
"b_powundaung","b","e_suvarnabhumi > k_pagan > d_pagan","e_suvarnabhumi","k_pagan","d_pagan","c_pagan","03_seasia.txt","e_suvarnabhumi > k_pagan > d_pagan > c_pagan > b_powundaung","1"
"b_si_satchanalai","b","e_suvarnabhumi > k_dvaravati > d_sukhothai","e_suvarnabhumi","k_dvaravati","d_sukhothai","c_sukhothai","03_seasia.txt","e_suvarnabhumi > k_dvaravati > d_sukhothai > c_sukhothai > b_si_satchanalai","1"
"b_nongmun","b","e_suvarnabhumi > k_pagan > d_tengchong","e_suvarnabhumi","k_pagan","d_tengchong","c_putao","03_seasia.txt","e_suvarnabhumi > k_pagan > d_tengchong > c_putao > b_nongmun","1"
"c_yongchang_yongchang","c","e_suvarnabhumi > k_pagan > d_yongchang","e_suvarnabhumi","k_pagan","d_yongchang","c_yongchang_yongchang","03_seasia.txt","e_suvarnabhumi > k_pagan > d_yongchang > c_yongchang_yongchang","3"
"b_asian_wa","b","e_suvarnabhumi > k_pagan > d_yongchang","e_suvarnabhumi","k_pagan","d_yongchang","c_yongchang_jingmadian","03_seasia.txt","e_suvarnabhumi > k_pagan > d_yongchang > c_yongchang_jingmadian > b_asian_wa","1"
"b_mahamuni","b","e_suvarnabhumi > k_pagan > d_arakan","e_suvarnabhumi","k_pagan","d_arakan","c_vaisali","03_seasia.txt","e_suvarnabhumi > k_pagan > d_arakan > c_vaisali > b_mahamuni","1"
"b_waingmaw","b","e_suvarnabhumi > k_pagan > d_tengchong","e_suvarnabhumi","k_pagan","d_tengchong","c_momauk","03_seasia.txt","e_suvarnabhumi > k_pagan > d_tengchong > c_momauk > b_waingmaw","1"
"b_karen","b","e_suvarnabhumi > k_dvaravati > d_haripunjaya","e_suvarnabhumi","k_dvaravati","d_haripunjaya","c_mae_hong_son","03_seasia.txt","e_suvarnabhumi > k_dvaravati > d_haripunjaya > c_mae_hong_son > b_karen","1"
"b_moeng_laem","b","e_suvarnabhumi > k_pagan > d_yongchang","e_suvarnabhumi","k_pagan","d_yongchang","c_moeng_laem","03_seasia.txt","e_suvarnabhumi > k_pagan > d_yongchang > c_moeng_laem > b_moeng_laem","1"
"b_pagan","b","e_suvarnabhumi > k_pagan > d_pagan","e_suvarnabhumi","k_pagan","d_pagan","c_pagan","03_seasia.txt","e_suvarnabhumi > k_pagan > d_pagan > c_pagan > b_pagan","1"
"b_ayuthia","b","e_suvarnabhumi > k_dvaravati > d_lop_buri","e_suvarnabhumi","k_dvaravati","d_lop_buri","c_nakhon_pathom","03_seasia.txt","e_suvarnabhumi > k_dvaravati > d_lop_buri > c_nakhon_pathom > b_ayuthia","1"
"b_pak_beng","b","e_suvarnabhumi > k_dvaravati > d_muang_sua","e_suvarnabhumi","k_dvaravati","d_muang_sua","c_chiang_khaeng","03_seasia.txt","e_suvarnabhumi > k_dvaravati > d_muang_sua > c_chiang_khaeng > b_pak_beng","1"
"c_yongchang_jingmadian","c","e_suvarnabhumi > k_pagan > d_yongchang","e_suvarnabhumi","k_pagan","d_yongchang","c_yongchang_jingmadian","03_seasia.txt","e_suvarnabhumi > k_pagan > d_yongchang > c_yongchang_jingmadian","3"
"b_mong_yang","b","e_suvarnabhumi > k_pagan > d_yongchang","e_suvarnabhumi","k_pagan","d_yongchang","c_moeng_laem","03_seasia.txt","e_suvarnabhumi > k_pagan > d_yongchang > c_moeng_laem > b_mong_yang","1"
"d_tun_sun","d","e_suvarnabhumi > k_dvaravati > d_tun_sun","e_suvarnabhumi","k_dvaravati","d_tun_sun","","03_seasia.txt","e_suvarnabhumi > k_dvaravati > d_tun_sun","10"
"c_pegu","c","e_suvarnabhumi > k_pagan > d_ramannadesa","e_suvarnabhumi","k_pagan","d_ramannadesa","c_pegu","03_seasia.txt","e_suvarnabhumi > k_pagan > d_ramannadesa > c_pegu","3"
"b_ngape","b","e_suvarnabhumi > k_pagan > d_pagan","e_suvarnabhumi","k_pagan","d_pagan","c_minbu","03_seasia.txt","e_suvarnabhumi > k_pagan > d_pagan > c_minbu > b_ngape","1"
"d_tengchong","d","e_suvarnabhumi > k_pagan > d_tengchong","e_suvarnabhumi","k_pagan","d_tengchong","","03_seasia.txt","e_suvarnabhumi > k_pagan > d_tengchong","18"
"b_ava","b","e_suvarnabhumi > k_pagan > d_pagan","e_suvarnabhumi","k_pagan","d_pagan","c_ava","03_seasia.txt","e_suvarnabhumi > k_pagan > d_pagan > c_ava > b_ava","1"
"b_dianga","b","e_suvarnabhumi > k_pagan > d_arakan","e_suvarnabhumi","k_pagan","d_arakan","c_ramu","03_seasia.txt","e_suvarnabhumi > k_pagan > d_arakan > c_ramu > b_dianga","1"
"b_hinthada","b","e_suvarnabhumi > k_pagan > d_sriksetra","e_suvarnabhumi","k_pagan","d_sriksetra","c_hinthada","03_seasia.txt","e_suvarnabhumi > k_pagan > d_sriksetra > c_hinthada > b_hinthada","1"
"b_sittaung","b","e_suvarnabhumi > k_pagan > d_ramannadesa","e_suvarnabhumi","k_pagan","d_ramannadesa","c_sittaung","03_seasia.txt","e_suvarnabhumi > k_pagan > d_ramannadesa > c_sittaung > b_sittaung","1"
"c_thaton","c","e_suvarnabhumi > k_pagan > d_ramannadesa","e_suvarnabhumi","k_pagan","d_ramannadesa","c_thaton","03_seasia.txt","e_suvarnabhumi > k_pagan > d_ramannadesa > c_thaton","4"
"b_putao","b","e_suvarnabhumi > k_pagan > d_tengchong","e_suvarnabhumi","k_pagan","d_tengchong","c_putao","03_seasia.txt","e_suvarnabhumi > k_pagan > d_tengchong > c_putao > b_putao","1"
"c_nyaungshwe","c","e_suvarnabhumi > k_pagan > d_mongnai","e_suvarnabhumi","k_pagan","d_mongnai","c_nyaungshwe","03_seasia.txt","e_suvarnabhumi > k_pagan > d_mongnai > c_nyaungshwe","4"
"b_chiang_tong","b","e_suvarnabhumi > k_dvaravati > d_sipsongpanna","e_suvarnabhumi","k_dvaravati","d_sipsongpanna","c_moeng_long","03_seasia.txt","e_suvarnabhumi > k_dvaravati > d_sipsongpanna > c_moeng_long > b_chiang_tong","1"
"b_swa","b","e_suvarnabhumi > k_pagan > d_sriksetra","e_suvarnabhumi","k_pagan","d_sriksetra","c_toungoo","03_seasia.txt","e_suvarnabhumi > k_pagan > d_sriksetra > c_toungoo > b_swa","1"
"c_hlaingbwe","c","e_suvarnabhumi > k_dvaravati > d_haripunjaya","e_suvarnabhumi","k_dvaravati","d_haripunjaya","c_hlaingbwe","03_seasia.txt","e_suvarnabhumi > k_dvaravati > d_haripunjaya > c_hlaingbwe","4"
"b_momeik","b","e_suvarnabhumi > k_pagan > d_tagaung","e_suvarnabhumi","k_pagan","d_tagaung","c_madaya","03_seasia.txt","e_suvarnabhumi > k_pagan > d_tagaung > c_madaya > b_momeik","1"
"k_pagan","k","e_suvarnabhumi > k_pagan","e_suvarnabhumi","k_pagan","","","03_seasia.txt","e_suvarnabhumi > k_pagan","113"
"c_monyin","c","e_suvarnabhumi > k_pagan > d_tengchong","e_suvarnabhumi","k_pagan","d_tengchong","c_monyin","03_seasia.txt","e_suvarnabhumi > k_pagan > d_tengchong > c_monyin","4"
"b_lampang","b","e_suvarnabhumi > k_dvaravati > d_sukhothai","e_suvarnabhumi","k_dvaravati","d_sukhothai","c_lampang","03_seasia.txt","e_suvarnabhumi > k_dvaravati > d_sukhothai > c_lampang > b_lampang","1"
"c_sandoway","c","e_suvarnabhumi > k_pagan > d_arakan","e_suvarnabhumi","k_pagan","d_arakan","c_sandoway","03_seasia.txt","e_suvarnabhumi > k_pagan > d_arakan > c_sandoway","3"
"b_muang_thong","b","e_suvarnabhumi > k_dvaravati > d_muang_sua","e_suvarnabhumi","k_dvaravati","d_muang_sua","c_nan_asia","03_seasia.txt","e_suvarnabhumi > k_dvaravati > d_muang_sua > c_nan_asia > b_muang_thong","1"
"b_phyu","b","e_suvarnabhumi > k_pagan > d_ramannadesa","e_suvarnabhumi","k_pagan","d_ramannadesa","c_pegu","03_seasia.txt","e_suvarnabhumi > k_pagan > d_ramannadesa > c_pegu > b_phyu","1"
"b_muttina","b","e_suvarnabhumi > k_pagan > d_ramannadesa","e_suvarnabhumi","k_pagan","d_ramannadesa","c_thaton","03_seasia.txt","e_suvarnabhumi > k_pagan > d_ramannadesa > c_thaton > b_muttina","1"
"b_chiang_coeng","b","e_suvarnabhumi > k_dvaravati > d_sipsongpanna","e_suvarnabhumi","k_dvaravati","d_sipsongpanna","c_chiang_rung","03_seasia.txt","e_suvarnabhumi > k_dvaravati > d_sipsongpanna > c_chiang_rung > b_chiang_coeng","1"
"c_kusumi","c","e_suvarnabhumi > k_pagan > d_ramannadesa","e_suvarnabhumi","k_pagan","d_ramannadesa","c_kusumi","03_seasia.txt","e_suvarnabhumi > k_pagan > d_ramannadesa > c_kusumi","3"
"c_sittaung","c","e_suvarnabhumi > k_pagan > d_ramannadesa","e_suvarnabhumi","k_pagan","d_ramannadesa","c_sittaung","03_seasia.txt","e_suvarnabhumi > k_pagan > d_ramannadesa > c_sittaung","2"
"b_myanaung","b","e_suvarnabhumi > k_pagan > d_sriksetra","e_suvarnabhumi","k_pagan","d_sriksetra","c_hinthada","03_seasia.txt","e_suvarnabhumi > k_pagan > d_sriksetra > c_hinthada > b_myanaung","1"
"b_nujiang_lisu","b","e_suvarnabhumi > k_pagan > d_tengchong","e_suvarnabhumi","k_pagan","d_tengchong","c_nandian","03_seasia.txt","e_suvarnabhumi > k_pagan > d_tengchong > c_nandian > b_nujiang_lisu","1"
"b_lop_buri","b","e_suvarnabhumi > k_dvaravati > d_lop_buri","e_suvarnabhumi","k_dvaravati","d_lop_buri","c_lop_buri","03_seasia.txt","e_suvarnabhumi > k_dvaravati > d_lop_buri > c_lop_buri > b_lop_buri","1"
"b_THAI_Tenasserim","b","e_suvarnabhumi > k_dvaravati > d_tun_sun","e_suvarnabhumi","k_dvaravati","d_tun_sun","c_THAI_tenasserim","03_seasia.txt","e_suvarnabhumi > k_dvaravati > d_tun_sun > c_THAI_tenasserim > b_THAI_Tenasserim","1"
"c_vaisali","c","e_suvarnabhumi > k_pagan > d_arakan","e_suvarnabhumi","k_pagan","d_arakan","c_vaisali","03_seasia.txt","e_suvarnabhumi > k_pagan > d_arakan > c_vaisali","5"
"b_sawlaw","b","e_suvarnabhumi > k_pagan > d_tengchong","e_suvarnabhumi","k_pagan","d_tengchong","c_nandian","03_seasia.txt","e_suvarnabhumi > k_pagan > d_tengchong > c_nandian > b_sawlaw","1"
"b_chiang_saen","b","e_suvarnabhumi > k_dvaravati > d_muang_sua","e_suvarnabhumi","k_dvaravati","d_muang_sua","c_ngoenyang","03_seasia.txt","e_suvarnabhumi > k_dvaravati > d_muang_sua > c_ngoenyang > b_chiang_saen","1"
"b_magwe","b","e_suvarnabhumi > k_pagan > d_sriksetra","e_suvarnabhumi","k_pagan","d_sriksetra","c_magwe","03_seasia.txt","e_suvarnabhumi > k_pagan > d_sriksetra > c_magwe > b_magwe","1"
"b_thabeik_taung","b","e_suvarnabhumi > k_pagan > d_arakan","e_suvarnabhumi","k_pagan","d_arakan","c_thabeik_taung","03_seasia.txt","e_suvarnabhumi > k_pagan > d_arakan > c_thabeik_taung > b_thabeik_taung","1"
"e_suvarnabhumi","e","e_suvarnabhumi","e_suvarnabhumi","","","","03_seasia.txt","e_suvarnabhumi","180"
"b_taunggyi_south","b","e_suvarnabhumi > k_pagan > d_mongnai","e_suvarnabhumi","k_pagan","d_mongnai","c_nyaungshwe","03_seasia.txt","e_suvarnabhumi > k_pagan > d_mongnai > c_nyaungshwe > b_taunggyi_south","1"
"b_thap_chumphon","b","e_suvarnabhumi > k_dvaravati > d_sukhothai","e_suvarnabhumi","k_dvaravati","d_sukhothai","c_chakangrao","03_seasia.txt","e_suvarnabhumi > k_dvaravati > d_sukhothai > c_chakangrao > b_thap_chumphon","1"
"b_muang_ngoi","b","e_suvarnabhumi > k_dvaravati > d_muang_sua","e_suvarnabhumi","k_dvaravati","d_muang_sua","c_luang_prabang","03_seasia.txt","e_suvarnabhumi > k_dvaravati > d_muang_sua > c_luang_prabang > b_muang_ngoi","1"
"b_muang_sing","b","e_suvarnabhumi > k_dvaravati > d_sipsongpanna","e_suvarnabhumi","k_dvaravati","d_sipsongpanna","c_moeng_long","03_seasia.txt","e_suvarnabhumi > k_dvaravati > d_sipsongpanna > c_moeng_long > b_muang_sing","1"
"b_mawlamyine","b","e_suvarnabhumi > k_pagan > d_ramannadesa","e_suvarnabhumi","k_pagan","d_ramannadesa","c_thaton","03_seasia.txt","e_suvarnabhumi > k_pagan > d_ramannadesa > c_thaton > b_mawlamyine","1"
"b_popa","b","e_suvarnabhumi > k_pagan > d_pagan","e_suvarnabhumi","k_pagan","d_pagan","c_pagan","03_seasia.txt","e_suvarnabhumi > k_pagan > d_pagan > c_pagan > b_popa","1"
"b_phrae","b","e_suvarnabhumi > k_dvaravati > d_sukhothai","e_suvarnabhumi","k_dvaravati","d_sukhothai","c_lampang","03_seasia.txt","e_suvarnabhumi > k_dvaravati > d_sukhothai > c_lampang > b_phrae","1"
"c_kale","c","e_suvarnabhumi > k_pagan > d_tagaung","e_suvarnabhumi","k_pagan","d_tagaung","c_kale","03_seasia.txt","e_suvarnabhumi > k_pagan > d_tagaung > c_kale","3"
"b_chiang_klang","b","e_suvarnabhumi > k_dvaravati > d_muang_sua","e_suvarnabhumi","k_dvaravati","d_muang_sua","c_nan_asia","03_seasia.txt","e_suvarnabhumi > k_dvaravati > d_muang_sua > c_nan_asia > b_chiang_klang","1"
"b_nyaung_u","b","e_suvarnabhumi > k_pagan > d_pagan","e_suvarnabhumi","k_pagan","d_pagan","c_pagan","03_seasia.txt","e_suvarnabhumi > k_pagan > d_pagan > c_pagan > b_nyaung_u","1"
"b_lincang","b","e_suvarnabhumi > k_pagan > d_yongchang","e_suvarnabhumi","k_pagan","d_yongchang","c_yongchang_jingmadian","03_seasia.txt","e_suvarnabhumi > k_pagan > d_yongchang > c_yongchang_jingmadian > b_lincang","1"
"b_toungoo","b","e_suvarnabhumi > k_pagan > d_sriksetra","e_suvarnabhumi","k_pagan","d_sriksetra","c_toungoo","03_seasia.txt","e_suvarnabhumi > k_pagan > d_sriksetra > c_toungoo > b_toungoo","1"
"b_luang_prabang","b","e_suvarnabhumi > k_dvaravati > d_muang_sua","e_suvarnabhumi","k_dvaravati","d_muang_sua","c_luang_prabang","03_seasia.txt","e_suvarnabhumi > k_dvaravati > d_muang_sua > c_luang_prabang > b_luang_prabang","1"
"b_ye","b","e_suvarnabhumi > k_dvaravati > d_tun_sun","e_suvarnabhumi","k_dvaravati","d_tun_sun","c_thanbyuzayat","03_seasia.txt","e_suvarnabhumi > k_dvaravati > d_tun_sun > c_thanbyuzayat > b_ye","1"
"d_tagaung","d","e_suvarnabhumi > k_pagan > d_tagaung","e_suvarnabhumi","k_pagan","d_tagaung","","03_seasia.txt","e_suvarnabhumi > k_pagan > d_tagaung","13"
"c_pagan","c","e_suvarnabhumi > k_pagan > d_pagan","e_suvarnabhumi","k_pagan","d_pagan","c_pagan","03_seasia.txt","e_suvarnabhumi > k_pagan > d_pagan > c_pagan","6"
"b_sagaing","b","e_suvarnabhumi > k_pagan > d_pagan","e_suvarnabhumi","k_pagan","d_pagan","c_sagaing","03_seasia.txt","e_suvarnabhumi > k_pagan > d_pagan > c_sagaing > b_sagaing","1"
"b_takon","b","e_suvarnabhumi > k_pagan > d_tagaung","e_suvarnabhumi","k_pagan","d_tagaung","c_takon","03_seasia.txt","e_suvarnabhumi > k_pagan > d_tagaung > c_takon > b_takon","1"
"c_hinthada","c","e_suvarnabhumi > k_pagan > d_sriksetra","e_suvarnabhumi","k_pagan","d_sriksetra","c_hinthada","03_seasia.txt","e_suvarnabhumi > k_pagan > d_sriksetra > c_hinthada","2"
"b_gengma","b","e_suvarnabhumi > k_pagan > d_yongchang","e_suvarnabhumi","k_pagan","d_yongchang","c_yongchang_jingmadian","03_seasia.txt","e_suvarnabhumi > k_pagan > d_yongchang > c_yongchang_jingmadian > b_gengma","1"
